subdistrict_name,street_name,property_name,name,url,listing_id,description,date_posted,price,street_address,adress_locality,postal_code,rooms,bathrooms,listing_history,pid,type,style,building_style,building_dimensions,age,beds,bathrooms_f_h,main_living_area,total_living_area,listing_parcel_size,prov_parcel_size,assessed_at,rental_income,roof,exterior,foundation,basement,flooring,heating_cooling,fireplace,pool,fuel_supply,drinking_water,sewer,has_garage,parking,waterfront,water_access_view,property_features,land_features,utilities,appliances_incl,inclusions,exclusions,rental_equipment,listed_by,has_pcds,betterment_charges,bank_owned,pid_s
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Virginia Drive, Hammonds Plai","66 Virginia Drive, Kingswood, NS (NOVA SCOTIA)",66 Virginia Drive,https://www.viewpoint.ca/cutsheet/202601150/1/66-Virginia-Drive-Kingswood,202601150,"Are you looking for privacy and modern updates? This one checks all the boxes.  Extensively updated and tucked away on a private lot, this Kingswood home features newly refinished hardwood floors, new engineered hardwood, upgraded lighting and hardware, stone countertops and fresh paint throughout.  Out back, you’ll love the massive deck, fire pit, and peaceful surroundings.  Inside offers 3 bedrooms, 3 bathrooms, a finished walk-out basement, and a sunken family room with a cozy wood stove — perfect for relaxing or entertaining.  Do not hesitate, this one will not last long.",2026-01-20,739900,66 Virginia Drive,Kingswood,B4B 1S5,3,3,[],40730186,Single Family,Detached,2 Level,23 x 32,29,3,2 / 1,"1,620 sqft","2,434 sqft","67,400 sqft (1.6 acres)","67,450 sqft (1.6 acres)","$639,800 (2026)",Potential,Asphalt Shingle,Vinyl,Poured Concrete,Fully Developed,"Engineered Hardwood, Laminate, Hardwood","Baseboard, Hot Water, Fireplace",N/A,N/A,"Wood, Oil",Drilled Well,Septic,"Yes, Attached, Single (single car garage)",Gravel (large gravel driveway),No,N/A,"Air Exchanger, Wood Stove(s)","Landscaped, Level","Electrical, Cable, Telephone, High Speed Internet","Cooktop – Propane, Dishwasher, Microwave, Oven, Refrigerator",Appliances,Staging furniture + accessories,Propane Tank,Royal Lepage Atlantic,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Bristolton Avenue, Bedford","14 Bristolton Avenue, Bedford, NS (NOVA SCOTIA)",14 Bristolton Avenue,https://www.viewpoint.ca/cutsheet/202525751/1/14-Bristolton-Avenue-Bedford,202525751,"Welcome to this stunning Rooftight-built, 5-year-young single detached home located in the prestigious Brookline Community of West Bedford — one of Halifax’s fastest-growing and most desirable neighborhoods.  Step inside to an inviting open-concept main level featuring a bright and spacious living area, elegant 9-foot ceilings, and a cozy natural gas fireplace that creates the perfect atmosphere for family gatherings or quiet evenings. The modern kitchen impresses with its large quartz island, premium finishes, and thoughtful layout — designed for both everyday comfort and stylish entertaining.  Upstairs, the primary suite offers a luxurious retreat complete with a freestanding soaker tub and custom tiled shower. You’ll also find two additional bedrooms, a main bath, and a convenient upstairs laundry room for added functionality.  The fully finished basement expands your living space with a rec room, bedroom, and full bath — along with its own separate entrance, making it ideal for long- or short-term rental, an in-law suite, or private guest accommodation.  Perfectly situated close to all amenities, this home is only 10 minutes from Bayers Lake Business Park and 15 minutes from Halifax Stanfield Airport. It’s also located in the West Bedford School district, home to one of Halifax’s newest and most highly rated public schools — making it an exceptional choice for families and professionals alike.",2025-10-14,849900,14 Bristolton Avenue,Bedford,B4B 1H6,4,4,[],41465832,Single Family,Detached,2 Level,22x52,5,4,3 / 1,"1,887 sqft","2,702 sqft","5,369 sqft","5,369 sqft","$816,800 (2026)",Potential,Asphalt Shingle,"Wood Siding, Brick, Vinyl",Poured Concrete,Fully Developed,"Ceramic, Hardwood",Heat Pump,Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Single, Built-in (built-in single)","Paved, Double",No,N/A,"Ensuite Bath, Fireplace(s), HRV (Heat Recovery Ventilation)",N/A,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer",N/A,N/A,None,Re/max Nova,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Helen Creighton Court, Bedford","47 Helen Creighton Court, Bedford, NS (NOVA SCOTIA)",47 Helen Creighton Court,https://www.viewpoint.ca/cutsheet/202601475/1/47-Helen-Creighton-Court-Bedford,202601475,Tree lined south west facing sunny rear Yard. 47 Helen Creighton Court in Brookline Park has a forward thinking design in a collection of bungalow townhouses.  This property was designed with function and comfort in mind with three bedrooms and three bathrooms. The property also features a single attached garage.  Book today to view!,2026-01-26,799800,47 Helen Creighton Court,Bedford,B4B 0Z6,3,3,[],41498858,Single Family,Townhouse,Bungalow,32 x 56,5,3,3 / 0,"1,530 sqft","2,980 sqft","5,514 sqft","5,512 sqft","$706,200 (2026)",Potential,Asphalt Shingle,"Other, Brick, Vinyl",Poured Concrete,"Fully Developed, Walkout","Ceramic, Laminate, Hardwood","Baseboard, Heat Pump",N/A,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Attached, Single (single attached.)",Paved,No,N/A,N/A,N/A,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet",N/A,All appliances,N/A,None,Verve Realty Group,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Talus Avenue, Bedford","220 Talus Avenue, Bedford, NS (NOVA SCOTIA)",220 Talus Avenue,https://www.viewpoint.ca/cutsheet/202602653/1/220-Talus-Avenue-Bedford,202602653,"220 Talus is the one you've been waiting for! A truly stunning, 3-year-old Cresco custom build set on one of the most desirable and expansive lots in all of Brookline—at close to 16,000 sq/ft, it’s almost triple the size of the avg lot in the neighbourhood. This rare gem backs onto the protected Blue Mountain Birch Cove Wilderness Area, offering a direct path and truly unmatched backyard access to one of Nova Scotia’s most breathtaking trail systems. Inside, the attention to detail is evident in every corner. Enjoy beautiful engineered hardwood flooring, custom tiled backsplashes and top-of-the-line finishes and black stainless steel appliances. Step outside to your full-length composite back deck, complete with a staircase leading down to the spacious, landscaped backyard—a perfect setup for family gatherings or future outdoor upgrades. Upstairs you’ll love having laundry on the upper level, but you’re really going to love that each bedroom comes with its very own dedicated ensuite! No more sharing sinks or bathrooms! Downstairs, the walkout basement is an entertainer’s dream, featuring a gorgeous custom wet bar and seamless walkout patio doors to the outdoors. The oversized double car garage provides ample space for vehicles and storage. This home is also future-ready, with 400 amp service, roughed-in electrical for a future in-ground pool, solar panel readiness, and two EV charging stations already in place. Truly a one-of-a-kind opportunity in West Bedford. Don’t miss your chance—homes like this don’t come around often!",2026-02-12,1219900,220 Talus Avenue,Bedford,B4B 2G3,4,5,[],41504655,Single Family,Detached,2 Level,32' * 44',3,4,4 / 1,"1,943 sqft","3,116 sqft","15,837 sqft","15,830 sqft","$944,200 (2026)",Potential,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,"Full, Fully Developed, Walkout","Engineered Hardwood, Ceramic, Laminate","Heat Pump, Ducted Cooling",N/A,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Attached, Double, Heated, Wired (attached, double, wired, heated.)","Exposed Aggregate, Double (double, paved.)",No,N/A,"Ensuite Bath, HRV (Heat Recovery Ventilation), Central Vac Roughed In","Landscaped, Level","Electrical, Cable, Telephone, High Speed Internet","Dryer, Range - Gas, Refrigerator, Washer, Wine Fridge","Fridge, range, dishwasher, washer, dryer, bar fridge",N/A,None,Royal Lepage Atlantic,Yes,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Terradore Lane, Bedford","89 Terradore Lane, West Bedford, NS (NOVA SCOTIA)","Unit 30, 89 Terradore Lane",https://www.viewpoint.ca/cutsheet/202602580/1/Unit-30-89-Terradore-Lane-West-Bedford,202602580,"Luxury living on Terradore Lane in Brookline Park. This one-of-a-kind Cresco-built home offers just over 4,300 sq. ft. of thoughtfully designed living space, featuring 5 bedrooms, 4.5 bathrooms, and a double attached garage. A designer-curated finish package, rarely found in a spec build, sets this home apart, and it is one of the last lots available. The bright main level showcases 10 ft ceilings, oversized 8 ft interior doors, and an impressive kitchen designed for entertaining, complete with quartz countertops, extended cabinetry, a freestanding hood fan, and a spacious walk-in pantry. In addition to a dedicated office, the main floor includes a generous mudroom and an open-concept dining and great room. At the rear of the home, a flexible sunroom-style space filled with expansive glass windows adds a unique suburban design element and an abundance of natural light. The upper level features four bedrooms, including a luxurious primary suite and a well-appointed junior suite, ideal for family or guests. The lower level has been thoughtfully planned and includes a fifth bedroom, a full bathroom, a recreation room, an exercise room, and ample storage throughout. Thoughtful upgrades continue across the home with elegant black accents, custom millwork, enhanced lighting, and a spa-inspired ensuite with upgraded tile and quartz finishes. Finished with a striking board and batten front elevation, black-framed windows, and Trex decking, this home seamlessly blends refined craftsmanship, modern comfort, and timeless style in one of West Bedford’s most sought-after communities.",2026-02-11,1450000,"Unit 30, 89 Terradore Lane",West Bedford,B4B 1S7,5,5,[],41520313,Single Family,Detached,2 Level,39.7x60.5,N/A,5,4 / 1,"2,944 sqft","4,309 sqft","12,245 sqft","12,245 sqft","$320,000 (2026)",N/A,Asphalt Shingle,"Stone, Aluminium Siding, Vinyl",Poured Concrete,"Fully Developed, Walkout","Engineered Hardwood, Tile, Ceramic, Laminate","Heat Pump, Ducted Cooling",Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Double, Built-in, Heated, Wired (built-in, double, heated)","Paved, Double",No,N/A,"Ensuite Bath, Electric Fireplace, HRV (Heat Recovery Ventilation)",Partial Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Trekker Drive, Bedford","18 Trekker Drive, Bedford, NS (NOVA SCOTIA)",18 Trekker Drive,https://www.viewpoint.ca/cutsheet/202602741/1/18-Trekker-Drive-Bedford,202602741,"Welcome to 18 Trekker Drive, Brookline Park in The Parks of West Bedford! This 1 year old, immaculate new construction END-UNIT townhome is move-in ready and is located minutes from excellent schools, 4pad arena, coffee shops and your favourite West Bedford amenities. This home includes high end finishes from top to bottom and is covered for almost 4 more years by Rooftight’s Whole Home Warranty Program. Some of it’s best features include: engineered hardwood flooring, full front brick exterior, high end stainless steel appliances, white quartz countertops, walk-in pantry, composite front deck, statement lighting, large windows for lots of natural light (even more due to end unit and sun orientation), fully ducted heat pump system for heating and cooling. This home has an open-concept main floor. Upstairs, you’ll find 3 bedrooms, including the private primary bedroom, with 2 large walk-in closets and a spa-like ensuite! A second full bathroom and laundry room are also conveniently located down the hall. The lower level offers a large rec room, a full bathroom. This home can easily have an extra room framed in on the lower level. Endless potential with this end unit.  Located on a cul-de-sac, with a very peaceful, treed backyard - you will love outdoor dining on the back deck with beautiful sunsets in the evenings!",2026-02-13,739900,18 Trekker Drive,Bedford,B4B 2K7,3,4,[],41523465,Single Family,Townhouse,3 Level,22x44,1,3,3 / 1,"1,786 sqft","2,557 sqft","5,830 sqft","5,831 sqft","$727,300 (2026)",Potential,Fibreglass,Brick,Poured Concrete,Fully Developed,"Engineered Hardwood, Tile, Laminate","Heat Pump, Ducted Cooling",N/A,N/A,Electric,Municipal,Municipal,"Yes, Attached, Single, Heated, Wired (single)","Paved, Double (paved)",No,N/A,"Air Exchanger, Ensuite Bath, See Remarks, HRV (Heat Recovery Ventilation)","Landscaped, Wooded/Treed","Electrical, Cable, Telephone, High Speed Internet","Dryer, Refrigerator, Stove, Washer",N/A,Tesla universal EV charger (J1772 and NACS),None,Re/max Nova (halifax),Yes,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Puncheon Way, Bedford","PUN-68E Puncheon Way, Bedford West (PID 41548587), NS (NOVA SCOTIA)",PUN-68E Puncheon Way,https://www.viewpoint.ca/cutsheet/202602551/1/PUN-68E-Puncheon-Way-Bedford-West,202602551,"Meet ""Nora"" by Rooftight Homes, now available for pre-purchase in the newest phase of The Parks of West Bedford, starting at just $699,900. End units such as this are priced with a premium. This stylish end-unit ground-level entry townhouse offers three thoughtfully designed levels of living space, blending smart functionality with modern comfort in one of Bedford’s most sought-after communities. The ground-level entry provides a welcoming arrival with convenient access to the garage and additional storage, making everyday organization effortless. A 3-piece bathroom and wet bar are standard features on this level. Upstairs, the main living level is bright and inviting, designed for open-concept living and easy entertaining. Large windows the fill the home with natural light, creating a warm and airy atmosphere throughout the kitchen, dining, and living spaces. The kitchen is both stylish and practical, featuring solid surface countertops and quality finishes that balance durability with contemporary appeal. Two elegant hardwood staircases add an upscale architectural touch while enhancing the flow between levels. Comfort is top of mind year-round with efficient electric baseboard heating and a ductless heat pump in the main living area, providing both warmth in winter and cooling in summer. The upper level offers well-proportioned bedrooms designed for privacy and relaxation, making this layout ideal for families, professionals, or those seeking flexible space for guests or a home office. As always, buyers will appreciate the well-appointed standard finish package Rooftight Homes is known for, for a truly move in ready product once complete. Located in the vibrant Parks of West Bedford community, you’ll enjoy access to excellent schools, walking trails, parks, and playgrounds, with shopping, dining, and major amenities just minutes away.",2026-02-04,709900,PUN-68E Puncheon Way,Bedford West,B4B 2K9,3,4,[],41548587,Single Family,Townhouse,"Townhouse, 2 Level",Irreg,N/A,3,3 / 1,"1,584 sqft","1,584 sqft","17,685 sqft","17,685 sqft","$1,060,000 (2026)",N/A,Fibreglass,"Stone, Vinyl",Poured Concrete,"Full, Fully Developed, Walkout","Tile, Laminate, Hardwood","Baseboard, Heat Pump, Ductless Cooling",N/A,N/A,Electric,Municipal,Municipal,"Yes, Single, Built-in, Heated, Wired (single, built-in, heated, wired)","Paved, Double (garage, driveway)",No,N/A,"Air Exchanger, Ensuite Bath, HRV (Heat Recovery Ventilation)","Partial Cleared, Partial Landscaped","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Range - Electric, Refrigerator, Washer",appliances,N/A,None,Royal Lepage Atlantic,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Glissade Court, Bedford","6 Glissade Court, Bedford, NS (NOVA SCOTIA)",6 Glissade Court,https://www.viewpoint.ca/cutsheet/202601009/1/6-Glissade-Court-Bedford,202601009,"Welcome to 6 Glissade Court, an exceptional family home that truly stands out for its impressive design, upscale finishes, and generous living space across all three levels. From the moment you step inside, you are greeted by a sense of quality and thoughtful craftsmanship that carries throughout the home, offering both comfort and style for modern family living. The spacious main level is designed with entertaining and everyday living in mind, featuring a bright, open-concept layout that seamlessly connects the living room, dining area, and kitchen. This inviting space is perfect for hosting family gatherings or enjoying quiet evenings at home. The kitchen is a true focal point, complete with a large centre island, abundant high-quality cabinetry, and plenty of counter space to make meal preparation a pleasure. A convenient 2-piece powder room is located on this level, along with a dedicated office or den area—ideal for working from home, studying, or creating a quiet retreat away from the main living spaces. Upstairs, the home truly shines with a thoughtfully designed layout that blends privacy and comfort. The expansive primary suite is a true retreat, complete with a spa-inspired ensuite—your personal escape at the end of the day. A second bedroom enjoys its own private ensuite, ideal for guests or a lucky family member. Bedrooms three and four are generously sized and connected by a stylish Jack-and-Jill bathroom, offering both convenience and functionality. A dedicated upper-level laundry completes this floor, making everyday living effortlessly smooth.    The fully finished lower level extends the living space even further, making it perfect for extended family, guests, or teens seeking their own area. This level features two additional bedrooms, a full bathroom, a comfortable family room ideal for movie nights or play space, and a second laundry area—offering excellent flexibility and functionality.  Ideally located in a sought-after Bedford neighbourhood,",2026-01-16,1729900,6 Glissade Court,Bedford,B4B 2K5,6,5,[],41507575,Single Family,Detached,2 Level,42x58,N/A,6,4 / 1,"3,858 sqft","5,479 sqft","13,590 sqft","13,591 sqft","$1,196,900 (2026)",N/A,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,"Full, Fully Developed, Walkout","Engineered Hardwood, Porcelain, Vinyl",Heat Pump,Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Double, Built-in (built in)",Exposed Aggregate (driveway),No,N/A,"Ensuite Bath, Propane Fireplace","Cleared, Landscaped, Level","Electrical, Cable, High Speed Internet",None,N/A,N/A,None,Re/max Nova (halifax),No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Canoe Crescent, Hammonds Plai","83 Canoe Crescent, Hammonds Plains, NS (NOVA SCOTIA)",83 Canoe Crescent,https://www.viewpoint.ca/cutsheet/202520415/1/83-Canoe-Crescent-Hammonds-Plains,202520415,"This new construction WATERFRONT 2 storey home is located in the sought after Voyageur Lakes Subdivision. This home offers 4305 sq ft of living space & is situated on 1.9 acres with  lots privacy overlooking the impressive Baptizing Lake.   Step into the stunning open concept layout overlooking the lake! The main floor features the modern & sleek kitchen with striking high end finishes. The main floor is also where you will find the laundry room, mudroom & pantry. Enjoy the comfort the living room fireplace and being able to enter your home from your double attached garage during the cold winter months!   On the second storey, you'll find the primary bedroom with a walk-in closet and ensuite that features soaking tub. Right around the corner from the primary bedroom, is where you will also find 3 additional bedrooms and a full bathroom.   This home has incredible features and every detail has been thought of, take advantage of the luxury features of this home, the lower level walk-out basement features a wet bar, large family room, spa & sauna for relaxing! This is also where you will find the office, utility room, full bath and powder room!",2025-08-13,2395000,83 Canoe Crescent,Hammonds Plains,B4B 2P6,4,5,[],41528977,Single Family,Detached,2 Level,"72'6"" x 30'x3""",N/A,4,3 / 2,"2,935 sqft","4,305 sqft","82,372 sqft (1.9 acres)","82,372 sqft (1.9 acres)","$1,332,300 (2026)",N/A,Metal,"Other, Aluminium Siding, Vinyl",Poured Concrete,Fully Developed,"Engineered Hardwood, Tile, Laminate",Ducted Cooling,Yes,N/A,Electric,Drilled Well,Septic,"Yes, Attached, Double (double attached)",Paved,Yes,View: Lake,"Air Exchanger, Ensuite Bath, Fireplace(s), HRV (Heat Recovery Ventilation)",Partial Cleared,"Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer",N/A,N/A,None,Re/max Nova (halifax),No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Canoe Crescent, Hammonds Plai","103 Canoe Crescent, Hammonds Plains, NS (NOVA SCOTIA)",103 Canoe Crescent,https://www.viewpoint.ca/cutsheet/202601382/1/103-Canoe-Crescent-Hammonds-Plains,202601382,"Lakefront living is at your doorsteps at 103 Canoe Crescent, located in the sought-after Voyageur Lakes- where privacy and natural beauty converge. Perfectly positioned on 1.9 acres with an impressive 200 feet if pristine waterfront on the tranquil Baptizing Lake. This home features 4 bedrooms and 2/2 bathrooms with 4660 sqft of living space. This home commands attention with exterior projection lighting that accentuates its contemporary design, while a peaceful gravel path leading you toward the lake's edge. The breathtaking interior features floor-to-ceiling windows offer panoramic views of the lake. Upon entering the home, to your right, a vaulted-ceiling dining room adds grandeur and charm, while open riser stairs framed by a soaring 9-foot vertical window flood the space with natural light and architectural appeal. The open-concept kitchen is the center piece of the main level- sleek, modern, and thoughtfully designed-overlooking a bright living room anchored by a contemporary fireplace. Practical luxury shines in the spacious mudroom with built-in cabinetry off the garage, seamlessly flowing into a butler's pantry with a second sink and designated space for an additional fridge- ideal for entertaining and everyday living. The expansive glass-railed deck offers the ultimate indoor-outdoor connection, perfect for morning coffee, evening cocktails, or simply soaking in the peaceful lakefront surroundings. The primary bedroom is a private retreat, complete with a custom walk-in closet and a spa-like ensuite featuring a stand-along soaker tub, double vanity, and a luxurious rainfall shower. The upper level also includes a dedicated laundry room with custom cabinetry and a built-in sink for added convenience and style. Downstairs, the fully finished walkout basement is a retreat of its own, featuring a large rec room, stylish home office, built-in bar, and a private spa complete with changing rooms, shower area and a sauna.",2026-01-23,2395000,103 Canoe Crescent,Hammonds Plains,B4B 2P6,4,4,[],41528985,Single Family,Detached,2 Level,54.5x40.6,N/A,4,2 / 2,"3,265 sqft","4,660 sqft","83,239 sqft (1.9 acres)","83,239 sqft (1.9 acres)","$1,455,800 (2026)",N/A,Metal,"Steel, Stone, Vinyl",Poured Concrete,"Fully Developed, Walkout","Engineered Hardwood, Tile, Laminate",Heat Pump,Yes,N/A,Electric,Drilled Well,Septic,"Yes, Attached, Double (attached, double)",Paved,Yes,"Access: Lake, View: Lake","Air Exchanger, Ensuite Bath, Propane Fireplace, HRV (Heat Recovery Ventilation), Sump Pump, Central Vac Roughed In",Partial Cleared,"Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Microwave, Oven, Refrigerator, Stove, Washer","Appliances included: fridge (panel ready), dishwasher, stove, washer, dryer, slim fridge, wall oven/ microwave",N/A,None,Re/max Nova (halifax),No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Belvar Drive, Hammonds Plai","834 Belvar Drive, Middle Sackville, NS (NOVA SCOTIA)",834 Belvar Drive,https://www.viewpoint.ca/cutsheet/202525893/1/834-Belvar-Drive-Middle-Sackville,202525893,"Imagine starting every day in a stunning home designed around your life style needs...Wake up to the serene sounds of nature, looking out to the beautiful vistas through your huge expanse of windows facing your private yard. Your beautifully detailed custom shower provides the perfect invigorating aromas tingling your senses until the smell of fresh brewed coffee takes over...your coffee station is well stocked & ready! Enjoy your seasonally changing vistas from every beautiful space in your great room with soaring ceiling, well appointed kitchen with huge pantry, spacious island with seating, dining space set for a crowd of family & friends, entertaining with the convenience of a separate bar space and of course a great flow to your outdoor space with huge covered patio area, overlooking the perfect pool location...this home truly has it all! Flow, space, highest quality finishes, tech savvy components for work ease & entertainment, recreational & games area, family space, and of course your private spaces for that all important ""you time""! One level living at it finest, designed for modern living now and into the future...book yourself time to explore all the options ReDesigns Construction offers in this exquisite life style home as well as other available options! Life is definitely better at the lake...McCabe Lake Estates awaits!*This is a new construction listing & all photos are work completed by ReDesigns Construction in various finished builds to show available finishes*",2025-10-14,1398800,834 Belvar Drive,Middle Sackville,B4B 2S6,4,4,[],41487752,Single Family,Detached,Bungalow,Irregular,N/A,4,3 / 1,"3,470 sqft","3,470 sqft","80,547 sqft (1.9 acres)","80,547 sqft (1.9 acres)","$150,000 (2026)",N/A,Asphalt Shingle,"Stone, Vinyl","Slab, Poured Concrete",Other,"Laminate, Porcelain",Heat Pump,Yes,N/A,Electric,Drilled Well,Septic,"Yes, Attached, Triple, Heated (attached,triple, heated)",N/A,No,N/A,"Ensuite Bath, Propane Fireplace, HRV (Heat Recovery Ventilation)",N/A,"Electrical, Cable, Telephone, High Speed Internet",N/A,N/A,N/A,None,Keller Williams Select Realty,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Waynesboro Avenue, Lucasville","130 Waynesboro Avenue, Middle Sackville, NS (NOVA SCOTIA)",130 Waynesboro Avenue,https://www.viewpoint.ca/cutsheet/202525880/1/130-Waynesboro-Avenue-Middle-Sackville,202525880,"Welcome to HRM's newest gem wrapping the shores of iconic McCabe Lake and providing an amazing peaceful environment for your new custom build bungalow! This gorgeous lot is the perfect location across from the lake and surrounded by mature hardwoods enveloping you in nature as the backdrop to your stunning new bungalow. Luxurious one level living complete with soaring ceiling heights, expansive efficient windows, gorgeous gas fireplace sets the ambiance in the open concept great room. This kitchen is truly a dream to enjoy with the spacious pantry for amazing storage and tons of counter space complete with coffee bar, huge island with plenty of seating, solid wood cabinet components providing the highest quality to meet & exceed all your kitchen needs, and of course finished with the most beautiful stone counters...where beauty & function truly work together to provide the very best! Your primary bedroom suite with well appointed closet & the perfect ensuite bath is warm, welcoming and the perfect place to relax and unwind....the secondary bedrooms are well located to provide privacy & convenience plus share a second full bath. You will enjoy the convenient mud room with all the handy storage and the convenience of the connection directly from the 2 car garage through the mudroom to the pantry and the separate laundry room making even the mundane chores more enjoyable! This custom build home by ReDesigns Construction is so well designed for fabulous function, exquisite quality in every aspect, and invitingly beautiful to live in....yes you really can have it all! Book your viewing time and see the array of gorgeous properties ReDesigns has available in McCabe Lake Estates...and Welcome Home!!*This is a new construction listing & all photos are work completed by ReDesigns Construction in various finished builds to show available finishes*",2025-10-14,1239000,130 Waynesboro Avenue,Middle Sackville,B4B 2S6,3,4,[],41487828,Single Family,Detached,Bungalow,irregular,N/A,3,3 / 1,"2,980 sqft","2,980 sqft","90,029 sqft (2.1 acres)","90,029 sqft (2.1 acres)","$150,000 (2026)",N/A,Asphalt Shingle,"Stone, Vinyl",Slab,None,"Laminate, Porcelain",Heat Pump,Yes,N/A,Electric,Drilled Well,Septic,"Yes, Attached, Double (attached, heated, double)",N/A,No,N/A,"Ensuite Bath, Propane Fireplace, HRV (Heat Recovery Ventilation)",Level,"Electrical, Cable, High Speed Internet",N/A,N/A,N/A,None,Keller Williams Select Realty,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Waynesboro Avenue, Lucasville","181 Waynesboro Avenue, Middle Sackville, NS (NOVA SCOTIA)",181 Waynesboro Avenue,https://www.viewpoint.ca/cutsheet/202525625/1/181-Waynesboro-Avenue-Middle-Sackville,202525625,"Imagine waking up in a stunning lakefront home where every day feels like vacationing in your custom designed & built new construction home with amazing lakefrontage on one of the best coves on fabulous McCabe Lake...boating, jet skis, water skiing, fishing, swimming all summer long...all the benefits of cottage living mere minutes to the city centre or the airport...life is better at the lake! Being built by award winning ReDesigns Construction assures you the very best in design, quality, attention to detail, technology, energy efficiency and so much more...truly the best combination of location, high quality build and lifestyle...home & cottage all under one well designed, quality built roof with all the amenities & lifestyle you've been dreaming of! This stunning bungalow features exquisite lake views, generously sized spaces ready to entertain family & friends and provide the ease of low maintenance for you with 4 bedrooms, 5 baths, soaring high ceilings in the great room & dining space, stunning well appointed kitchen ...all with beautiful lake views. Primary bedroom suite is a private oasis where you will love to unwind at the end of your busy day & provides ample space to relax in style plus a well positioned ensuite bath with all the luxury ready for you! The  lower level with walkout provides the ultimate in entertaining with bar, games area, entertainment spaces, additional bedroom spaces with adjoining baths, and the entire back of this property features expansive windows to enjoy your private oasis & lifestyle!. This sought after lake frontage is an amazing opportunity to own your own brand new piece of paradise...you truly will not want to leave home!  We can't wait to show you the details...call or message for additional info!*This is a new construction listing & all photos are work completed by ReDesigns Construction in various finished builds to show available finishes*",2025-10-09,2984000,181 Waynesboro Avenue,Middle Sackville,B4B 2S6,5,4,[],41487778,Single Family,Detached,Bungalow,irregular,N/A,5,3 / 1,"2,690 sqft","4,855 sqft","99,781 sqft (2.3 acres)","99,781 sqft (2.3 acres)","$550,000 (2026)",N/A,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,"Full, Fully Developed, Walkout","Laminate, Porcelain",Heat Pump,Yes,N/A,Electric,Drilled Well,Septic,"Yes, Attached, Double, Heated (attached , heated)",N/A,Yes,"Access: Lake, View: Lake","Ensuite Bath, Balcony, Propane Fireplace, HRV (Heat Recovery Ventilation)",Level,"Electrical, Cable, Telephone, High Speed Internet",N/A,N/A,N/A,None,Keller Williams Select Realty,No,N/A,No,
