subdistrict_name,street_name,property_name,name,url,listing_id,description,date_posted,price,street_address,adress_locality,postal_code,rooms,bathrooms,listing_history,pid,type,style,building_style,building_dimensions,age,beds,bathrooms_f_h,main_living_area,total_living_area,listing_parcel_size,prov_parcel_size,assessed_at,rental_income,roof,exterior,foundation,basement,flooring,heating_cooling,fireplace,pool,fuel_supply,drinking_water,sewer,has_garage,parking,waterfront,water_access_view,property_features,land_features,utilities,appliances_incl,inclusions,exclusions,rental_equipment,listed_by,has_pcds,betterment_charges,bank_owned
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Kara Court, Hammonds Plai","15 Kara Court, Hammonds Plai, NS (NOVA SCOTIA)",15 Kara Court,https://www.viewpoint.ca/cutsheet/202424587/1/15-Kara-Court,202424587,"This spacious home is looking for a new family. A great match for your growing family!  This well-cared for, two-story, 4 bedroom and 3 bath home awaits you!   Close to all amenities, great schools, on municipal water, tucked away on a large private country lot, on a quiet cul de sac, in the sought after, family friendly neighbourhood of Kingswood. This home has the perfect layout for your growing family or extended family. It offers HWBB heating plus 4 new heat pumps, a beautiful kitchen open to the dining nook and family room with a propane fireplace.  The main floor includes the kitchen with an abundance of cabinets, generous counter space, a built-in desk, garden door leading to the deck, a separate living room and dining room with plenty of space for hosting gatherings, laundry room, 2 piece bathroom, inside access to the attached double car garage. Upstairs there is a generous sized master bedroom with ensuite, 3 other bedrooms with double closets and a full bath. The basement level has 3 large rooms with lots of space to create a games room, rec room or just use the space for the kiddies to play! Recent improvements include; kitchen backsplash, interior painting and 4 new ductless heat pumps.",2024-10-11,869000,15 Kara Court,Hammonds Plains,B4B 1L4,4,3,[],40720773,Single Family,Detached,2 Level,58' x 27',28,4,2 / 1,"2,064 sqft","3,166 sqft","51,286 sqft (1.2 acres)","51,286 sqft (1.2 acres)","$743,400 (2025)",Unknown,Asphalt Shingle,"Wood Siding, Brick",Poured Concrete,Fully Developed,"Ceramic, Carpet, Laminate, Linoleum","Baseboard, Other, Hot Water",Yes,N/A,Oil,Municipal,Septic,"Yes, Attached, Double (attached 20' x 19'.8"")",Parking Space(s) (parking for 3-4 cars),No,N/A,"Air Exchanger, Central Vacuum, Ensuite Bath, Propane Fireplace","Wooded/Treed, Partial Cleared, Partial Landscaped","Electrical, Cable, Telephone, High Speed Internet","Central Vacuum, Dishwasher, Dryer, Freezer, Refrigerator, Stove","Fridge, Stove, Dishwasher, Washer, Dryer and Freezer",N/A,None,Royal Lepage Anchor Realty,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Kipawa Crescent, Hammonds Plai","20 Kipawa Crescent, Hammonds Plai, NS (NOVA SCOTIA)",20 Kipawa Crescent,https://www.viewpoint.ca/cutsheet/202509416/1/20-Kipawa-Crescent,202509416,"Welcome to your dream retreat...I mean estate...no park...wait, it's all of these!  This gorgeous park-like property in family-friendly Maplewood Estates, Hammonds Plains, is sure to impress! With an abundance of attractive features, this 3+1 bed split-entry home sits on beautifully landscaped grounds and features municipal water, a main-level heat pump for year-round comfort, and a spacious wood kitchen with stainless steel appliances. The primary bedroom includes a 2PC ensuite and there are two more bedrooms and a full bathroom on the main floor.  The living room flows beautifully into a dining room adjacent to the kitchen and with patio doors to the sun deck.  There is a huge rec room with wood stove on the lower level, a den with bar, and the updated the basement (2023/24) offer tons of space to spread out. Enjoy a two-level back deck with hot tub, multiple sheds, a workshop with 2PC bath and walkout, plus newer upgrades: vinyl windows (2007), roof (2021), paved driveway (2016), and four newer appliances. Walk to the lake, great schools, and enjoy everything this welcoming community has to offer!",2025-05-01,629900,20 Kipawa Crescent,Hammonds Plains,B4B 1N2,4,3,[],00392423,Single Family,Detached,Split Entry,44.4 x 28.4,40,4,1 / 2,"1,259 sqft","2,399 sqft","55,136 sqft (1.3 acres)","55,136 sqft (1.3 acres)","$451,500 (2025)",N/A,Asphalt Shingle,Vinyl,Poured Concrete,"Fully Developed, Walkout","Ceramic, Carpet, Laminate","Baseboard, Stove, Heat Pump",N/A,N/A,"Wood, Electric",Municipal,Septic,"No, None","Paved, Double",No,N/A,Wood Stove(s),"Landscaped, Wooded/Treed","Electrical, Cable, Telephone, High Speed Internet, Other","Dishwasher, Dryer, Refrigerator, Stove, Washer",N/A,N/A,None,Royal Lepage Atlantic,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Lisa Court, Hammonds Plai","19 Lisa Court, Hammonds Plai, NS (NOVA SCOTIA)",19 Lisa Court,https://www.viewpoint.ca/cutsheet/202515781/1/19-Lisa-Court,202515781,"Looking for a home offering more than just a place to live? Welcome to 19 Lisa Court! This home is a  smart investment in location and lifestyle. Nestling in one of the most sought-after neighbourhood, Kingswood, known for its safety, convenience and strong sense of community, 19 Lisa Court stands like a quiet dream, offering tranquility and natural beauty. The garden is always alive with vibrant flowers and lush greenery framing the space.   Inside of the house you will enjoy a formal living room, a dining room and an eat-in kitchen, perfect for family gathering. On the main floor there are 3 bedrooms, including a primary bedroom with 4 piece, another 5-piece bathroom offering you a comfortable and convenient life. The fully finished lower level is an inviting space featuring a den, a spacious family room enhanced by the warmth of a fireplace. This split entry is also fitted with heat pumps to ensure efficient climate control all year around. The oil tank is brand new installed in 2025, new fridge in 2022, heat pumps in 2020, roof shingles replaced in 2019 and HVAC installed in 2018.",2025-06-26,740000,19 Lisa Court,Hammonds Plains,B4B 1K4,3,3,[],40615312,Single Family,Detached,Split Entry,50*30,33,3,3 / 0,"1,587 sqft","2,527 sqft","51,749 sqft (1.2 acres)","51,749 sqft (1.2 acres)","$608,200 (2025)",N/A,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,Fully Developed,"Ceramic, Carpet, Laminate, Hardwood","Baseboard, Furnace, Heat Pump, Hot Water, Fireplace",Yes,N/A,"Wood, Electric, Oil",Municipal,Septic,"Yes, Detached, Double, Heated (attached double)",Paved (double paved),No,N/A,"Water Jet Tub, Ensuite Bath, Fireplace(s), HRV (Heat Recovery Ventilation), Central Vac Roughed In",Landscaped,"Electrical, Cable, Telephone, High Speed Internet","Cooktop - Electric, Dishwasher, Dryer, Microwave, Oven - Electric, Refrigerator, Washer",All appliances,N/A,None,Re/max Nova (halifax),No,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Lodge Avenue, Hammonds Plai","57 Lodge Avenue, Hammonds Plai, NS (NOVA SCOTIA)",57 Lodge Avenue,https://www.viewpoint.ca/cutsheet/202512698/1/57-Lodge-Avenue,202512698,"If you're looking for a really well cared for bungalow, on a quiet court with a private backyard surrounded by tall mature trees and beautiful perennial gardens, 57 Lodge is it! Within walking distance to public beach access and only a short 2 min drive from Glen Arbour Golf Course you'll be sure to enjoy comfort, style, and convenience in one of the area's most desirable communities. Warm hardwood flooring flows throughout the main level, setting the stage for a welcoming and elegant space. The updated kitchen is a true showstopper, featuring a striking quartz waterfall countertop, sleek glass tile backsplash, and plenty of cabinetry. The adjoining dining area and cozy family room—with a propane fireplace and patio doors—lead to a spacious back deck that overlooks your own private oasis: a beautifully landscaped yard bordered by a majestic mixed forest and vibrant perennial gardens.  The large primary bedroom is a peaceful retreat with dual double closets and convenient access to the updated main bath via a cheater door. Two additional bedrooms complete the upper level, offering plenty of space for family, guests, or a home office.  Downstairs, you'll love the expansive walkout basement. Perfect for entertaining or unwinding, this level includes a rec room with a woodstove, a second full updated bath, an office, games room, and ample storage space. Step out onto a second private deck with a serene sitting area-ideal for quiet mornings or evening gatherings. Bonus: upper deck has been reinforced and can easily be made hot tub–ready! Additional features include THREE ductless heat pumps for year-round comfort, a huge paved driveway with room for multiple vehicles and RV and a heated garage. Enjoy quick access to Willowbrea Daycare, tennis and pickleball courts, and beloved local sports clubs including the Hammonds Plains A’s, TASA Ducks, and the St. Margarets Bay Skating Club. Don’t miss your chance to own this exceptional home in a community-focused neighborhood.",2025-05-29,699900,57 Lodge Avenue,Hammonds Plains,B4B 1W2,3,2,[],40821274,Single Family,Detached,Bungalow,62 x 34,24,3,2 / 0,"1,266 sqft","2,400 sqft","53,153 sqft (1.2 acres)","53,153 sqft (1.2 acres)","$581,700 (2025)",N/A,Asphalt Shingle,Vinyl,Poured Concrete,"Full, Fully Developed, Walkout","Tile, Ceramic, Laminate, Hardwood","Radiant, Heat Pump",Yes,N/A,"Wood, Electric, Oil, Propane",Drilled Well,Septic,"Yes, Attached, 1.5, Heated, Wired (attached, wired, heated, 1.5)","Paved, Double (paved double car driveway)",No,N/A,"Air Exchanger, Wood Stove(s), Propane Fireplace, Sump Pump","Landscaped, Level, Wooded/Treed","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer",N/A,N/A,None,Royal Lepage Atlantic,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Long Lake Drive, Hammonds Plai","21 Long Lake Drive, Hammonds Plai, NS (NOVA SCOTIA)",21 Long Lake Drive,https://www.viewpoint.ca/cutsheet/202514426/1/21-Long-Lake-Drive,202514426,"Welcome home to your own private lakefront retreat with over 7,000 sq ft of luxury living on beautiful Long Lake in Kingswood! This one-owner home has been loved and meticulously cared for by the same owners for 23 years. This spacious family home is designed for gathering, relaxing, working and enjoying nature all around. The main floor offers a gracious foyer entry, lovely south facing living room with 2 sided fireplace, and well-appointed lakeview kitchen & dining rm. A bonus sunroom, home office, 3 car garage, mud room & full bath complete this level. Upstairs offers a thoughtful layout for family life with an amazing primary suite w/ propane fireplace, 5 pce ensuite & private, lakeview deck plus two large bedrooms, main bath, laundry and an enormous loft. The walkout lower level offers amazing possibility for multi-generational living with two additional bedrooms, full bath, family room, wet bar, & awesome home theatre! Utility and storage space is abundant & on municipal water. 151’ of pristine waterfront on beautiful Long Lake! Make your family’s memories here: enjoying the private 1.4 acre landscaped lot, skating, kayaking, swimming, fishing, and motorized boating activities await!",2025-06-12,1799000,21 Long Lake Drive,Hammonds Plains,B4B 1K6,5,4,[],40627952,Single Family,Detached,2 Level,Irregular,23,5,4 / 0,"4,862 sqft","7,104 sqft","61,184 sqft (1.4 acres)","61,184 sqft (1.4 acres)","$1,525,900 (2025)",Potential,Asphalt Shingle,"Brick, Vinyl",Insulated Concrete,"Full, Fully Developed, Walkout","Tile, Carpet, Laminate, Hardwood","Radiant, Forced Air, Heat Pump, Fireplace, In Floor",Yes,N/A,"Wood, Electric, Propane",Municipal,Septic,"Yes, Attached, Triple, Wired (triple, attached)","Interlocking, Circular, Multiple Driveways (paved, multi vehicle)",Yes,"Access: Lake, View: Lake","Air Exchanger, Alarm System, Secondary Suite, Wheelchair Access, Water Jet Tub, Central Vacuum, Ensuite Bath, Propane Fireplace, Wood Fireplace, Gazebo","Landscaped, Wooded/Treed","Electrical, Cable, Telephone, High Speed Internet","Barbeque, Central Vacuum, Dishwasher, Dryer, Microwave, Refrigerator, Stove, Washer",N/A,N/A,Propane Tank,Royal Lepage Atlantic,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Mccabe Lake Drive, Middle Sackville","480 Mccabe Lake Drive, Middle Sackville, NS (NOVA SCOTIA)",480 Mccabe Lake Drive,https://www.viewpoint.ca/cutsheet/202503035/1/480-Mccabe-Lake-Drive,202503035,"EXECUTIVE LAKEFRONT HOME ON McCABE LAKE! Sit back, relax, and picture yourself living the East Coast dream at your stunning 1.3-acre lakeside paradise. Nestled in the highly sought-after Indigo Shores subdivision, this executive home offers 239 feet of pristine, private waterfront on the crystal-clear waters of McCabe Lake. As you step through the front door, you’re welcomed by a bold, bright space that captures lake views from nearly every vantage point. The main floor features a spacious, central great room with majestic vaulted ceilings, elegant archways, exposed beams, built-ins, and a beautiful brick hearth with propane fireplace—ideal for entertaining or cozy family nights. Just off the great room is a stylish sitting area and dining space perfect for hosting guests. The kitchen is a true showpiece, featuring custom cabinetry, quartz countertops, side-by-side fridge/freezer, farmhouse sink, gas stove, and a jaw-dropping 10’ island. The oversized walk-in pantry includes open shelving, prep counters, bar fridge, and an extra sink. Three generous bedrooms are located on one side of the main floor, while the luxurious primary suite is privately tucked away on the opposite end. Vaulted ceilings, wood beams, lake views, a feature wall, massive walk-in closet, and a spa-like ensuite with soaker tub and custom tile shower complete this retreat. A large laundry/mudroom with extensive storage connects to the attached double garage. Downstairs is a massive family room with custom millwork, kitchenette, guest suite, craft room, office, bonus room, storage, gaming room, and a whimsical kids' play space under the stairs. A gym with rubber flooring and wall-hung water fountain completes the space. Outside: a triple detached garage with 500 sqft roughed-in suite, boat storage, boat launch, floating dock, firepit, and a covered deck with incredible lake views. This section of McCabe is known for depth, boatability & serenity. Book your showing today!",2025-02-17,2599900,480 Mccabe Lake Drive,Middle Sackville,B4E 0N6,5,4,[],41432980,Single Family,Detached,2 Level,78x42 - 10x9 jog + 24x12 jog,3,5,3 / 1,"3,100 sqft","5,700 sqft","58,020 sqft (1.3 acres)","57,998 sqft (1.3 acres)","$2,126,900 (2025)",Potential,Asphalt Shingle,"Wood Shingles, Wood Siding",Poured Concrete,Full,"Carpet, Porcelain, Vinyl","Furnace, Forced Air, Heat Pump",Yes,N/A,Propane,Drilled Well,Septic,"Yes, Attached, Detached, Double, Triple, Wired (2 car attached garage and a 3 car detached garage)",Paved (asphalt driveway),Yes,"Access: Boat, Access: Lake, View: Lake","Gas Stove(s), Air Exchanger, Alarm System, Ensuite Bath, Balcony, Propane Fireplace, HRV (Heat Recovery Ventilation)","Cleared, Landscaped, Partial Cleared","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove - Gas, Washer",N/A,N/A,Propane Tank,Royal Lepage Anchor Realty,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Mccabe Lake Drive, Middle Sackville","1006 Mccabe Lake Drive, Middle Sackville, NS (NOVA SCOTIA)",1006 Mccabe Lake Drive,https://www.viewpoint.ca/cutsheet/202503675/1/1006-Mccabe-Lake-Drive,202503675,"Welcome to this stunning  home nestled in the prestigious community of Indigo Shores. This expansive property seamlessly blends luxury and functionality, offering an open-concept design that maximizes both space and natural light. The south-facing private backyard provides breathtaking, unobstructed views of the serene lake, creating a picturesque backdrop visible from the comfort of your great room, pool deck, and even while swimming in the inground heated pool.The thoughtfully designed outdoor space includes a dock perfect for fishing or relaxing by the water, as well as a generous (90x50) fenced area that ensures safety for children and pets. A convenient dog door offers direct access to this secure space. The beautifully landscaped property is enhanced by built-in yard lighting, highlighting the tree-lined driveway, garden beds, and house sign. An underground sprinkler system keeps the grounds lush and vibrant year-round. Built just six years ago, this home is equipped with state-of-the-art geothermal heating and cooling for energy efficiency. The durable metal roof and extra-wide eaves troughs add to the home’s low-maintenance appeal. The electric-heated 3-door garage, featuring epoxy flooring and a rear door for lawn equipment, provides ample storage and functionality. The basement level, constructed with ICF for superior insulation, includes a walk-out patio with stairs leading to the pool deck and a sunken garden visible from the basement bedroom. The open-concept living area connects seamlessly to the kitchen, showcasing 10ft ceilings with elegant faux white beams and a cozy fireplace. Luxurious bathrooms feature double vanities, walk-in tiled showers with rain heads and handhelds, as well as freestanding tubs with spray nozzles. This exceptional home is the perfect blend of comfort, style, and outdoor living, offering an unparalleled lakeside lifestyle in Indigo Shores.",2025-02-26,2840000,1006 Mccabe Lake Drive,Middle Sackville,B4E 0P4,4,5,[],41443839,Single Family,Detached,2 Level,irregular,6,4,3 / 2,"5,117 sqft","6,062 sqft","80,626 sqft (1.9 acres)","80,595 sqft (1.9 acres)","$3,248,800 (2025)",No,Metal,Other,Insulated Concrete,"Fully Developed, Walkout","Engineered Hardwood, Ceramic, Porcelain","Baseboard, Furnace, Forced Air",Yes,Yes,"Electric, Geo Thermal",Drilled Well,Septic,"Yes, Attached, Double, Heated (double attached)","Paved, Double (double)",Yes,Access: Lake,"Alarm System, Ensuite Bath, Balcony, In-Ground Pool, Propane Fireplace, HRV (Heat Recovery Ventilation), Central Vac Roughed In","Partially Fenced, Cleared, Landscaped, Wooded/Treed","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Freezer - Stand Up, Oven - Electric, Range - Gas, Refrigerator, Washer, Water Softener",N/A,N/A,Propane Tank,Royal Lepage Atlantic,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Micmac Drive, Hammonds Plai","115 Micmac Drive, Hammonds Plai, NS (NOVA SCOTIA)",115 Micmac Drive,https://www.viewpoint.ca/cutsheet/202518375/1/115-Micmac-Drive,202518375,"Welcome to 115 Micmac Drive in Maplewood on the Lakes, where your family’s story begins.  Step into the warmth of 115 Micmac, a lovingly maintained four bedroom, two bath home tucked into a quiet, tree-lined neighbourhood where kids ride bikes until dusk and neighbours wave hello. From the moment you arrive, you will feel the privacy and calm of this peaceful lot, a true sanctuary just minutes from everything your family needs.  Inside, hardwood floors and custom built-ins create a welcoming living room, perfect for relaxing or showcasing family treasures. The updated kitchen from 2022 flows into a spacious dining area and opens onto the front deck. Whether it is pancakes on a Saturday morning or tea with friends in the evening, this is where life happens.  Downstairs offers the kind of space every family wants. A cozy rec room for movie nights or sleepovers, a fourth bedroom for guests or teens, a dedicated laundry room that makes everyday tasks a little easier, a workshop for hobbies or hidden holiday gifts, and convenient inside entry to the double garage.  Right outside your door is everything a young family could want. The school bus stop is at the end of your driveway and the playground and basketball court next door mean your kids can laugh and play while you enjoy a quiet moment or join in. Just minutes away, Halfway Lake invites you for summer swims and winter skates, simple pleasures that create lasting memories.  With a fully ducted heat pump installed in 2024, new roof shingles soon-to-be completed, and a beautifully updated ensuite from 2021, this home is truly move-in ready. Whether you are buying your first home or planting roots for the future, 115 Micmac is where comfort meets community and where your family can thrive.",2025-07-22,597500,115 Micmac Drive,Hammonds Plains,B4B 1M7,4,2,[],00457424,Single Family,Detached,Split Entry,"46'.6"" x 30'.5"" + Jogs",43,4,2 / 0,"1,489 sqft","1,940 sqft","20,041 sqft","20,042 sqft","$526,400 (2025)",No,Asphalt Shingle,Wood Shingles,Poured Concrete,"Full, Partially Developed","Tile, Laminate, Hardwood","Heat Pump, Ducted Cooling",N/A,N/A,Electric,Municipal,Septic,"Yes, Double, Built-in, Wired (double, built-in, wired)","Paved, Double (double, paved)",No,N/A,Ensuite Bath,"Landscaped, Level, Wooded/Treed","Electrical, Cable, Telephone, High Speed Internet",N/A,N/A,N/A,None,Sutton Group Professional Realty,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Newbury Road, Lucasville","86 Newbury Road, Lucasville, NS (NOVA SCOTIA)",86 Newbury Road,https://www.viewpoint.ca/cutsheet/202519078/1/86-Newbury-Road,202519078,"Private Bungalow Retreat with Acreage, Pool & neighbourhood access to McCabe Lake!  Welcome to your private oasis! Nestled on a spacious flag lot, this beautiful bungalow offers peace, privacy, and the perfect blend of indoor-outdoor living. Surrounded by lush gardens and mature landscaping, the home is ideal for those seeking space and serenity.  Located in a highly sought-after Waterstone neighbourhood with access to the pristine waters of McCabe Lake, this property is perfect for those who love nature, swimming, paddleboarding, or relaxing by the water just minutes from home.  Inside, enjoy open-concept, one-level living with a bright and spacious layout designed for comfort and entertaining. The chef’s kitchen features state-of-the-art appliances (and a gas stove!), and a butcher block island at the heart of the home. In-floor heating throughout adds year-round comfort and efficiency.  Step outside to a backyard built for entertaining—featuring a stunning hybrid pool surrounded by composite decking (fully fenced), a built-in BBQ, and plenty of room for gatherings. A double-and-a-half garage and a generous mudroom provide ample storage and functionality for daily living. Plus, the property has a green house  with its own fenced in garden!   This rare offering combines luxurious living, natural beauty, and a vibrant lake lifestyle—all within a private, peaceful setting.",2025-07-30,839900,86 Newbury Road,Lucasville,B4B 0G1,3,2,[],41166349,Single Family,Detached,Bungalow,74.7x38.8,13,3,2 / 0,"2,128 sqft","2,128 sqft","125,013 sqft (2.9 acres)","125,013 sqft (2.9 acres)","$707,500 (2025)",N/A,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,None,"Engineered Hardwood, Tile","Heat Pump, Hot Water, In Floor",N/A,Yes,Electric,Drilled Well,Septic,"Yes, Attached, Double, Heated (attached, double)","Paved, Gravel",No,N/A,"Gas Stove(s), Air Exchanger, Alarm System, Wood Stove(s), Ensuite Bath, Air Jet Tub, In-Ground Pool, HRV (Heat Recovery Ventilation)","Partial Cleared, Partial Landscaped","Electrical, Cable, Telephone, High Speed Internet","Barbeque, Cooktop - Gas, Dishwasher, Dryer, Microwave, Oven - Electric, Refrigerator, Washer, Water Purifier","applainces, pool--> solar panels, solar cover/roller, chemicals,scoop net",N/A,Propane Tank,Re/max Nova (halifax),Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Norman Boulevard, Hammonds Plai","6 Norman Boulevard, Hammonds Plai, NS (NOVA SCOTIA)",6 Norman Boulevard,https://www.viewpoint.ca/cutsheet/202519156/1/6-Norman-Boulevard,202519156,"Welcome to 6 Norman Boulevard — the kind of place where life’s little moments become lasting memories. Tucked into the heart of Hammonds Plains, just 20 minutes from the city, this four-bedroom, two-bathroom home is equal parts cozy and functional. From the moment you pull in, you’ll feel the calm of this peaceful lot — mature trees, a double detached garage (hello, dream workshop!), and a backyard that begs for bonfires, birthday parties, and camping adventures. Inside, the main floor is open and bright, with a welcoming open concept main living space complete with a wood stove and a kitchen ready for morning coffee and post-school snack chats. Two bedrooms and a full bath complete the upper level, tucked away just enough for privacy. Head downstairs and you’ll find the kind of layout that grows with you — two more bedrooms, a second full bath, a quiet home office (or future Lego HQ), and a large mudroom/laundry combo that handles life’s messes with ease. This isn’t just a listing. This is your next chapter. This... is home.",2025-07-30,599900,6 Norman Boulevard,Hammonds Plains,B4B 1N5,4,2,[],40540858,Single Family,Detached,Split Entry,36 x 26 + jog,31,4,2 / 0,966 sqft,"1,856 sqft","30,000 sqft","30,000 sqft","$493,800 (2025)",N/A,Asphalt Shingle,Vinyl,Poured Concrete,Undeveloped,"Ceramic, Laminate","Forced Air, Heat Pump",N/A,N/A,"Electric, Oil",Drilled Well,Septic,"Yes, Detached, Double (double detached)","Gravel, Multiple Driveways (two gravel driveways)",No,N/A,"Wood Stove(s), Sump Pump","Landscaped, Level","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Microwave Rng Hd Combo, Refrigerator, Stove, Washer",Appliances,See realtor notes,None,Royal Lepage Anchor Realty,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Roupen Court, Hammonds Plai","28 Roupen Court, Hammonds Plai, NS (NOVA SCOTIA)",28 Roupen Court,https://www.viewpoint.ca/cutsheet/202515064/1/28-Roupen-Court,202515064,"Welcome to 28 Roupen Court—an immaculate split-entry home nestled at the end of a quiet cul-de-sac in the desirable Kingswood neighbourhood. Surrounded by nature and offering exceptional privacy, this property combines modern comfort with serene living. The main level features an open-concept kitchen, dining, and living area, perfect for entertaining. The kitchen is a chef’s dream, complete with granite countertops, a unique stone backsplash, gas cooktop, and stainless-steel appliances. The spacious primary bedroom includes a walk-in closet and a luxurious 5-piece ensuite with a soaker tub and custom shower. A second bedroom and full bathroom  complete the upper level. Heating and cooling are handled efficiently with a ductless heat pump and electric baseboards. The lower level offers great flexibility with a third bedroom, full bath, laundry room, cozy rec room with a fireplace, and a large storage closet. An attached garage with interior access adds convenience. Step outside to your peaceful backyard oasis—ideal for relaxing, entertaining, or simply watching deer wander by. All of this is just minutes from local amenities on Hammonds Plains Road and less than 30 minutes from Downtown Halifax. A rare blend of tranquility and accessibility—this home is a must-see.",2025-06-19,675000,28 Roupen Court,Hammonds Plains,B4B 1L2,3,3,[],40652240,Single Family,Detached,"Split Entry, 2 Level",44x30+Jog,30,3,3 / 0,"1,169 sqft","1,969 sqft","58,447 sqft (1.3 acres)","58,447 sqft (1.3 acres)","$690,800 (2025)",N/A,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,Fully Developed,"Ceramic, Laminate, Hardwood","Baseboard, Heat Pump, Fireplace",Yes,N/A,Electric,Municipal,Septic,"Yes, Attached, Single (single)",Paved,No,View: Lake,"Alarm System, Central Vacuum, Wood Fireplace","Sloping/Terraced, Partial Cleared","Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer","fridge, stove, microwave, dishwasher, dryer",N/A,Propane Tank,Royal Lepage Atlantic,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Shannonvale Court, Hammonds Plai","90 Shannonvale Court, Hammonds Plai, NS (NOVA SCOTIA)",90 Shannonvale Court,https://www.viewpoint.ca/cutsheet/202518170/1/90-Shannonvale-Court,202518170,"Tucked away on a peaceful cul-de-sac, this beautiful 4-bedroom, 3.5-bathroom home offers the perfect blend of classic charm and modern living on a 1.89-acre lot. With plenty of space inside and out, this property is ideal for growing families or those who value privacy, comfort, and timeless design. Step inside to a warm and inviting main level featuring a spacious living room with a propane fireplace, formal dining room, and a well-appointed eat-in kitchen with ample cabinetry and counter space. A convenient half bath and laundry complete the main floor. Upstairs, you’ll find three generous bedrooms, including a spacious primary suite with a full ensuite bath. Another full bathroom ensures comfort and functionality for the whole family. The finished walk-out basement features Luxury Vinyl Plank flooring, a large family room, a fourth bedroom, another full bath, a storage room, plus two storage closets, and a utility room. Outside, enjoy the tranquility of your private lot with mature trees, with plenty of room for kids to play, gardening, or hosting outdoor gatherings. An insulated, detached double garage with attic storage not only provides room for vehicles, tools, and hobbies, with the wood stove, and TV set up, it provides additional entertaining space; think garage party. Bonus features: new roof shingles Sept/23, new LVP in basement Sept/24, new oil tank, new carpet on stairs May/25, new fridge July/25, new kitchen counters, sink and tap July/25. Located in the sought-after Kingswood on the Lakes where you enjoy access to beautiful lakes, walking trails, playgrounds, baseball field and basket ball court, plus local amenities such as food markets, drug store, coffee and pizza shops, dental, physio, optometry, hair salon, and more. Also conveniently located within the community is the highly regarded Kingswood Elementary. Despite the rural feel, Kingswood is only 15–20 minutes from Bedford and Halifax, with easy access to Hammonds Plains Road & Larry Uteck.",2025-07-21,776500,90 Shannonvale Court,Hammonds Plains,B4B 1Y5,4,4,[],41020223,Single Family,Detached,2 Level,34.3 x 26.6 + jog,23,4,3 / 1,"1,760 sqft","2,572 sqft","82,394 sqft (1.9 acres)","82,394 sqft (1.9 acres)","$661,500 (2025)",Potential,Asphalt Shingle,Vinyl,Poured Concrete,"Full, Fully Developed, Walkout","Ceramic, Carpet, Laminate, Hardwood, Vinyl Plank","Baseboard, Furnace, Hot Water, Fireplace",Yes,N/A,"Oil, Propane",Drilled Well,Septic,"Yes, Detached, Double, Wired (detached, double)","Paved, Double (paved drive)",No,N/A,"Central Vacuum, Wood Stove(s), Ensuite Bath, Propane Fireplace, HRV (Heat Recovery Ventilation)","Wooded/Treed, Partial Landscaped","Electrical, Cable, Telephone, High Speed Internet","Central Vacuum, Dishwasher, Dryer, Microwave Rng Hd Combo, Range, Refrigerator, Washer","D/W, range, fridge, MWRH, washer, dryer, central vac, woodstove",N/A,Propane Tank,One Percent Realty East Inc.,Yes,N/A,No
