subdistrict_name,street_name,property_name,name,url,listing_id,description,date_posted,price,street_address,adress_locality,postal_code,rooms,bathrooms,listing_history,pid,type,style,building_style,building_dimensions,age,beds,bathrooms_f_h,main_living_area,total_living_area,listing_parcel_size,prov_parcel_size,assessed_at,rental_income,roof,exterior,foundation,basement,flooring,heating_cooling,fireplace,pool,fuel_supply,drinking_water,sewer,has_garage,parking,waterfront,water_access_view,property_features,land_features,utilities,appliances_incl,inclusions,exclusions,rental_equipment,listed_by,has_pcds,betterment_charges,bank_owned
Subdistrict H (Bedford),"Samaa Court, Bedford","112 Samaa Court, Bedford, NS (NOVA SCOTIA)",112 Samaa Court,https://www.viewpoint.ca/cutsheet/202529293/1/112-Samaa-Court,202529293,"Welcome to 112 Samaa Court in the popular Parks of West Bedford. This newly completed home offers 5 spacious bedrooms with custom built-out closets, 4.5 bathrooms, designer finishes, and a well-planned in-law suite perfect for extended family. Convenience and comfort are built into every detail. Enjoy an exterior electric car charger, built-in surround sound, a cozy fireplace, an attached double garage with sleek epoxy flooring, and a 10 year home warranty. The grand open-concept foyer features soaring ceilings and custom cabinetry that provides both style and practical storage. The sun-filled formal living room sits just off the foyer and includes a beautiful fireplace that sets the tone for relaxed evenings and easy entertaining. The chef-inspired kitchen features a striking oak wood island, elegant quartz backsplash, generous counter space, and a walk-in pantry. Overlooking the dining room, living room, breakfast nook, and a spacious deck with a backyard exposure, this area is ideal for everyday living and entertaining. Upstairs, the luxurious primary suite offers a custom walk-in closet and a spa-like ensuite with a soaking tub, tiled shower, stylish tile work, and custom mirrors. Three additional bedrooms - one with its own en-suite, a full bathroom with modern finishes, and conveniently located laundry closet complete this floor. The fully finished lower level offers a tailored floor plan inclusive of a mudroom off the double car garage leading to a tailored one bedroom in-law which offers a kitchenette with custom cabinetry, a full bathroom, and bedroom with a walkout to the backyard & it's own separate entrance. Modern finishes and thoughtful design come together in this impressive home located within one of Bedford’s most desirable communities. Your opportunity to own something truly special awaits.",2025-12-10,1195000,112 Samaa Court,Bedford West,B4B 0Y4,5,5,[],41456070,Single Family,Detached,2 Level,"50'6"" x 28'6""",N/A,5,4 / 1,"2,888 sqft","3,621 sqft","5,253 sqft","5,253 sqft","$887,200 (2025)",N/A,Other,"Brick, Aluminium Siding, Vinyl",Poured Concrete,"Fully Developed, Walkout","Engineered Hardwood, Tile, Laminate","Heat Pump, In Floor",Yes,N/A,Natural Gas,Municipal,Municipal,"Yes, Attached, Double (attached | double car | heated | exterior entrance | epoxy floor | 19'4"" x 21')",Concrete (driveway),No,N/A,"Alarm System, Ensuite Bath, Fireplace(s), HRV (Heat Recovery Ventilation), Central Vac Roughed In","Landscaped, Level","Electrical, Cable, Telephone, High Speed Internet","Cooktop - Gas, Dishwasher, Dryer, Microwave, Oven, Refrigerator, Washer",N/A,N/A,None,"Royal Lepage Atlantic, Re/max Nova (halifax)",No,N/A,No
Subdistrict H (Bedford),"Stephs Street, Bedford","125 Stephs Street, Bedford, NS (NOVA SCOTIA)","Unit 3,  Stephs Street",https://www.viewpoint.ca/cutsheet/202519894/1/Unit-3--Stephs-Street,202519894,"Discover The Bellhaven, a 3-bed, 3.5-bath townhome by Shaughnessy Homes in the desirable Belle Rose Park in West Bedford. Spanning 2,243 sq. ft. across three finished levels, this home blends modern comfort with stylish design.  The main floor features a home office, a sleek kitchen with premium finishes, and an open-concept living and dining area perfect for entertaining. Upstairs, three spacious bedrooms include a luxurious primary suite. Engineered hardwood graces the main and second levels, while the walk-out basement offers a wet bar, and a bright bonus space for guests or recreation.  Stay comfortable with ducted heating/cooling with a natural gas backup, plus rough-ins for a gas range, dryer, BBQ, water heater, and a 50 AMP EV charger. Nestled off Larry Uteck Blvd, Belle Rose Park offers easy access to schools, shops, and parks in a quiet, master-planned community. Built with Shaughnessy Homes’ signature quality, The Bellhaven is a rare opportunity to own in one of Halifax’s most sought-after neighborhoods.",2025-08-07,729900,"Unit 3,  Stephs Street",West Bedford,B4B 0L1,3,4,[],41547597,Single Family,Townhouse,3 Level,22 x 38,N/A,3,3 / 1,"1,693 sqft","2,243 sqft","23,943 sqft","23,943 sqft",$0 (2025),N/A,Asphalt Shingle,Vinyl,Poured Concrete,"Fully Developed, Walkout","Tile, Laminate, Hardwood",Heat Pump,N/A,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Single, Built-in, Heated, Wired (single, built-in, heated, wired)",Paved,No,N/A,"Ensuite Bath, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Blue Forest Lane, Hammonds Plai","60 Blue Forest Lane, Hammonds Plai, NS (NOVA SCOTIA)",60 Blue Forest Lane,https://www.viewpoint.ca/cutsheet/202521750/1/60-Blue-Forest-Lane,202521750,"Looking for that larger home for extended family or your large family? This is perfect this home sits on 2+ acres on a mature treed lot. This 2sty home features a large paved driveway on a private lot, great for the kids riding there bikes and playing basketball, hockey & soccer .Walk into the the large foyer and a beautiful stair case leading to the upper level, main floor with a exlg living & dining room with beautiful hardwood flooring, bright kitchen with lots of cabinets & island ,cozy family room with propane flps, buyers will have to lease tanks if they would like to use it as sellers had them taken out.1/2 bth, laundry room ,the upper level features 4 bedrooms ,full bth, primary with ensuite & closets one a walk-in ,basement with 2 bedrooms the windows do not meet code, office, family room, large utility room. Great location min to the highway to get to the city and on city water. Don't miss this beautiful large family home.",2025-08-27,799900,60 Blue Forest Lane,Hammonds Plains,B4B 1L1,6,3,[],40650210,Single Family,Detached,2 Level,44x38,31,6,2 / 1,"2,420 sqft","3,340 sqft","3,154 sqft","113,692 sqft (2.6 acres)","$711,400 (2025)",No,Asphalt Shingle,Vinyl,Poured Concrete,"Full, Fully Developed","Tile, Ceramic, Carpet, Laminate, Hardwood, Porcelain",Baseboard,Yes,N/A,Electric,Municipal,Septic,"Yes, Attached, Double (attached double)",Paved (lots of parking),No,N/A,"Air Exchanger, Central Vacuum, Ensuite Bath, See Remarks, Propane Fireplace","Landscaped, Wooded/Treed","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer","Fridge,stove,dishwasher,washer,dryer",N/A,None,Royal Lepage Anchor Realty,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Diana Drive, Hammonds Plai","63 Diana Drive, Hammonds Plai, NS (NOVA SCOTIA)",63 Diana Drive,https://www.viewpoint.ca/cutsheet/202524896/1/63-Diana-Drive,202524896,"Welcome to 63 Diana Drive. This meticulously maintained family home, offering exceptional curb appeal and over 2 acres of privacy in the desirable Kingswood community. This spacious property features 5 bedrooms, with walk-in closets in 4 of them, and 2 full and 2 half bathrooms. The lower level is roughed in for an additional full bathroom, providing excellent potential for future expansion. The main level welcomes you with a bright, open foyer and a functional layout designed for family living and entertaining. Pride of ownership is evident throughout, with thoughtful care and upkeep at every turn. The property also includes a large shed, perfect for additional storage or workshop use. With its blend of privacy, space, and convenience, 63 Diana Drive presents a rare opportunity to own a move-in ready home in one of Halifax’s most sought-after neighborhoods.",2025-10-02,799900,63 Diana Drive,Hammonds Plains,B4B 1M4,5,4,[],40798696,Single Family,Detached,"2 Level, 3 Level",47 x 36,24,5,2 / 2,"2,168 sqft","3,310 sqft","95,326 sqft (2.2 acres)","95,326 sqft (2.2 acres)","$705,100 (2025)",N/A,Asphalt Shingle,Vinyl,Poured Concrete,"Full, Fully Developed, Walkout","Laminate, Hardwood","Baseboard, Heat Pump, Hot Water",N/A,N/A,"Electric, Oil",Drilled Well,Septic,"Yes, Attached, Single (single. attached)",Parking Space(s),No,N/A,Ensuite Bath,"Landscaped, Partial Cleared","Electrical, Cable, Telephone, High Speed Internet, Other","Dishwasher, Dryer, Refrigerator, Stove, Washer",Appliances.,N/A,Propane Tank,Red Door Realty,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Glen Arbour Way, Hammonds Plai","570 Glen Arbour Way, Hammonds Plai, NS (NOVA SCOTIA)",570 Glen Arbour Way,https://www.viewpoint.ca/cutsheet/202529424/1/570-Glen-Arbour-Way,202529424,"Disclaimer: This property is being sold as-is. A weather-tight dwelling sits partially developed on a lot that is crossed by a Nova Scotia Power Easement and as a result Nova Scotia Power service cannot be connected at this time due to the dwelling being located on the easement. The presence of the easement may affect future improvements, utility work, or development plans on the site. The seller makes no warranties or claims that a buyer may be able to make utility arrangements with NS Power at this time or in the future. Any prospective buyers should perform thorough due diligence on easement terms, access rights, and local permitting requirements before purchase. The current work done on site consists of a drilled well, a septic tank (no field installed), slab with in-floor heating plumbed, roof shingled, exterior vinyl siding and stone completed, electrical and plumbing rough-ins. TLA/MLA and dimensions are representative of existing floor plans.",2025-12-13,199900,570 Glen Arbour Way,Hammonds Plains,B4B 1N3,3,3,[],00644096,Single Family,Detached,1 Level,52 x 46 -jogs,N/A,3,2 / 1,"1,911 sqft","1,911 sqft","40,566 sqft","40,566 sqft","$1,700 (2025)",N/A,Asphalt Shingle,Vinyl,"Slab, Poured Concrete",None,None,Other,N/A,N/A,None,Drilled Well,Other,"Yes, Attached, Double (attached, double.)",Gravel,No,N/A,See Remarks,"Year Round road, Partial Cleared, Not Landscaped",Other,None,N/A,N/A,None,Keller Williams Select Realty,No,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Gleneagles Drive, Hammonds Plai","192 Gleneagles Drive, Hammonds Plai, NS (NOVA SCOTIA)",192 Gleneagles Drive,https://www.viewpoint.ca/cutsheet/202509189/1/192-Gleneagles-Drive,202509189,"Executive 4-Bedroom Home with Expansive Flex Spaces & Walk-Out Basement. This exceptional two-story home is tailored for professionals and families seeking both space and versatility. Featuring 4 bedrooms, 2.5 bathrooms, and a variety of adaptable living areas, it offers comfort, privacy, and endless potential. A spacious rec room—currently used as an art and music studio—alongside a basement den converted into a games room, provides ideal zones for hobbies, entertainment, or multi-generational living. The walk-out basement enhances functionality and access to the outdoors. A newly built triple car garage includes an impressive 850 sq ft loft with a half bath, offering an ideal setup for a home office, entertaining guests, or a creative studio. Need more room? A wired 12 x 16 shed adds valuable storage or workshop options. Set back from the road on a large treed lot, this home offers peace and seclusion while being just a short drive to the 102 highway—providing convenient access to Halifax, the airport, and surrounding areas. A rare opportunity for those who value flexibility, privacy, and room to grow.",2025-04-29,799000,192 Gleneagles Drive,Hammonds Plains,B4B 1V8,4,3,[],40836983,Single Family,Detached,2 Level,"38'3"" x 40""6""",23,4,2 / 1,986 sqft,"2,901 sqft","83,400 sqft (1.9 acres)","83,400 sqft (1.9 acres)","$695,600 (2025)",N/A,Asphalt Shingle,Vinyl,Poured Concrete,"Full, Partially Developed, Walkout","Ceramic, Hardwood, Linoleum","Baseboard, Heat Pump, Fireplace",Yes,N/A,"Electric, Propane, Pellet",Drilled Well,Septic,"Yes, Attached, Detached, Single, Triple, Heated, Wired (attached garage is 13'1"" x 19'7"", large triple bay detached garage with loft is 27'2"" x 39'2"")","Paved, Dirt, Parking Space(s) (long driveway with multiple parking)",No,N/A,"Air Exchanger, Alarm System, Ensuite Bath, Air Jet Tub, Propane Fireplace, Sump Pump, Central Vac Roughed In","Cleared, Landscaped, Wooded/Treed","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer, Water Purifier, Water Softener",N/A,Hoist in garage.,None,Royal Lepage Atlantic (new Minas),Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Gleneagles Drive, Hammonds Plai","390 Gleneagles Drive, Hammonds Plai, NS (NOVA SCOTIA)",390 Gleneagles Drive,https://www.viewpoint.ca/cutsheet/202526235/1/390-Gleneagles-Drive,202526235,"Where luxury and nature meet in perfect balance - Welcome to your private 2.5-acre riverfront retreat just 30 minutes from downtown Halifax. Meticulously upgraded and cared for, this estate offers an effortless blend of curated design, serenity, and function. With 195 feet of river frontage flowing into McCabe Lake, the setting is quiet, restorative, and completely your own. Inside, rich hardwood floors, abundant private exposure windows, and natural light fill every space. The kitchen sets the stage for entertaining and everyday living with custom cabinetry, leathered granite counters, designer fixtures, walk-in pantry, and an oversized island that anchors the room. The dining area is perfect for hosting, while the living room centres around a wood-burning fireplace and opens to an expansive river-facing deck with two covered areas - the perfect perch for morning coffee or a glass of wine at sunset. Just off your foyer is a perfectly sized home office or secluded den space. The primary suite feels like a true retreat with an open invitation to the expansive deck, walk-in closet, tranquil views, and a spa-like ensuite with custom tile shower and freestanding tub. A second bedroom, full bath, and laundry leading to the double car garage complete the main level. Downstairs, the walk-out lower level was made for gathering - a spacious family room with pellet stove, two additional bedrooms, full bath, home gym, and a carefully curated wine-tasting room. Outside, stroll to your water view cabana and enjoy the lavender field while you wander the wooded path to the river for swimming, kayaking, or fishing right at home. New heat pumps in the main living space, primary bedroom, and lower level (2025) provide year-round comfort. Just minutes from golf, parks, top-rated schools, and city amenities - 390 Gleneagles Drive is more than a home. It’s an escape you’ll never want to leave.",2025-10-20,1199900,390 Gleneagles Drive,Hammonds Plains,B4B 1V8,5,3,[],40837114,Single Family,Detached,"Bungalow, 2 Level","57'5"" + 49'5"" - JOG",20,5,3 / 0,"1,621 sqft","3,426 sqft","108,900 sqft (2.5 acres)","108,900 sqft (2.5 acres)","$693,100 (2025)",N/A,Asphalt Shingle,Vinyl,Poured Concrete,"Full, Fully Developed, Walkout","Engineered Hardwood, Ceramic, Hardwood, Vinyl","Baseboard, Heat Pump, Ductless Cooling",Yes,N/A,"Wood, Electric, Pellet",Drilled Well,Septic,"Yes, Attached, Double, Heated, Wired (double attached | heated | interior & exterior entrance | 20'4"" x 20'6"")",Gravel,Yes,"Access: River Front, View: River","Wood Stove(s), Ensuite Bath, Wood Fireplace, Gazebo, HRV (Heat Recovery Ventilation), Central Vac Roughed In","Landscaped, Hardwood Bush, Sloping/Terraced, Wooded/Treed, Softwood Bush, Partial Cleared","Electrical, Cable, Telephone, High Speed Internet","Cooktop - Electric, Dishwasher, Dryer, Dryer - Electric, Microwave, Oven - Electric, Refrigerator, Washer, Water Softener, Wine Fridge",N/A,"Stained Glass in Front Office/Den, Generator, Mermaid Bird Bath",None,Royal Lepage Atlantic,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Gleneagles Drive, Hammonds Plai","510 Gleneagles Drive, Hammonds Plai, NS (NOVA SCOTIA)",510 Gleneagles Drive,https://www.viewpoint.ca/cutsheet/202520287/1/510-Gleneagles-Drive,202520287,"Country Oasis with Big City Style - Welcome to 510 Gleneagles Dr in White Hills Subdivision located on McCabe Lake with 115ft of lake frontage. With over 3700 sq ft this stunning home is designed for entertaining and relaxing and brings nature to your doorstep. A covered veranda and screened in porch at the front, perfect to relax and enjoy the afternoon sun. The main floor has an open concept, great room; wall of windows and cathedral ceiling offering natural light throughout the day. Kitchen/dining area separated by a beautiful double sided propane fireplace. Exit out onto a multi-levelled deck; screened in porch and large private backyard for all your social gatherings. The 2 car garage is off the kitchen and the powder room is conveniently located on the main floor for guests. The primary bedroom is a private spa inspired space designed to rejuvenate after a long day with a large ensuite with soaker tub, walk-in closet and additional closet, propane fireplace and exterior door only steps from the inviting hot tub. Three family bdrms with large closets, full bath & laundry room on the third floor. Head downstairs to the lower level to find a large cozy family room with built in day-beds (with storage) for relaxing, a beautiful multi purpose room and a surround sound system with built in speakers and separate volume controls throughout the house for movie nights and social gatherings. A nature path with boardwalks will bring you to the stunning McCabe lake with a private deck/ dock and newly built lake bunkie (with power) Located in an excellent school district, this spotless, beautiful custom built home, is a must see, as it shows the pride of ownership throughout. Home and cottage life all in one spot.",2025-08-11,1149000,510 Gleneagles Drive,Hammonds Plains,B4B 1V9,4,4,[],40837171,Single Family,Detached,2 Level,32x48,22,4,3 / 1,"2,381 sqft","3,643 sqft","81,635 sqft (1.9 acres)","81,635 sqft (1.9 acres)","$939,600 (2025)",N/A,Asphalt Shingle,Vinyl,Poured Concrete,"Fully Developed, Walkout","Ceramic, Carpet, Hardwood","Baseboard, Hot Water, In Floor",Yes,N/A,Oil,Drilled Well,Septic,"Yes, Double, Built-in (double built in)",Paved,Yes,Access: Lake,"Ensuite Bath, Hot Tub, Propane Fireplace",Landscaped,"Electrical, Cable, Telephone, High Speed Internet",N/A,N/A,N/A,Propane Tank,Royal Lepage Atlantic,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Glen Torridon Court, Hammonds Plai","43 Glen Torridon Court, Hammonds Plai, NS (NOVA SCOTIA)",43 Glen Torridon Court,https://www.viewpoint.ca/cutsheet/202525934/1/43-Glen-Torridon-Court,202525934,"Welcome to 43 Glen Torridon Drive, a beautiful family home located in the heart of Hammonds Plains within the highly sought after Glen Arbour Golf Community. Built by Carleton Homes, this property offers over 3,000 sq. ft. of thoughtfully designed living space with 4 bedrooms and 3.5 bathrooms, backing onto the 5th hole of the Glen Arbour Golf Course. The home features a bright, open kitchen with birch cabinets, cork flooring, and plenty of space for cooking or entertaining, while the dining area sits in the curved front bay surrounded by large windows that fill the space with natural light. The living room centers around a cozy propane fireplace, creating the perfect place to relax with family or friends. Upstairs, the primary suite offers a custom wardrobe room, its own propane fireplace, and a large ensuite with an air jet tub and double shower. You’ll also find two additional well sized bedrooms, a four piece bathroom, laundry area, and extra storage. The finished lower level includes a family room that can double as a home theatre, a gym, a surround sound system, and more. Addittonaly on the main level, you'll have interior access to your built-in double car garage. Beautifully landscaped and backing onto trees and the golf course, this property captures the best of Glen Arbour living—quiet streets, a strong sense of community, and an unbeatable location just minutes from schools, trails, and local amenities. Don’t miss your opportunity to call 43 Glen Torridon home.",2025-10-16,949900,43 Glen Torridon Court,Hammonds Plains,B4B 1W3,4,4,[],40835241,Single Family,Detached,2 Level,36x58,22,4,3 / 1,"2,435 sqft","3,408 sqft","88,900 sqft (2.0 acres)","88,900 sqft (2.0 acres)","$959,300 (2025)",Potential,Asphalt Shingle,"Aluminium Siding, Vinyl",Poured Concrete,Fully Developed,"Tile, Ceramic, Hardwood","Radiant, Forced Air, Heat Pump, Fireplace, In Floor, Ducted Cooling",Yes,N/A,"Electric, Propane",Drilled Well,Septic,"Yes, Attached, Double (double, attached)","Paved, Double, Parking Space(s) (double, paved)",No,N/A,"Gas Stove(s), Air Exchanger, Alarm System, Central Vacuum, Ensuite Bath, Air Jet Tub, Propane Fireplace","Landscaped, Level, Hardwood Bush, Golf/Parkland, Wooded/Treed, Partial Cleared","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Microwave Rng Hd Combo, Stove, Washer",Appliances.,N/A,"Heat Pumps, Propane Tank",Re/max Nova (halifax),No,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Kara Court, Hammonds Plai","15 Kara Court, Hammonds Plai, NS (NOVA SCOTIA)",15 Kara Court,https://www.viewpoint.ca/cutsheet/202424587/1/15-Kara-Court,202424587,"This spacious home is looking for a new family. A great match for your growing family!  This well-cared for, two-story, 4 bedroom and 3 bath home awaits you!   Close to all amenities, great schools, on municipal water, tucked away on a large private country lot, on a quiet cul de sac, in the sought after, family friendly neighbourhood of Kingswood. This home has the perfect layout for your growing family or extended family. It offers HWBB heating plus 4 new heat pumps, a beautiful kitchen open to the dining nook and family room with a propane fireplace.  The main floor includes the kitchen with an abundance of cabinets, generous counter space, a built-in desk, garden door leading to the deck, a separate living room and dining room with plenty of space for hosting gatherings, laundry room, 2 piece bathroom, inside access to the attached double car garage. Upstairs there is a generous sized master bedroom with ensuite, 3 other bedrooms with double closets and a full bath. The basement level has 3 large rooms with lots of space to create a games room, rec room or just use the space for the kiddies to play! Recent improvements include; kitchen backsplash, interior painting and 4 new ductless heat pumps.",2024-10-11,849000,15 Kara Court,Hammonds Plains,B4B 1L4,4,3,[],40720773,Single Family,Detached,2 Level,58' x 27',28,4,2 / 1,"2,064 sqft","3,166 sqft","51,286 sqft (1.2 acres)","51,286 sqft (1.2 acres)","$743,400 (2025)",Unknown,Asphalt Shingle,"Wood Siding, Brick",Poured Concrete,Fully Developed,"Ceramic, Carpet, Laminate, Linoleum","Baseboard, Other, Hot Water",Yes,N/A,Oil,Municipal,Septic,"Yes, Attached, Double (attached 20' x 19'.8"")",Parking Space(s) (parking for 3-4 cars),No,N/A,"Air Exchanger, Central Vacuum, Ensuite Bath, Propane Fireplace","Wooded/Treed, Partial Cleared, Partial Landscaped","Electrical, Cable, Telephone, High Speed Internet","Central Vacuum, Dishwasher, Dryer, Freezer, Refrigerator, Stove","Fridge, Stove, Dishwasher, Washer, Dryer and Freezer",N/A,None,Royal Lepage Anchor Realty,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Long Lake Drive, Hammonds Plai","47 Long Lake Drive, Hammonds Plai, NS (NOVA SCOTIA)",47 Long Lake Drive,https://www.viewpoint.ca/cutsheet/202522521/1/47-Long-Lake-Drive,202522521,"Your own private Lakefront retreat with 8210 sq feet of luxury living plus a full one bedroom guest suite above the triple garage adding an additional 960 sq feet (income potential). All on the Municipal Water System. Beautiful lake frontage in an area of similar size homes. The main house has 8 bedrooms, the 26 foot main floor Primary bedroom has a fireplace, a luxury ensuite, 2 large dressing rooms, a quiet office and a spacious balcony overlooking the pool and the lake. Upstairs are 4 large bedrooms, one with a huge ensuite bath, a second Primary Bedroom. The kitchen is built for a home chef with tons of storage including a walk-in Pantry with second wall oven and fridge and freezer. A spacious Family Room with fireplace is open to the kitchen and overlooks the grounds down to the lake. There is also a private office and a music room and a dining room large enough to seat 14 people. The lower level is ideal for an active family with rec room, a lounge for big screen TV, a bright gym and a media room set up with a top of the line golf simulator which is included. Three more bedrooms and 2 baths are on this level.  Sliding doors lead out to the hot tub and pool with diving board or stroll down to the wharf on the lake. The grounds are nicely landscaped along with an irrigation system that uses water from the lake. The house has been very well maintained and has a security system with closed circuit television. Note: Deposit is due within 4 business days of Accepted Offer",2025-09-04,2249000,47 Long Lake Drive,Kingswood,B4B 1K6,8,6,[],40627903,Single Family,Detached,2 Level,90 x 55,22,8,5 / 1,"4,949 sqft","8,210 sqft","75,540 sqft (1.7 acres)","75,540 sqft (1.7 acres)","$1,828,200 (2025)",Potential,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,"Fully Developed, Walkout","Ceramic, Hardwood","Baseboard, Forced Air, Heat Pump, Ductless Cooling, Ducted Cooling",Yes,Yes,"Electric, Oil",Municipal,Septic,"Yes, Detached, Double, Triple, Built-in, Heated (built in double garage plus three car garage with living space above.)",Paved (paved),Yes,N/A,"Air Exchanger, Ensuite Bath, Balcony, In-Ground Pool, See Remarks, Fireplace(s)","Landscaped, Sloping/Terraced","Electrical, Cable, Telephone, High Speed Internet",N/A,Golf simulator + appliances,Dining Room Light Fixture,Propane Tank,Engel & Volkers,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Mccabe Lake Drive, Middle Sackville","1006 Mccabe Lake Drive, Middle Sackville, NS (NOVA SCOTIA)",1006 Mccabe Lake Drive,https://www.viewpoint.ca/cutsheet/202522016/1/1006-Mccabe-Lake-Drive,202522016,"Welcome to this stunning  home nestled in the prestigious community of Indigo Shores. This expansive property seamlessly blends luxury and functionality, offering an open-concept design that maximizes both space and natural light. The south-facing private backyard provides breathtaking, unobstructed views of the serene lake, creating a picturesque backdrop visible from the comfort of your great room, pool deck, and even while swimming in the inground heated pool.The thoughtfully designed outdoor space includes a dock perfect for fishing or relaxing by the water, as well as a generous (90x50) fenced area that ensures safety for children and pets. A convenient dog door offers direct access to this secure space. The beautifully landscaped property is enhanced by built-in yard lighting, highlighting the tree-lined driveway, garden beds, and house sign. An underground sprinkler system keeps the grounds lush and vibrant year-round. Built just six years ago, this home is equipped with state-of-the-art geothermal heating and cooling for energy efficiency. The durable metal roof and extra-wide eaves troughs add to the home’s low-maintenance appeal. The electric-heated 3-door garage, featuring epoxy flooring and a rear door for lawn equipment, provides ample storage and functionality. The basement level, constructed with ICF for superior insulation, includes a walk-out patio with stairs leading to the pool deck and a sunken garden visible from the basement bedroom. The open-concept living area connects seamlessly to the kitchen, showcasing 10ft ceilings with elegant faux white beams and a cozy fireplace. Luxurious bathrooms feature double vanities, walk-in tiled showers with rain heads and handhelds, as well as freestanding tubs with spray nozzles. This exceptional home is the perfect blend of comfort, style, and outdoor living, offering an unparalleled lakeside lifestyle in Indigo Shores.",2025-08-31,2840000,1006 Mccabe Lake Drive,Middle Sackville,B4E 0P4,4,5,[],41443839,Single Family,Detached,2 Level,irregular,6,4,3 / 2,"5,117 sqft","6,062 sqft","80,626 sqft (1.9 acres)","80,595 sqft (1.9 acres)","$3,248,800 (2025)",No,Metal,Other,Insulated Concrete,"Fully Developed, Walkout","Engineered Hardwood, Ceramic, Porcelain","Baseboard, Furnace, Forced Air",Yes,Yes,"Electric, Geo Thermal",Drilled Well,Septic,"Yes, Attached, Double, Heated (double attached)","Paved, Double (double)",Yes,Access: Lake,"Alarm System, Ensuite Bath, Balcony, In-Ground Pool, Propane Fireplace, HRV (Heat Recovery Ventilation), Central Vac Roughed In","Partially Fenced, Cleared, Landscaped, Wooded/Treed","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Freezer - Stand Up, Oven - Electric, Range - Gas, Refrigerator, Washer, Water Softener",N/A,N/A,Propane Tank,Royal Lepage Atlantic,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Salto Drive, Lucasville","10 Salto Drive, Lucasville, NS (NOVA SCOTIA)",10 Salto Drive,https://www.viewpoint.ca/cutsheet/202523016/1/10-Salto-Drive,202523016,"Welcome to 10 Salto Dr, a custom-built, immaculate bungalow on a private road, just 10-15 minutes from central locations. MU-1 Zoning!!! This home boasts an open-concept kitchen, dining area, and family room. Additionally, there's a separate living room, two spacious bedrooms, a den, and a luxurious master bedroom with an en-suite bathroom and walk-in closet. high end in-floor heating system and backyard patio surrounding the back of the house. A single attached garage and mudroom add convenience. The property also features a huge private backyard on over 1.5 acres of land. Recent update: New driveway, New water heater, New water filter system, New water softener, New Will, New HRV system,whole house painted, all hardwood flooring refinished, all lighting fixtures replaced, top of line appliances, refinished kitchen cabinets and all hardware replaced, New vanities, toilet, laundry room, shower door and tile work, New deck and gazebo, New security systems, new cabinets in the garage, New garage door opener, New paint garage floor, etc!  Book your private showing now to experience this unique blend of luxury, privacy, and convenience.",2025-09-11,699000,10 Salto Drive,Lucasville,B4B 1R7,3,2,[],41220351,Single Family,Detached,"Bungalow, 1 Level",IRREGULAR,18,3,2 / 0,"3,050 sqft","3,050 sqft","67,670 sqft (1.6 acres)","67,670 sqft (1.6 acres)","$714,200 (2025)",Potential,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,None,"Engineered Hardwood, Ceramic",In Floor,N/A,N/A,Electric,Drilled Well,Septic,"Yes, Attached, Single, Heated (attached , single)","Gravel, Exposed Aggregate, Concrete, Circular, Parking Space(s)",No,N/A,"Air Exchanger, Alarm System, Ensuite Bath, Gazebo","Landscaped, Level, Partial Cleared, Partial Landscaped","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Freezer - Chest, Microwave, Refrigerator, Stove, Washer",N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No
