subdistrict_name,street_name,property_name,name,url,listing_id,description,date_posted,price,street_address,adress_locality,postal_code,rooms,bathrooms,listing_history,pid,type,style,building_style,building_dimensions,age,beds,bathrooms_f_h,main_living_area,total_living_area,listing_parcel_size,prov_parcel_size,assessed_at,rental_income,roof,exterior,foundation,basement,flooring,heating_cooling,fireplace,pool,fuel_supply,drinking_water,sewer,has_garage,parking,waterfront,water_access_view,property_features,land_features,utilities,appliances_incl,inclusions,exclusions,rental_equipment,listed_by,has_pcds,betterment_charges,bank_owned
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Kara Court, Hammonds Plai","15 Kara Court, Hammonds Plai, NS (NOVA SCOTIA)",15 Kara Court,https://www.viewpoint.ca/cutsheet/202424587/1/15-Kara-Court,202424587,"This spacious home is looking for a new family. A great match for your growing family!  This well-cared for, two-story, 4 bedroom and 3 bath home awaits you!   Close to all amenities, great schools, on municipal water, tucked away on a large private country lot, on a quiet cul de sac, in the sought after, family friendly neighbourhood of Kingswood. This home has the perfect layout for your growing family or extended family. It offers HWBB heating plus 4 new heat pumps, a beautiful kitchen open to the dining nook and family room with a propane fireplace.  The main floor includes the kitchen with an abundance of cabinets, generous counter space, a built-in desk, garden door leading to the deck, a separate living room and dining room with plenty of space for hosting gatherings, laundry room, 2 piece bathroom, inside access to the attached double car garage. Upstairs there is a generous sized master bedroom with ensuite, 3 other bedrooms with double closets and a full bath. The basement level has 3 large rooms with lots of space to create a games room, rec room or just use the space for the kiddies to play! Recent improvements include; kitchen backsplash, interior painting and 4 new ductless heat pumps.",2024-10-11,849000,15 Kara Court,Hammonds Plains,B4B 1L4,4,3,[],40720773,Single Family,Detached,2 Level,58' x 27',28,4,2 / 1,"2,064 sqft","3,166 sqft","51,286 sqft (1.2 acres)","51,286 sqft (1.2 acres)","$743,400 (2025)",Unknown,Asphalt Shingle,"Wood Siding, Brick",Poured Concrete,Fully Developed,"Ceramic, Carpet, Laminate, Linoleum","Baseboard, Other, Hot Water",Yes,N/A,Oil,Municipal,Septic,"Yes, Attached, Double (attached 20' x 19'.8"")",Parking Space(s) (parking for 3-4 cars),No,N/A,"Air Exchanger, Central Vacuum, Ensuite Bath, Propane Fireplace","Wooded/Treed, Partial Cleared, Partial Landscaped","Electrical, Cable, Telephone, High Speed Internet","Central Vacuum, Dishwasher, Dryer, Freezer, Refrigerator, Stove","Fridge, Stove, Dishwasher, Washer, Dryer and Freezer",N/A,None,Royal Lepage Anchor Realty,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Long Lake Drive, Hammonds Plai","21 Long Lake Drive, Hammonds Plai, NS (NOVA SCOTIA)",21 Long Lake Drive,https://www.viewpoint.ca/cutsheet/202522747/1/21-Long-Lake-Drive,202522747,"Welcome home to your own private lakefront retreat with over 7,000 sq ft of luxury living on beautiful Long Lake in Kingswood! This one-owner home has been loved and meticulously cared for by the same owners for 23 years. This spacious family home is designed for gathering, relaxing, working and enjoying nature all around. The main floor offers a gracious foyer entry, lovely south facing living room with 2 sided fireplace, and well-appointed lakeview kitchen & dining rm. A bonus sunroom, home office, 3 car garage, mud room & full bath complete this level. Upstairs offers a thoughtful layout for family life with an amazing primary suite w/ propane fireplace, 5 pce ensuite & private, lakeview deck plus two large bedrooms, main bath, laundry and an enormous loft. The walkout lower level offers amazing possibility for multi-generational living with two additional bedrooms, full bath, family room, wet bar, & awesome home theatre! Utility and storage space is abundant & on municipal water. 151’ of pristine waterfront on beautiful Long Lake! Make your family’s memories here: enjoying the private 1.4 acre landscaped lot, skating, kayaking, swimming, fishing, and motorized boating activities await!",2025-09-09,1649000,21 Long Lake Drive,Hammonds Plains,B4B 1K6,5,4,[],40627952,Single Family,Detached,2 Level,Irregular,23,5,4 / 0,"4,862 sqft","7,104 sqft","61,184 sqft (1.4 acres)","61,184 sqft (1.4 acres)","$1,525,900 (2025)",Potential,Asphalt Shingle,"Brick, Vinyl",Insulated Concrete,"Full, Fully Developed, Walkout","Tile, Carpet, Laminate, Hardwood","Radiant, Forced Air, Heat Pump, Fireplace, In Floor",Yes,N/A,"Wood, Electric, Propane",Municipal,Septic,"Yes, Attached, Triple, Wired (triple, attached)","Interlocking, Circular, Multiple Driveways (paved, multi vehicle)",Yes,"Access: Lake, View: Lake","Air Exchanger, Alarm System, Secondary Suite, Wheelchair Access, Water Jet Tub, Central Vacuum, Ensuite Bath, Propane Fireplace, Wood Fireplace, Gazebo","Landscaped, Wooded/Treed","Electrical, Cable, Telephone, High Speed Internet","Barbeque, Central Vacuum, Dishwasher, Dryer, Microwave, Refrigerator, Stove, Washer",N/A,N/A,Propane Tank,Royal Lepage Atlantic,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Long Lake Drive, Hammonds Plai","47 Long Lake Drive, Hammonds Plai, NS (NOVA SCOTIA)",47 Long Lake Drive,https://www.viewpoint.ca/cutsheet/202522521/1/47-Long-Lake-Drive,202522521,"Your own private Lakefront retreat with 8210 sq feet of luxury living plus a full one bedroom guest suite above the triple garage adding an additional 960 sq feet (income potential). All on the Municipal Water System. Beautiful lake frontage in an area of similar size homes. The main house has 8 bedrooms, the 26 foot main floor Primary bedroom has a fireplace, a luxury ensuite, 2 large dressing rooms, a quiet office and a spacious balcony overlooking the pool and the lake. Upstairs are 4 large bedrooms, one with a huge ensuite bath, a second Primary Bedroom. The kitchen is built for a home chef with tons of storage including a walk-in Pantry with second wall oven and fridge and freezer. A spacious Family Room with fireplace is open to the kitchen and overlooks the grounds down to the lake. There is also a private office and a music room and a dining room large enough to seat 14 people. The lower level is ideal for an active family with rec room, a lounge for big screen TV, a bright gym and a media room set up with a top of the line golf simulator which is included. Three more bedrooms and 2 baths are on this level.  Sliding doors lead out to the hot tub and pool with diving board or stroll down to the wharf on the lake. The grounds are nicely landscaped along with an irrigation system that uses water from the lake. The house has been very well maintained and has a security system with closed circuit television. Note: Deposit is due within 4 business days of Accepted Offer",2025-09-04,2249000,47 Long Lake Drive,Kingswood,B4B 1K6,8,6,[],40627903,Single Family,Detached,2 Level,90 x 55,22,8,5 / 1,"4,949 sqft","8,210 sqft","75,540 sqft (1.7 acres)","75,540 sqft (1.7 acres)","$1,828,200 (2025)",Potential,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,"Fully Developed, Walkout","Ceramic, Hardwood","Baseboard, Forced Air, Heat Pump, Ductless Cooling, Ducted Cooling",Yes,Yes,"Electric, Oil",Municipal,Septic,"Yes, Detached, Double, Triple, Built-in, Heated (built in double garage plus three car garage with living space above.)",Paved (paved),Yes,N/A,"Air Exchanger, Ensuite Bath, Balcony, In-Ground Pool, See Remarks, Fireplace(s)","Landscaped, Sloping/Terraced","Electrical, Cable, Telephone, High Speed Internet",N/A,Golf simulator + appliances,Dining Room Light Fixture,Propane Tank,Engel & Volkers,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Mccabe Lake Drive, Middle Sackville","1006 Mccabe Lake Drive, Middle Sackville, NS (NOVA SCOTIA)",1006 Mccabe Lake Drive,https://www.viewpoint.ca/cutsheet/202522016/1/1006-Mccabe-Lake-Drive,202522016,"Welcome to this stunning  home nestled in the prestigious community of Indigo Shores. This expansive property seamlessly blends luxury and functionality, offering an open-concept design that maximizes both space and natural light. The south-facing private backyard provides breathtaking, unobstructed views of the serene lake, creating a picturesque backdrop visible from the comfort of your great room, pool deck, and even while swimming in the inground heated pool.The thoughtfully designed outdoor space includes a dock perfect for fishing or relaxing by the water, as well as a generous (90x50) fenced area that ensures safety for children and pets. A convenient dog door offers direct access to this secure space. The beautifully landscaped property is enhanced by built-in yard lighting, highlighting the tree-lined driveway, garden beds, and house sign. An underground sprinkler system keeps the grounds lush and vibrant year-round. Built just six years ago, this home is equipped with state-of-the-art geothermal heating and cooling for energy efficiency. The durable metal roof and extra-wide eaves troughs add to the home’s low-maintenance appeal. The electric-heated 3-door garage, featuring epoxy flooring and a rear door for lawn equipment, provides ample storage and functionality. The basement level, constructed with ICF for superior insulation, includes a walk-out patio with stairs leading to the pool deck and a sunken garden visible from the basement bedroom. The open-concept living area connects seamlessly to the kitchen, showcasing 10ft ceilings with elegant faux white beams and a cozy fireplace. Luxurious bathrooms feature double vanities, walk-in tiled showers with rain heads and handhelds, as well as freestanding tubs with spray nozzles. This exceptional home is the perfect blend of comfort, style, and outdoor living, offering an unparalleled lakeside lifestyle in Indigo Shores.",2025-08-31,2840000,1006 Mccabe Lake Drive,Middle Sackville,B4E 0P4,4,5,[],41443839,Single Family,Detached,2 Level,irregular,6,4,3 / 2,"5,117 sqft","6,062 sqft","80,626 sqft (1.9 acres)","80,595 sqft (1.9 acres)","$3,248,800 (2025)",No,Metal,Other,Insulated Concrete,"Fully Developed, Walkout","Engineered Hardwood, Ceramic, Porcelain","Baseboard, Furnace, Forced Air",Yes,Yes,"Electric, Geo Thermal",Drilled Well,Septic,"Yes, Attached, Double, Heated (double attached)","Paved, Double (double)",Yes,Access: Lake,"Alarm System, Ensuite Bath, Balcony, In-Ground Pool, Propane Fireplace, HRV (Heat Recovery Ventilation), Central Vac Roughed In","Partially Fenced, Cleared, Landscaped, Wooded/Treed","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Freezer - Stand Up, Oven - Electric, Range - Gas, Refrigerator, Washer, Water Softener",N/A,N/A,Propane Tank,Royal Lepage Atlantic,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Salto Drive, Lucasville","10 Salto Drive, Lucasville, NS (NOVA SCOTIA)",10 Salto Drive,https://www.viewpoint.ca/cutsheet/202523016/1/10-Salto-Drive,202523016,"Welcome to 10 Salto Dr, a custom-built, immaculate bungalow on a private road, just 10-15 minutes from central locations. MU-1 Zoning!!! This home boasts an open-concept kitchen, dining area, and family room. Additionally, there's a separate living room, two spacious bedrooms, a den, and a luxurious master bedroom with an en-suite bathroom and walk-in closet. high end in-floor heating system and backyard patio surrounding the back of the house. A single attached garage and mudroom add convenience. The property also features a huge private backyard on over 1.5 acres of land. Recent update: New driveway, New water heater, New water filter system, New water softener, New Will, New HRV system,whole house painted, all hardwood flooring refinished, all lighting fixtures replaced, top of line appliances, refinished kitchen cabinets and all hardware replaced, New vanities, toilet, laundry room, shower door and tile work, New deck and gazebo, New security systems, new cabinets in the garage, New garage door opener, New paint garage floor, etc!  Book your private showing now to experience this unique blend of luxury, privacy, and convenience.",2025-09-11,749000,10 Salto Drive,Lucasville,B4B 1R7,3,2,[],41220351,Single Family,Detached,"Bungalow, 1 Level",IRREGULAR,18,3,2 / 0,"3,050 sqft","3,050 sqft","67,670 sqft (1.6 acres)","67,670 sqft (1.6 acres)","$714,200 (2025)",Potential,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,None,"Engineered Hardwood, Ceramic",In Floor,N/A,N/A,Electric,Drilled Well,Septic,"Yes, Attached, Single, Heated (attached , single)","Gravel, Exposed Aggregate, Concrete, Circular, Parking Space(s)",No,N/A,"Air Exchanger, Alarm System, Ensuite Bath, Gazebo","Landscaped, Level, Partial Cleared, Partial Landscaped","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Freezer - Chest, Microwave, Refrigerator, Stove, Washer",N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Tattenham Crescent, Hammonds Plai","44 Tattenham Crescent, Hammonds Plai, NS (NOVA SCOTIA)",44 Tattenham Crescent,https://www.viewpoint.ca/cutsheet/202524999/1/44-Tattenham-Crescent,202524999,"Welcome to 44 Tattenham Crescent – a property where pride of ownership truly shines. This residence offers exceptional care both inside and out. Set on a beautifully landscaped lot, the yard is picture-perfect.  Step inside to a warm and inviting main level featuring a bright open-concept kitchen and living room, a convenient office/den provides a quiet retreat for work or study, while a well-placed 2-piece powder room adds practicality for guests.  The home offers multiple entrances, including a welcoming front door, a side entry, and patio doors that leads to the serene backyard with oversized patio.  Upstairs, you’ll find three comfortable bedrooms and a stylish 5-piece main bathroom, offering ample space for the whole family. The fully finished basement boasts a spacious newly renovated recreation room – perfect for movie nights, a games area, or home gym. You'll also find a 3-piece bathroom and a full laundry suite within the utility room, offering convenience and functionality.  With its outstanding curb appeal, thoughtful layout, and pristine condition, 44 Tattenham Crescent is truly a move-in-ready gem in the heart of White Birch Hills.",2025-10-03,749900,44 Tattenham Crescent,Hammonds Plains,B4B 1V2,3,3,[],40835548,Single Family,Detached,2 Level,32 x 30.1,25,3,2 / 1,"1,928 sqft","2,656 sqft","80,407 sqft (1.9 acres)","80,410 sqft (1.9 acres)","$582,400 (2025)",N/A,Metal,Vinyl,Poured Concrete,"Full, Fully Developed","Ceramic, Hardwood","Baseboard, Heat Pump, Hot Water",N/A,N/A,"Electric, Oil",Drilled Well,Septic,"Yes, Detached, Double, 1.5, Heated, Wired (double detached-1.5 detached)","Paved, Double, Multiple Driveways (multiple parking spaces)",No,N/A,"Alarm System, Central Vacuum, Air Jet Tub, HRV (Heat Recovery Ventilation)","Landscaped, Hardwood Bush","Electrical, Cable, Telephone, High Speed Internet",N/A,"Firdge, Stove, Dishwasher, Washer, Dryer",N/A,None,Realty Connect Ltd.,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Thompson Run, Hammonds Plai","144 Thompson Run, Hammonds Plai, NS (NOVA SCOTIA)",144 Thompson Run,https://www.viewpoint.ca/cutsheet/202526227/1/144-Thompson-Run,202526227,"At 144 Thompson Run, grandeur meets serenity in an estate that redefines family living. Set within one of Hammonds Plains’ most desirable golf communities, it balances timeless elegance with modern luxuries across over 6,000 sq.ft. of living space.  On the main level, every room flows effortlessly - family room, dining room, casual dining, sitting room, and a spacious kitchen that extends to a sunlit deck. It’s a home where gatherings feel natural and connection comes easily.  With five bedrooms and four bathrooms, every space has been designed with scale, comfort, and family in mind. The primary suite is a sanctuary of its own, where a glowing fireplace, sweeping natural light, and a spa-like ensuite create the ultimate escape.   Downstairs, the lower level transforms into an entertainer’s dream. A cozy family room sets the stage for leisure, but the showstopper is the custom bar-room and wine cellar, complete with a built-in booth - an unforgettable space for hosting evenings that linger long into the night.  Step outside to the grounds that have been designed for leisure. A private putting green, sparkling in-ground pool, hot tub, and expansive patio space invite endless relaxation and recreation, while the property’s lakefront setting provides a backdrop of pure tranquility.  At 144 Thompson Run, every day feels like a getaway - a spacious, luxurious haven that redefines the idea of everyday luxury.",2025-10-20,1595000,144 Thompson Run,Hammonds Plains,B4B 1T7,5,4,[],40853731,Single Family,Detached,2.5 Level,30 x 52 + jogs,24,5,3 / 1,"4,192 sqft","6,177 sqft","50,800 sqft (1.2 acres)","50,800 sqft (1.2 acres)","$1,606,400 (2025)",No,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,"Fully Developed, Walkout","Tile, Carpet, Laminate, Hardwood, Slate","Baseboard, Hot Water",Yes,Yes,Oil,Drilled Well,Septic,"Yes, Attached, Triple (triple car)",Paved (paved driveway),Yes,"Access: Lake, View: Lake","Air Exchanger, Ensuite Bath, In-Ground Pool, Propane Fireplace","Year Round road, Landscaped, Wooded/Treed","Electrical, High Speed Internet",N/A,N/A,N/A,Propane Tank,Sotheby's International Realty Canada,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Voyageur Way, Hammonds Plai","709 Voyageur Way, Hammonds Plai, NS (NOVA SCOTIA)",709 Voyageur Way,https://www.viewpoint.ca/cutsheet/202522433/1/709-Voyageur-Way,202522433,"Set at the end of a long, private drive and embraced by two acres of level land, this 4-year-young residence by Highgate Homes is a study in contemporary elegance and everyday ease. Nearly 3,400 square feet of bright, open living unfold beneath soaring vaulted ceilings, where walls of well-placed windows frame the beauty of Voyageur Lakes' natural landscape. Inside, the palette is fresh and refined - clean lines, generous proportions, and a thoughtful layout designed for connection. At the heart of the home, a sleek open-concept living space gathers around a propane fireplace, with natural light streaming in to animate every corner. Flowing seamlessly into this space, the kitchen is a showpiece in its own right: wide open and perfectly arranged for both casual meals and culinary ambition. A dramatic quartz island anchors the room, complimented by top-tier appliances and a pantry that keeps all the details within reach. For more formal occasions, the dining room is expansive, yet intimate, thoughtfully designed to turn even the simplest gatherings into an elegant affair. Even the practical details are elevated, from a well-placed mudroom with direct access to the heated double garage, to convenient upper-level laundry. Comfort comes standard with in-floor heating on the main level, a fully ducted system for year-round climate control, and a wired security system for peace of mind. Five spacious bedrooms, plus a generous office/den provide room for all. Four full baths, each crisp and beautifully appointed, carry the home's understated luxury throughout. Step outside and the lifestyle expands: a wide level lawn for play, landscaped gardens, and a covered porch that invites you to linger long after the day is done. Here, you can enjoy the balance of convenience and calm - great schools, shops, and cafes just minutes away, with wooded trails and natural beauty all around. This is more than a home - it's a lifestyle, carefully crafted and waiting to be lived.",2025-09-04,1350000,709 Voyageur Way,Hammonds Plains,B4B 0N5,5,4,[],41364019,Single Family,Detached,2 Level,"72' x 41'6"" +/- jogs",4,5,4 / 0,"3,396 sqft","3,396 sqft","86,297 sqft (2.0 acres)","86,264 sqft (2.0 acres)","$1,156,600 (2025)",N/A,Asphalt Shingle,"Stone, Vinyl",Slab,None,"Engineered Hardwood, Tile","Heat Pump, Fireplace, In Floor, Ducted Cooling",Yes,N/A,"Electric, Propane",Drilled Well,Septic,"Yes, Attached, Double, Heated (attached, heated, double)","paved, multiple vehicles",No,N/A,"Alarm System, Ensuite Bath, Propane Fireplace, HRV (Heat Recovery Ventilation)","Landscaped, Level, Wooded/Treed, Partial Cleared","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Microwave, Range - Gas, Refrigerator, Washer",Appliances,N/A,Propane Tank,Parachute Realty,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Vrege Court, Hammonds Plai","42 Vrege Court, Hammonds Plai, NS (NOVA SCOTIA)",42 Vrege Court,https://www.viewpoint.ca/cutsheet/202514727/1/42-Vrege-Court,202514727,"Welcome to a truly exceptional home designed for modern multi-generational living. Nestled on a beautifully landscaped 1.3-acre property, this custom-built 7,300+ sq.ft. sanctuary strikes the perfect balance of grandeur and comfort. Every inch of this meticulously maintained residence is crafted with quality, function, and family in mind. Step inside to discover oversized yet inviting rooms that blend open-concept living with private retreats for quiet moments. Whether hosting large gatherings or looking for peace, this home adapts to every occasion. At the heart of the home lies a stunning custom maple kitchen, complete with an expansive island, induction cooktop, and ample counter and storage space w/pantry. It flows seamlessly into an informal dining area and cozy family room featuring a propane fireplace and built-ins. Rich millwork throughout the main level adds a timeless touch, while the spacious living and dining rooms open to a grand, welcoming foyer. Head to each lvl via the elevator—yes, this home has one—connecting the lower level games room, main-level mudroom (off the 4-car garage), and top-level landing, which separates a private 1+ bedroom suite (ideal for extended family or guests) from the main sleeping quarters. The primary suite is a true retreat, boasting two walk-in closets, a propane fireplace, and a spa-inspired ensuite with water closet and double shower. Completing the upstairs is five more generously sized, sun-filled bedrooms-each offering lots of space and comfort. The fully finished lower level is an entertainer’s dream: enjoy movie nights in the soundproofed home theatre, host game nights in the billiards room w/ wet bar, or stay active in the home gym. This level also offers a full bath, an additional bedroom, and flexible space to meet your needs. Outside, the magic continues. Entertain effortlessly on the maintenance-free 64’ x 32’ composite deck, wrapped around a 32’ heated pool and 6per Beachcomber hot tub. This home has it all!",2025-06-16,1595000,42 Vrege Court,Hammonds Plains,B4B 1K2,8,5,[],41152513,Single Family,Detached,2 Level,83 x 43,16,8,4 / 1,"5,360 sqft","7,340 sqft","59,004 sqft (1.4 acres)","59,004 sqft (1.4 acres)","$1,357,500 (2025)",No,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,Fully Developed,"Ceramic, Carpet, Laminate, Hardwood","Heat Pump, Ducted Cooling",N/A,Yes,Electric,Municipal,Septic,"Yes, Attached, Single, Triple, Heated (triple attached (34'7"" x 26'8"")and a single attached (15'11"" x 19'6""))","Exposed Aggregate, Parking Space(s), Multiple Driveways",No,N/A,"Alarm System, Above Ground Pool, Elevator, Central Vacuum, Ensuite Bath, Hot Tub, HRV (Heat Recovery Ventilation)","Landscaped, Wooded/Treed","Electrical, Cable, Telephone, High Speed Internet","Central Vacuum, Cooktop, Dishwasher, Dryer, Freezer, Intercom, Oven - Electric, Refrigerator, Stove, Washer",N/A,N/A,None,Coldwell Banker Maritime Realty,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Waterstone Run, Lucasville","579 Waterstone Run, Lucasville, NS (NOVA SCOTIA)",579 Waterstone Run,https://www.viewpoint.ca/cutsheet/202523646/1/579-Waterstone-Run,202523646,"Welcome to 579 Waterstone Run, where modern updates meet the tranquility of a private, natural setting. From the landscaped front yard to the light-filled interior, this home offers comfort and style at every turn. Inside, the dining room with its grey accent wall sets the stage for gatherings, while the adjoining living room provides a warm retreat with hardwood floors and a propane fireplace. The kitchen flows seamlessly into the space, featuring a large island and ample counters—ideal for both family meals and entertaining. Step outside to a spacious deck overlooking a lush, forested oasis. A gentle stream runs through the property, creating a peaceful backdrop for evenings by the firepit or time spent in the greenhouse. Upstairs, two well-sized bedrooms share a full bath, while the impressive primary suite offers a sunlit retreat with a spa-like ensuite and jacuzzi tub framed by forest views. The lower level adds versatility, perfect for a home office, media room, or secondary suite to suit your needs. A Generac generator provides reliable backup power during outages.Thoughtful updates, flexible living spaces, and a serene natural setting make this property truly special. Come experience all that 579 Waterstone Run has to offer.",2025-09-18,717500,579 Waterstone Run,Hammonds Plains,B4B 1X6,4,4,[],40817447,Single Family,Detached,2 Level,irregular,22,4,3 / 1,"1,772 sqft","2,666 sqft","83,627 sqft (1.9 acres)","83,630 sqft (1.9 acres)","$648,700 (2025)",N/A,Asphalt Shingle,Vinyl,Poured Concrete,Fully Developed,"Tile, Laminate, Hardwood, Vinyl","Baseboard, Furnace, Heat Pump, Hot Water",Yes,N/A,"Electric, Oil",Drilled Well,Septic,"Yes, Detached, Double, Heated, Wired (detached double)",Paved (paved),No,N/A,"Ensuite Bath, Air Jet Tub, Propane Fireplace","Hardwood Bush, Stream/Pond, Softwood Bush, Partial Landscaped","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer","fridge, stove, washer, dryer, dishwasher",N/A,Propane Tank,Royal Lepage Atlantic,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","White Hills Run, Hammonds Plai","919 White Hills Run, Hammonds Plai, NS (NOVA SCOTIA)",919 White Hills Run,https://www.viewpoint.ca/cutsheet/202520732/1/919-White-Hills-Run,202520732,"Set on a beautifully landscaped 2-acre lot in Hammonds Plains, this property offers an incredible outdoor living experience with a heated above-ground pool, expansive sun deck, covered BBQ area with outdoor kitchen, and a propane fire table perfect for evening gatherings. The resort-style feel continues inside with a hot tub set in a three-season room and a relaxing basement sauna, creating the perfect spaces to unwind. On the main level, you’ll find a welcoming living room, a bright sunroom, a well-appointed kitchen, a dining area, and a secondary living area with a propane fireplace and direct access to the hot tub room. Upstairs, three spacious bedrooms include a primary suite featuring a walk-in closet and a renovated ensuite with a custom shower. The lower level provides abundant storage, a dedicated workshop, and the flexibility for a fourth bedroom adjacent to the sauna, along with a separate walkout to the backyard. Thoughtfully upgraded for efficiency and low maintenance, this home features solar panels, heat pumps, a durable steel roof, and a new propane furnace for hot water baseboard heating—offering both comfort and significant energy savings year-round. Don’t miss the opportunity to own this exceptional property—book your private viewing today and see everything it has to offer.",2025-08-15,649900,919 White Hills Run,Hammonds Plains,B4B 1V6,4,4,[],40835084,Single Family,Detached,2 Level,32 x 36 - J + 12 x 14 + 14 x 14,26,4,2 / 2,"2,021 sqft","2,896 sqft","87,809 sqft (2.0 acres)","87,809 sqft (2.0 acres)","$566,400 (2025)",N/A,Steel,Vinyl,Poured Concrete,"Fully Developed, Walkout","Ceramic, Carpet, Laminate","Baseboard, Heat Pump",N/A,Yes,Electric,Well,Septic,"Yes, Attached, Single (attached single)",Paved (paved driveway),No,N/A,"Above Ground Pool, Ensuite Bath",Landscaped,"Electrical, Cable, High Speed Internet",N/A,N/A,N/A,Propane Tank,Coldwell Banker Maritime Realty,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Shirley Elliot Court, Bedford","16 Shirley Elliot Court, Bedford, NS (NOVA SCOTIA)",16 Shirley Elliot Court,https://www.viewpoint.ca/cutsheet/202522915/1/16-Shirley-Elliot-Court,202522915,"Welcome to 16 Shirley Elliot Court, an functional and elegant two-storey located in the most sought-after cul-de-sac of Brookline Park, West Bedford. It's one of the streets in this neighbourhood where children attend West Bedford School from Pre-primary to Grade 12. This home still has 2 remaining years of the transferable Atlantic Home Full Warranty. Boasting meticulous craftsmanship across all three levels, this home offers ample storage and premium finishes. The main floor boasts a welcoming den/office, an open-concept living room with natural gas fireplace and a chef’s dream kitchen with quartz counter tops, large island as well as a walk in pantry.  On upper level, the spacious and luxurious master suite, featuring a tray ceiling, walk in closet and ensuite with quartz counter top dual vanity, freestanding soaker tub, custom tiled shower and separate toilet closet. Two more bedrooms, a full bath with dual vanity and a laundry room finish off this level. The basement offers a generous recreational area with a walkout to the backyard, an additional bedroom, full bathroom, and utility room. Additional features include hardwood flooring on the main level, stairs and upper level and laminate flooring in basement, fully ducted heat pump, central vacuum, composite front porch,  and an above ground salt water pool. Recent upgrades(2024) include entire home painted, whole home customized window coverings, motorized blinds in living room, dining area and primary bedroom, upgraded electrical panel for generator, EV Charge in garage, pool heat pump, new light fixtures in living room, dining area and kitchen, updated hardware and professional refinished island and new front loaded with 6 cu capacity washer and dryer. Family-friendly neighbourhood, 30 seconds walking to school bus stop, close to all amenities, this home should not be missed.",2025-09-10,1060000,16 Shirley Elliot Court,Bedford,B4B 0Z8,4,4,[],41479437,Single Family,Detached,2 Level,"29'8"" x 53'6""",5,4,3 / 1,"2,281 sqft","3,340 sqft","6,971 sqft","6,972 sqft","$1,013,400 (2025)",N/A,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,"Fully Developed, Walkout","Laminate, Hardwood","Heat Pump, Ducted Cooling",Yes,Yes,"Natural Gas, Electric",Municipal,Municipal,"Yes, Attached, Single, Heated, Wired (1.5, attached, heated)","Paved, Double (double, paved)",No,N/A,"Gas Stove(s), Air Exchanger, Above Ground Pool, Central Vacuum, Ensuite Bath, Fireplace(s), HRV (Heat Recovery Ventilation)","Landscaped, Partial Cleared","Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Cooktop, Dishwasher, Dryer, Oven, Range, Refrigerator, Washer",all appliances,N/A,None,Royal Lepage Atlantic,Yes,N/A,No
