subdistrict_name,street_name,property_name,name,url,listing_id,description,date_posted,price,street_address,adress_locality,postal_code,rooms,bathrooms,listing_history,pid,type,style,building_style,building_dimensions,age,beds,bathrooms_f_h,main_living_area,total_living_area,listing_parcel_size,prov_parcel_size,assessed_at,rental_income,roof,exterior,foundation,basement,flooring,heating_cooling,fireplace,pool,fuel_supply,drinking_water,sewer,has_garage,parking,waterfront,water_access_view,property_features,land_features,utilities,appliances_incl,inclusions,exclusions,rental_equipment,listed_by,has_pcds,betterment_charges,bank_owned,pid_s
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Gleneagles Drive, Hammonds Plai","390 Gleneagles Drive, Hammonds Plains, NS (NOVA SCOTIA)",390 Gleneagles Drive,https://www.viewpoint.ca/cutsheet/202603340/1/390-Gleneagles-Drive-Hammonds-Plains,202603340,"Where luxury and nature meet in perfect balance - Welcome to your private 2.5-acre riverfront retreat just 30 minutes from downtown Halifax. Meticulously upgraded and cared for, this estate offers an effortless blend of curated design, serenity, and function. With 195 feet of river frontage flowing into McCabe Lake, the setting is quiet, restorative, and completely your own. Inside, rich hardwood floors, abundant private exposure windows, and natural light fill every space. The kitchen sets the stage for entertaining and everyday living with custom cabinetry, leathered granite counters, designer fixtures, walk-in pantry, and an oversized island that anchors the room. The dining area is perfect for hosting, while the living room centres around a wood-burning fireplace and opens to an expansive river-facing deck with two covered areas - the perfect perch for morning coffee or a glass of wine at sunset. Just off your foyer is a perfectly sized home office or secluded den space. The primary suite feels like a true retreat with an open invitation to the expansive deck, walk-in closet, tranquil views, and a spa-like ensuite with custom tile shower and freestanding tub. A second bedroom, full bath, and laundry leading to the double car garage complete the main level. Downstairs, the walk-out lower level was made for gathering - a spacious family room with pellet stove, two additional bedrooms, full bath, home gym, and a carefully curated wine-tasting room. Outside, stroll to your water view cabana and enjoy the lavender field while you wander the wooded path to the river for swimming, kayaking, or fishing right at home. New heat pumps in the main living space, primary bedroom, and lower level (2025) provide year-round comfort. Just minutes from golf, parks, top-rated schools, and city amenities - 390 Gleneagles Drive is more than a home. It’s an escape you’ll never want to leave.",2026-02-25,1000000,390 Gleneagles Drive,Hammonds Plains,B4B 1V8,5,3,[],40837114,Single Family,Detached,"Bungalow, 2 Level","57'5"" + 49'5"" - JOG",20,5,3 / 0,"1,621 sqft","3,196 sqft","108,900 sqft (2.5 acres)","108,900 sqft (2.5 acres)","$713,300 (2026)",N/A,Asphalt Shingle,Vinyl,Poured Concrete,"Full, Fully Developed, Walkout","Engineered Hardwood, Ceramic, Hardwood, Vinyl","Baseboard, Heat Pump, Ductless Cooling",Yes,N/A,"Wood, Electric, Pellet",Drilled Well,Septic,"Yes, Attached, Double, Heated, Wired (double attached | heated | interior & exterior entrance | 20'4"" x 20'6"")",Gravel,Yes,"Access: River Front, View: River","Wood Stove(s), Ensuite Bath, Wood Fireplace, Gazebo, HRV (Heat Recovery Ventilation), Central Vac Roughed In","Landscaped, Hardwood Bush, Sloping/Terraced, Wooded/Treed, Softwood Bush, Partial Cleared","Electrical, Cable, Telephone, High Speed Internet","Cooktop - Electric, Dishwasher, Dryer, Dryer - Electric, Microwave, Oven - Electric, Refrigerator, Washer, Water Softener, Wine Fridge",N/A,"Stained Glass in Front Office/Den, Generator, Mermaid Bird Bath",None,"Royal Lepage Atlantic, Re/max Nova (halifax)",Yes,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Gleneagles Drive, Hammonds Plai","510 Gleneagles Drive, Hammonds Plains, NS (NOVA SCOTIA)",510 Gleneagles Drive,https://www.viewpoint.ca/cutsheet/202520287/1/510-Gleneagles-Drive-Hammonds-Plains,202520287,"Country Oasis with Big City Style - Welcome to 510 Gleneagles Dr in White Hills Subdivision located on McCabe Lake with 115ft of lake frontage. With over 3700 sq ft this stunning home is designed for entertaining and relaxing and brings nature to your doorstep. A covered veranda and screened in porch at the front, perfect to relax and enjoy the afternoon sun. The main floor has an open concept, great room; wall of windows and cathedral ceiling offering natural light throughout the day. Kitchen/dining area separated by a beautiful double sided propane fireplace. Exit out onto a multi-levelled deck; screened in porch and large private backyard for all your social gatherings. The 2 car garage is off the kitchen and the powder room is conveniently located on the main floor for guests. The primary bedroom is a private spa inspired space designed to rejuvenate after a long day with a large ensuite with soaker tub, walk-in closet and additional closet, propane fireplace and exterior door only steps from the inviting hot tub. Three family bdrms with large closets, full bath & laundry room on the third floor. Head downstairs to the lower level to find a large cozy family room with built in day-beds (with storage) for relaxing, a beautiful multi purpose room and a surround sound system with built in speakers and separate volume controls throughout the house for movie nights and social gatherings. A nature path with boardwalks will bring you to the stunning McCabe lake with a private deck/ dock and newly built lake bunkie (with power) Located in an excellent school district, this spotless, beautiful custom built home, is a must see, as it shows the pride of ownership throughout. Home and cottage life all in one spot.",2025-08-11,1095000,510 Gleneagles Drive,Hammonds Plains,B4B 1V9,4,4,[],40837171,Single Family,Detached,2 Level,32x48,22,4,3 / 1,"2,381 sqft","3,643 sqft","81,635 sqft (1.9 acres)","81,635 sqft (1.9 acres)","$942,900 (2026)",N/A,Asphalt Shingle,Vinyl,Poured Concrete,"Fully Developed, Walkout","Ceramic, Carpet, Hardwood","Baseboard, Hot Water, In Floor",Yes,N/A,Oil,Drilled Well,Septic,"Yes, Double, Built-in (double built in)",Paved,Yes,Access: Lake,"Ensuite Bath, Hot Tub, Propane Fireplace",Landscaped,"Electrical, Cable, Telephone, High Speed Internet",N/A,N/A,N/A,Propane Tank,Royal Lepage Atlantic,Yes,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Kingswood Drive, Hammonds Plai","378 Kingswood Drive, Hammonds Plains, NS (NOVA SCOTIA)",378 Kingswood Drive,https://www.viewpoint.ca/cutsheet/202603438/1/378-Kingswood-Drive-Hammonds-Plains,202603438,"Welcome to this beautifully maintained 4 bedroom + den, 3.5 bath home offering the perfect blend of comfort, thoughtful upgrades, and exceptional income potential. Designed for both everyday living and entertaining, this property stands out with its versatile layout and impressive features.  The spacious primary bedroom serves as a private retreat, complete with a well-appointed ensuite and a generous walk-in closet. Three additional bedrooms provide ample space for family, guests, or a dedicated home office.  The renovated kitchen is sure to impress with elegant granite countertops, modern finishes, and plenty of prep space-ideal for hosting and daily living.   The large, beautifully landscaped lot offers plenty of room to relax and entertain. Enjoy warm summer evenings hosting barbecues, sipping coffee in the morning sun, or gathering around a bonfire with friends and family.  Recent upgrades, including ducted heat pump, composite front deck, and recently replaced roof, add efficiency and long-term peace of mind.   Adding incredible value is the fully furnished in-law suite featuring its own independent entrance and exit for complete privacy. This self-contained space includes a bedroom, full kitchen with its own appliances, laundry, and comfortable living area. Currently rented for $1,800 per month, this space provides excellent income potential-ideal for offsetting your mortgage or accommodating extended family while maintaining privacy.  With space, upgrades, outdoor charm, and built-in rental income, this property offers a rare combination of lifestyle and investment opportunity. A truly exceptional place to call home.",2026-02-26,850000,378 Kingswood Drive,Hammonds Plains,B4B 1M2,4,4,[],40733925,Single Family,Detached,2 Level,59*31.7 ft,29,4,3 / 1,"2,564 sqft","3,418 sqft","85,141 sqft (2.0 acres)","85,141 sqft (2.0 acres)","$691,700 (2026)",Yes,Asphalt Shingle,Vinyl,Poured Concrete,Fully Developed,"Laminate, Hardwood",Heat Pump,Yes,N/A,"Electric, Oil",Drilled Well,Septic,"Yes, Double, Built-in (double- built in, heated and wired)","Paved, Double",No,N/A,"Secondary Suite, Water Jet Tub, Ensuite Bath, Electric Fireplace","Cleared, Landscaped, Level","Electrical, Cable, Telephone, High Speed Internet","Barbeque, Dishwasher, Dryer, Microwave, Other, Range - Electric, Refrigerator, Stove, Washer","2 Refrigerator, 2 Stove, 2 Dishwasher, 2 Washer, 2 Dryer, 2 Microwave, 1 Water cooler, 1 Barbeque",Wall pictures and bar stools in the in-law suite,Water Heater,Exit Real Estate Professionals,Yes,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Lisa Court, Hammonds Plai","5 Lisa Court, Hammonds Plains, NS (NOVA SCOTIA)",5 Lisa Court,https://www.viewpoint.ca/cutsheet/202603068/1/5-Lisa-Court-Hammonds-Plains,202603068,"Nestled on a quiet cul-de-sac and set on a beautifully treed, private lot, this move-in-ready two-storey home with an attached garage is the perfect fit for family living. Built on a slab with a functional grade-entry design, the main level offers a spacious family room with a cozy woodstove,  bedroom, full 4-piece bath, and a large office or flex room for growing families. Upstairs, you’ll find a bright and inviting living room, dining room, along with a sun-filled kitchen featuring a breakfast bar, sunny dining nook with skylights, and large windows overlooking the peaceful backyard. The upper level is complete with a generous primary bedroom with double closets, two additional well-sized bedrooms, and full bath complete with jet tub. 5 Lisa also offers ample parking, a large storage room, heat pumps (2023) for energy efficiency, and new flooring (2026) in the foyer. Located in a warm, family-friendly neighbourhood known for its strong sense of community, great schools, and natural surroundings, this Kingswood gem offers the lifestyle you’ve been waiting for.",2026-02-19,698500,5 Lisa Court,Hammonds Plains,B4B 1K4,4,2,[],40615346,Single Family,Detached,2 Level,44 x 28.2,32,4,2 / 0,"2,478 sqft","2,478 sqft","50,564 sqft (1.2 acres)","50,564 sqft (1.2 acres)","$590,500 (2026)",N/A,Asphalt Shingle,Vinyl,Slab,None,"Engineered Hardwood, Ceramic, Hardwood, Vinyl Plank","Baseboard, Stove, Other, Heat Pump, Hot Water",N/A,N/A,"Wood, Electric, Oil",Municipal,Septic,"Yes, Attached, Wired (single attached)",Paved (drive way parking and attached garage),No,N/A,"Wood Stove(s), Air Jet Tub","Year Round road, Landscaped, Rolling, Sloping/Terraced, Wooded/Treed","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Microwave, Range - Electric, Refrigerator, Washer",N/A,N/A,None,Royal Lepage Atlantic,Yes,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Long Lake Drive, Hammonds Plai","47 Long Lake Drive, Kingswood, NS (NOVA SCOTIA)",47 Long Lake Drive,https://www.viewpoint.ca/cutsheet/202522521/1/47-Long-Lake-Drive-Kingswood,202522521,"Your own private Lakefront retreat with 8210 sq feet of luxury living plus a full one bedroom guest suite above the triple garage adding an additional 960 sq feet (income potential). All on the Municipal Water System. Beautiful lake frontage in an area of similar size homes. The main house has 8 bedrooms, the 26 foot main floor Primary bedroom has a fireplace, a luxury ensuite, 2 large dressing rooms, a quiet office and a spacious balcony overlooking the pool and the lake. Upstairs are 4 large bedrooms, one with a huge ensuite bath, a second Primary Bedroom. The kitchen is built for a home chef with tons of storage including a walk-in Pantry with second wall oven and fridge and freezer. A spacious Family Room with fireplace is open to the kitchen and overlooks the grounds down to the lake. There is also a private office and a music room and a dining room large enough to seat 14 people. The lower level is ideal for an active family with rec room, a lounge for big screen TV, a bright gym and a media room set up with a top of the line golf simulator which is included. Three more bedrooms and 2 baths are on this level.  Sliding doors lead out to the hot tub and pool with diving board or stroll down to the wharf on the lake. The grounds are nicely landscaped along with an irrigation system that uses water from the lake. The house has been very well maintained and has a security system with closed circuit television. Note: Deposit is due within 4 business days of Accepted Offer",2025-09-04,2249000,47 Long Lake Drive,Kingswood,B4B 1K6,8,6,[],40627903,Single Family,Detached,2 Level,90 x 55,22,8,5 / 1,"4,949 sqft","8,210 sqft","75,540 sqft (1.7 acres)","75,540 sqft (1.7 acres)","$1,581,000 (2026)",Potential,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,"Fully Developed, Walkout","Ceramic, Hardwood","Baseboard, Forced Air, Heat Pump, Ductless Cooling, Ducted Cooling",Yes,Yes,"Electric, Oil",Municipal,Septic,"Yes, Detached, Double, Triple, Built-in, Heated (built in double garage plus three car garage with living space above.)",Paved (paved),Yes,N/A,"Air Exchanger, Ensuite Bath, Balcony, In-Ground Pool, See Remarks, Fireplace(s)","Landscaped, Sloping/Terraced","Electrical, Cable, Telephone, High Speed Internet",N/A,Golf simulator + appliances,Dining Room Light Fixture,Propane Tank,Engel & Volkers,Yes,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Sandwick Drive, Hammonds Plai","206 Sandwick Drive, Hammonds Plains, NS (NOVA SCOTIA)",206 Sandwick Drive,https://www.viewpoint.ca/cutsheet/202602208/1/206-Sandwick-Drive-Hammonds-Plains,202602208,"Welcome to an exceptional lakefront lifestyle on the shores of McCabe Lake, one of HRM’s most desirable motorized private lakes. This spacious 5-bed, 4-bath home is perfectly positioned on a private 2-acre lot with a large, flat backyard, gentle grade to the water, and beautiful morning sunrises over the lake. Enjoy highly usable shoreline with deep water, an on-site boat launch, and a quality dock included, offering immediate access to swimming, boating, and year-round recreation. Inside, the home offers 3,241 sq. ft. of finished living space across three levels. The bright shaker-style kitchen opens to a warm family room with propane fireplace, alongside formal living and dining rooms ideal for hosting gatherings. Upstairs, spacious bedrooms provide comfort for families and guests. The fully finished lower level includes a dedicated theatre room with built-in surround sound, additional bedroom/office, rec space, and half bath—perfect for movie nights, work-from-home, or hobbies. Car enthusiasts and hobbyists will appreciate the double attached garage plus a heated 26' × 32' detached garage with double insulation and heat pump. Down by the shore, a powered lakeside bunkie with Wi-Fi creates the perfect spot for relaxing, hosting friends, or enjoying quiet time by the water. This home has been significantly updated with heat pumps on all levels, new shingles, upgraded windows (2023), multiple new decks, a freshly paved driveway (2024), and extensive documented improvements. Situated in highly sought-after Hammonds Plains, this property offers the perfect balance of privacy and convenience—approximately 20 minutes to Bedford, and 30 minutes to Downtown Halifax and Halifax Stanfield International Airport. A rare opportunity to own a lakefront family home on one of Nova Scotia’s premier private lakes.",2026-02-05,1449900,206 Sandwick Drive,Hammonds Plains,B4B 1V9,5,4,[],40865966,Single Family,Detached,2 Level,58.3 x 29.3 less jogs,26,5,2 / 2,"2,161 sqft","3,241 sqft","87,832 sqft (2.0 acres)","87,832 sqft (2.0 acres)","$951,600 (2026)",N/A,Asphalt Shingle,Vinyl,Poured Concrete,"Full, Fully Developed","Tile, Laminate, Hardwood","Baseboard, Heat Pump",N/A,N/A,"Electric, Oil",Drilled Well,Septic,"Yes, Attached, Detached, Double (attached, detached, heated, wired, insulated,)",driveway,Yes,"Access: Lake, View: Lake",N/A,Landscaped,"Electrical, Telephone, High Speed Internet","Dishwasher, Dryer - Electric, Microwave Rng Hd Combo, Range - Electric, Refrigerator, Washer","Fridge, Range, Microwave Range hood, Dishwasher, Washer, Dryer, Dock, Boat house, Water softening equipment, All blinds, All bathroom mirrors.","Garage Speakers, Boat (negotiable)",None,Engel & Volkers,Yes,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Sandwick Drive, Hammonds Plai","628 Sandwick Drive, Hammonds Plains, NS (NOVA SCOTIA)",628 Sandwick Drive,https://www.viewpoint.ca/cutsheet/202600833/1/628-Sandwick-Drive-Hammonds-Plains,202600833,"Welcome to 628 Sandwick Drive , a beautifully crafted bungalow offering a perfect balance of tranquility, comfort, and elegance. Less than 4 years  old, this home pairs inviting, grounded luxury with the natural beauty of the Glen Arbour golf community. The open-concept main living area with vaulted ceilings, centered around a propane fireplace, is bright and welcoming, with sunlight accenting quartz countertops and high-end finishes throughout. The primary suite provides a serene escape with a walk-in closet and ensuite. With three bedrooms, three full baths, ducted heating and cooling, and a versatile lower level featuring a walkout rec room,  propane stove, wet bar, and flexible spaces, this home adapts effortlessly to every lifestyle. Set on over two acres of landscaped grounds, the property offers forested privacy, a river flowing toward McCabe Lake for kayaking, a private pickleball/sport court, covered front porch, metal roof, expansive deck and patio, fire pit, and oversized double garage. Every element has been thoughtfully designed for comfort, style, and connection—a place to relax, entertain, and enjoy life’s finest moments. Be sure to add this home to your viewing list.",2026-01-15,1365000,628 Sandwick Drive,Hammonds Plains,B4B 0H4,3,3,[],41244377,Single Family,Detached,Bungalow,irregular,4,3,3 / 0,"1,686 sqft","3,373 sqft","100,843 sqft (2.3 acres)","100,804 sqft (2.3 acres)","$1,559,500 (2026)",N/A,Metal,"Wood Siding, Vinyl",Poured Concrete,"Full, Fully Developed, Walkout","Ceramic, Laminate","Heat Pump, Fireplace, Ducted Cooling",Yes,N/A,"Electric, Propane",Drilled Well,Septic,"Yes, Attached, Double, Heated, Wired (attached double)","Paved, Double",No,N/A,"Ensuite Bath, Air Jet Tub, Propane Fireplace, HRV (Heat Recovery Ventilation)","Landscaped, Partial Cleared","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer, Wine Fridge",N/A,N/A,Propane Tank,Royal Lepage Atlantic,Yes,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Tattenham Crescent, Hammonds Plai","198 Tattenham Crescent, Hammonds Plains, NS (NOVA SCOTIA)",198 Tattenham Crescent,https://www.viewpoint.ca/cutsheet/202600675/1/198-Tattenham-Crescent-Hammonds-Plains,202600675,"Spacious 4-Bedroom Home on 1.8+ Acres in a Desirable School District! Looking for privacy, space, and a quiet, family-friendly street? You've found it! This beautifully maintained split-level home sits on over 1.8 acres and offers 4 bedrooms, 3 full bathrooms, and an abundance of natural light throughout. Upstairs, you'll find a sun-filled kitchen featuring a fresh kitchen update including gorgoeus new backsplash, perfect for preparing family meals. The adjoining dining room is large enough for everyone to gather and make memories. The inviting living room is equipped with an energy-efficient heat pump for year-round comfort. This level also includes 3 spacious bedrooms and 2 full bathrooms. The primary bedroom features a newly added full en suite bathroom. Downstairs, the bright, finished basement offers a versatile rec room—ideal as a playroom, teen hangout, or extra living space. Continue down the hall to find a generous laundry room(gorgeous washer and dryer!!!), a fourth bedroom, and another full bathroom. At the end of the hallway is a surprisingly deep built-in garage, park your car or store your toys. Recent updates include a newer roof, front steps, heat pump, generator panel, flooring, kitchen renovation, and more, giving peace of mind to the next owner. Step outside and fall in love with the serene, private lot surrounded by mature trees, housing your own you private above ground pool. The landscaped fire pit is ideal for cozy evenings, and whether you're entertaining friends, letting the kids run free, or simply enjoying a quiet evening by the fire, this property has something for everyone. Schedule your viewing today and imagine the lifestyle waiting for you here!",2026-01-13,724900,198 Tattenham Crescent,Hammonds Plains,B4B 1V2,4,3,[],40835621,Single Family,Detached,Split Entry,45 x 28,24,4,3 / 0,"1,161 sqft","1,933 sqft","80,156 sqft (1.8 acres)","80,156 sqft (1.8 acres)","$584,200 (2026)",N/A,Asphalt Shingle,Vinyl,Poured Concrete,"Fully Developed, Walkout","Carpet, Hardwood, Vinyl","Baseboard, Heat Pump, Hot Water",N/A,Yes,"Electric, Oil",Drilled Well,Septic,"Yes, Attached, Heated (attached, heated)",Gravel,No,N/A,Above Ground Pool,Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer",N/A,N/A,None,Red Door Realty,Yes,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Thompson Run, Hammonds Plai","144 Thompson Run, Hammonds Plains, NS (NOVA SCOTIA)",144 Thompson Run,https://www.viewpoint.ca/cutsheet/202600346/1/144-Thompson-Run-Hammonds-Plains,202600346,"At 144 Thompson Run, grandeur meets serenity in an estate that redefines family living. Set within one of Hammonds Plains’ most desirable golf communities, it balances timeless elegance with modern luxuries across over 6,000 sq.ft. of living space.  On the main level, every room flows effortlessly - family room, dining room, casual dining, sitting room, and a spacious kitchen that extends to a sunlit deck. It’s a home where gatherings feel natural and connection comes easily.  With five bedrooms and four bathrooms, every space has been designed with scale, comfort, and family in mind. The primary suite is a sanctuary of its own, where a glowing fireplace, sweeping natural light, and a spa-like ensuite create the ultimate escape.   Downstairs, the lower level transforms into an entertainer’s dream. A cozy family room sets the stage for leisure, but the showstopper is the custom bar-room and wine cellar, complete with a built-in booth - an unforgettable space for hosting evenings that linger long into the night.  Step outside to the grounds that have been designed for leisure. A private putting green, sparkling in-ground pool, hot tub, and expansive patio space invite endless relaxation and recreation, while the property’s lakefront setting provides a backdrop of pure tranquility.  At 144 Thompson Run, every day feels like a getaway - a spacious, luxurious haven that redefines the idea of everyday luxury.",2026-01-07,1545000,144 Thompson Run,Hammonds Plains,B4B 1T7,5,4,[],40853731,Single Family,Detached,2.5 Level,30 x 52 + jogs,24,5,3 / 1,"4,502 sqft","6,117 sqft","50,800 sqft (1.2 acres)","50,800 sqft (1.2 acres)","$1,641,000 (2026)",No,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,"Fully Developed, Walkout","Tile, Carpet, Laminate, Hardwood, Slate","Baseboard, Hot Water",Yes,Yes,Oil,Drilled Well,Septic,"Yes, Attached, Triple (triple car)",Paved (paved driveway),Yes,"Access: Lake, View: Lake","Air Exchanger, Ensuite Bath, In-Ground Pool, Propane Fireplace","Year Round road, Landscaped, Wooded/Treed","Electrical, High Speed Internet",N/A,N/A,N/A,Propane Tank,Sotheby's International Realty Canada,Yes,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Thompson Run, Hammonds Plai","182 Thompson Run, Hammonds Plains, NS (NOVA SCOTIA)",182 Thompson Run,https://www.viewpoint.ca/cutsheet/202603811/1/182-Thompson-Run-Hammonds-Plains,202603811,"Waterfront. Meticulously maintained executive bungalow in the sought-after Glen Arbour community. The pride of ownership is evident from the moment you arrive.  This welcoming home features a bright and spacious main floor, including a sun-drenched living room, a grand foyer, a formal dining room, and an open-concept great room that combines an updated, beautiful kitchen with a family room. The layout is perfect for both large families and entertaining. The primary suite includes new, elegant bathroom fixtures and a large walk-in closet. High, sought-after ceilings throughout the main floor add to the feeling of luxury. You'll also find a second bedroom, a full main bathroom, and an office on this level. The entrance from the garage leads to a mudroom combined with a laundry room.  The lower level features a large family room with a walkout to a patio, along with two very spacious bedrooms and another full bathroom. Additionally, there are three unfinished rooms currently used for storage, a workshop, and a gym. With its own entrance, this space could easily be finished into a home theater or a secondary suite.  All decks and patios are newer. The fully landscaped backyard boasts 220 feet of waterfront on Beaver Lake, perfect for fishing, kayaking, swimming, and winter skating. Gardeners will appreciate the existing garden bed for planting vegetables. The front and back yards have been meticulously manicured with perennials, shrubs, and trees.  This is a paradise for nature lovers who want to live close to the city and enjoy golfing at the 18-hole Glen Arbour Golf Course. The Deerfield Pub is open year-round, offering dining and entertainment with live music weekly. This community truly represents the best of what Halifax has to offer.  Don't wait – come see it for yourself! This could be the dream home you've always wanted.",2026-03-04,1399000,182 Thompson Run,Hammonds Plains,B4B 1T7,4,3,[],40853764,Single Family,Detached,Bungalow,70 x 40 -jog,26,4,3 / 0,"2,307 sqft","3,444 sqft","54,930 sqft (1.3 acres)","54,930 sqft (1.3 acres)","$940,800 (2026)",N/A,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,"Full, Fully Developed, Walkout","Ceramic, Carpet, Hardwood","Baseboard, Furnace, Heat Pump, Hot Water, Fireplace",Yes,N/A,"Wood, Oil, Propane",Drilled Well,Septic,"Yes, Attached, Double (attached, double)","Paved, Exposed Aggregate, Double",Yes,"Access: Lake, View: Lake","Air Exchanger, Alarm System, Ensuite Bath, Propane Fireplace, Wood Fireplace, HRV (Heat Recovery Ventilation), Central Vac Roughed In","Landscaped, Level, Wooded/Treed","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Freezer - Chest, Freezer - Stand Up, Glass Cooktop, Microwave Rng Hd Combo, Oven - Electric, Refrigerator, Washer, Water Purifier, Water Softener, Wine Fridge",Appliances,N/A,"Alarm System, Propane Tank",Re/max Nova (halifax),Yes,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Virginia Drive, Hammonds Plai","66 Virginia Drive, Kingswood, NS (NOVA SCOTIA)",66 Virginia Drive,https://www.viewpoint.ca/cutsheet/202601150/1/66-Virginia-Drive-Kingswood,202601150,"Are you looking for privacy and modern updates? This one checks all the boxes.  Extensively updated and tucked away on a private lot, this Kingswood home features newly refinished hardwood floors, new engineered hardwood, upgraded lighting and hardware, stone countertops and fresh paint throughout.  Out back, you’ll love the massive deck, fire pit, and peaceful surroundings.  Inside offers 3 bedrooms, 3 bathrooms, a finished walk-out basement, and a sunken family room with a cozy wood stove — perfect for relaxing or entertaining.  Do not hesitate, this one will not last long.",2026-01-20,739900,66 Virginia Drive,Kingswood,B4B 1S5,3,3,[],40730186,Single Family,Detached,2 Level,23 x 32,29,3,2 / 1,"1,620 sqft","2,434 sqft","67,400 sqft (1.6 acres)","67,450 sqft (1.6 acres)","$639,800 (2026)",Potential,Asphalt Shingle,Vinyl,Poured Concrete,Fully Developed,"Engineered Hardwood, Laminate, Hardwood","Baseboard, Hot Water, Fireplace",N/A,N/A,"Wood, Oil",Drilled Well,Septic,"Yes, Attached, Single (single car garage)",Gravel (large gravel driveway),No,N/A,"Air Exchanger, Wood Stove(s)","Landscaped, Level","Electrical, Cable, Telephone, High Speed Internet","Cooktop – Propane, Dishwasher, Microwave, Oven, Refrigerator",Appliances,Staging furniture + accessories,Propane Tank,Royal Lepage Atlantic,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Bristolton Avenue, Bedford","14 Bristolton Avenue, Bedford, NS (NOVA SCOTIA)",14 Bristolton Avenue,https://www.viewpoint.ca/cutsheet/202525751/1/14-Bristolton-Avenue-Bedford,202525751,"Welcome to this stunning Rooftight-built, 5-year-young single detached home located in the prestigious Brookline Community of West Bedford — one of Halifax’s fastest-growing and most desirable neighborhoods.  Step inside to an inviting open-concept main level featuring a bright and spacious living area, elegant 9-foot ceilings, and a cozy natural gas fireplace that creates the perfect atmosphere for family gatherings or quiet evenings. The modern kitchen impresses with its large quartz island, premium finishes, and thoughtful layout — designed for both everyday comfort and stylish entertaining.  Upstairs, the primary suite offers a luxurious retreat complete with a freestanding soaker tub and custom tiled shower. You’ll also find two additional bedrooms, a main bath, and a convenient upstairs laundry room for added functionality.  The fully finished basement expands your living space with a rec room, bedroom, and full bath — along with its own separate entrance, making it ideal for long- or short-term rental, an in-law suite, or private guest accommodation.  Perfectly situated close to all amenities, this home is only 10 minutes from Bayers Lake Business Park and 15 minutes from Halifax Stanfield Airport. It’s also located in the West Bedford School district, home to one of Halifax’s newest and most highly rated public schools — making it an exceptional choice for families and professionals alike.",2025-10-14,849900,14 Bristolton Avenue,Bedford,B4B 1H6,4,4,[],41465832,Single Family,Detached,2 Level,22x52,5,4,3 / 1,"1,887 sqft","2,702 sqft","5,369 sqft","5,369 sqft","$816,800 (2026)",Potential,Asphalt Shingle,"Wood Siding, Brick, Vinyl",Poured Concrete,Fully Developed,"Ceramic, Hardwood",Heat Pump,Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Single, Built-in (built-in single)","Paved, Double",No,N/A,"Ensuite Bath, Fireplace(s), HRV (Heat Recovery Ventilation)",N/A,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer",N/A,N/A,None,Re/max Nova,No,N/A,No,
