subdistrict_name,street_name,property_name,name,url,listing_id,description,date_posted,price,street_address,adress_locality,postal_code,rooms,bathrooms,listing_history,pid,type,style,building_style,building_dimensions,age,beds,bathrooms_f_h,main_living_area,total_living_area,listing_parcel_size,prov_parcel_size,assessed_at,rental_income,roof,exterior,foundation,basement,flooring,heating_cooling,fireplace,pool,fuel_supply,drinking_water,sewer,has_garage,parking,waterfront,water_access_view,property_features,land_features,utilities,appliances_incl,inclusions,exclusions,rental_equipment,listed_by,has_pcds,betterment_charges,bank_owned,pid_s
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Thompson Run, Hammonds Plai","116 Thompson Run, Hammonds Plains, NS (NOVA SCOTIA)",116 Thompson Run,https://www.viewpoint.ca/cutsheet/202610430/1/116-Thompson-Run-Hammonds-Plains,202610430,"Located in beautiful Glen Arbour across from the 11th hole and walking distance to the Club House you'll love this stately two storey home. From the exposed aggregate walkway you enter the foyer which takes you to the formal dining and living rooms. Newly remodelled open concept kitchen with quartz counters has a bright bay window with door to the deck and open family room area with ductless heat pump. The upper level has a spacious primary bedroom with ductless heat pump, walk-in closet and en-suite bath. Two additional large bedrooms and an updated full bath complete this level. The lower level is perfect for entertaining with a rec room open to a large games room,  bathroom, bedroom and laundry room. You'll love the walkout to the backyard patio area with steps that take you to the path to the river that leads to Beaver Lake. Enjoy this peaceful location and a bonus golf privileges are up to date.",2026-05-11,779900,116 Thompson Run,Hammonds Plains,B4B 1T7,4,4,[],40853715,Single Family,Detached,2 Level,26x34,26,4,3 / 1,"1,768 sqft","2,617 sqft","52,430 sqft (1.2 acres)","52,430 sqft (1.2 acres)","$704,100 (2026)",No,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,"Full, Fully Developed, Walkout","Ceramic, Carpet, Laminate, Hardwood, Vinyl","Baseboard, Heat Pump, Hot Water",N/A,N/A,Oil,Drilled Well,Septic,"Yes, Attached, Single (single, attached)",Paved (driveway),Yes,Access: River Front,"Air Exchanger, Alarm System, Ensuite Bath, Central Vac Roughed In","Landscaped, Golf/Parkland, Sloping/Terraced, Wooded/Treed","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer",N/A,"Curtains in kids bedroom, Primary Bedroom headboard",None,Keller Williams Select Realty,Yes,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Thompson Run, Hammonds Plai","144 Thompson Run, Hammonds Plains, NS (NOVA SCOTIA)",144 Thompson Run,https://www.viewpoint.ca/cutsheet/202606902/1/144-Thompson-Run-Hammonds-Plains,202606902,"At 144 Thompson Run, grandeur meets serenity in an estate that redefines family living. Set within one of Hammonds Plains’ most desirable golf communities, it balances timeless elegance with modern luxuries across over 6,000 sq.ft. of living space.  On the main level, every room flows effortlessly - family room, dining room, casual dining, sitting room, and a spacious kitchen that extends to a sunlit deck. It’s a home where gatherings feel natural and connection comes easily.  With five bedrooms and four bathrooms, every space has been designed with scale, comfort, and family in mind. The primary suite is a sanctuary of its own, where a glowing fireplace, sweeping natural light, and a spa-like ensuite create the ultimate escape.   Downstairs, the lower level transforms into an entertainer’s dream. A cozy family room sets the stage for leisure, but the showstopper is the custom bar-room and wine cellar, complete with a built-in booth - an unforgettable space for hosting evenings that linger long into the night.  Step outside to the grounds that have been designed for leisure. A private putting green, sparkling in-ground pool, hot tub, and expansive patio space invite endless relaxation and recreation, while the property’s lakefront setting provides a backdrop of pure tranquility.  At 144 Thompson Run, every day feels like a getaway - a spacious, luxurious haven that redefines the idea of everyday luxury.",2026-04-09,1525000,144 Thompson Run,Hammonds Plains,B4B 1T7,5,4,[],40853731,Single Family,Detached,2.5 Level,30 x 52 + jogs,24,5,3 / 1,"4,502 sqft","6,117 sqft","50,800 sqft (1.2 acres)","50,800 sqft (1.2 acres)","$1,641,000 (2026)",No,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,"Fully Developed, Walkout","Tile, Carpet, Laminate, Hardwood, Slate","Baseboard, Hot Water",Yes,Yes,Oil,Drilled Well,Septic,"Yes, Attached, Triple (triple car)",Paved (paved driveway),Yes,"Access: Lake, View: Lake","Air Exchanger, Ensuite Bath, In-Ground Pool, Propane Fireplace","Year Round road, Landscaped, Wooded/Treed","Electrical, High Speed Internet",N/A,N/A,N/A,Propane Tank,Sotheby's International Realty Canada,Yes,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Thompson Run, Hammonds Plai","182 Thompson Run, Hammonds Plains, NS (NOVA SCOTIA)",182 Thompson Run,https://www.viewpoint.ca/cutsheet/202612914/1/182-Thompson-Run-Hammonds-Plains,202612914,"Waterfront. Meticulously maintained executive bungalow in the sought-after Glen Arbour community. The pride of ownership is evident from the moment you arrive.  This welcoming home features a bright and spacious main floor, including a sun-drenched living room, a grand foyer, a formal dining room, and an open-concept great room that combines an updated, beautiful kitchen with a family room. The layout is perfect for both large families and entertaining. The primary suite includes new, elegant bathroom fixtures and a large walk-in closet. High, sought-after ceilings throughout the main floor add to the feeling of luxury. You'll also find a second bedroom, a full main bathroom, and an office on this level. The entrance from the garage leads to a mudroom combined with a laundry room.  The lower level features a large family room with a walkout to a patio, along with two very spacious bedrooms and another full bathroom. Additionally, there are three unfinished rooms currently used for storage, a workshop, and a gym. With its own entrance, this space could easily be finished into a home theater or a secondary suite.  All decks and patios are newer. The fully landscaped backyard boasts 220 feet of waterfront on Beaver Lake, perfect for fishing, kayaking, swimming, and winter skating. Gardeners will appreciate the existing garden bed for planting vegetables. The front and back yards have been meticulously manicured with perennials, shrubs, and trees.  This is a paradise for nature lovers who want to live close to the city and enjoy golfing at the 18-hole Glen Arbour Golf Course. The Deerfield Pub is open year-round, offering dining and entertainment with live music weekly. This community truly represents the best of what Halifax has to offer.  Don't wait – come see it for yourself! This could be the dream home you've always wanted.",2026-06-02,1350000,182 Thompson Run,Hammonds Plains,B4B 1T7,4,3,[],40853764,Single Family,Detached,Bungalow,70 x 40 -jog,26,4,3 / 0,"2,307 sqft","3,444 sqft","54,930 sqft (1.3 acres)","54,930 sqft (1.3 acres)","$940,800 (2026)",N/A,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,"Full, Fully Developed, Walkout","Ceramic, Carpet, Hardwood","Baseboard, Furnace, Heat Pump, Hot Water, Fireplace",Yes,N/A,"Wood, Oil, Propane",Drilled Well,Septic,"Yes, Attached, Double (attached, double)","Paved, Exposed Aggregate, Double",Yes,"Access: Lake, View: Lake","Air Exchanger, Alarm System, Water Jet Tub, Ensuite Bath, Propane Fireplace, Wood Fireplace, HRV (Heat Recovery Ventilation), Central Vac Roughed In","Landscaped, Level, Wooded/Treed","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Freezer - Chest, Freezer - Stand Up, Glass Cooktop, Microwave Rng Hd Combo, Oven - Electric, Refrigerator, Washer, Water Purifier, Water Softener, Wine Fridge",Appliances,N/A,"Alarm System, Propane Tank",Re/max Nova (halifax),Yes,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Waterstone Run, Lucasville","107 Waterstone Run, Lucasville, NS (NOVA SCOTIA)",107 Waterstone Run,https://www.viewpoint.ca/cutsheet/202616231/1/107-Waterstone-Run-Lucasville,202616231,"Welcome to 107 Waterstone Run! This executive split-entry home is set on a beautiful, private 1.2-acre lot surrounded by mature trees and stunning perennial gardens. Complete with a propane heated greenhouse and charming gazebo, the property offers the perfect place to relax, entertain, or simply enjoy your own private outdoor space.  Inside, you'll find four bedrooms and 1.5 bathrooms, offering plenty of space for a growing family. The basement bathroom is already roughed in for a shower, giving the next owners the opportunity to easily add a full second bathroom and even more value to the home.  The current owners have also taken care of some of the major updates, including a brand-new roof in 2025 and a new water treatment system, allowing you to move in with confidence and enjoy peace of mind for years to come.",2026-07-02,689000,107 Waterstone Run,Lucasville,B4B 1X5,4,2,[],40817967,Single Family,Detached,Split Entry,44' x 28' + jog,25,4,1 / 1,"1,232 sqft","2,464 sqft","53,480 sqft (1.2 acres)","53,480 sqft (1.2 acres)","$529,800 (2026)",N/A,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,"Fully Developed, Walkout","Hardwood, Vinyl","Baseboard, Heat Pump, Fireplace",N/A,N/A,Electric,Drilled Well,Septic,"No, None",Paved,No,N/A,"Air Exchanger, Wood Stove(s), Air Jet Tub",Partial Cleared,"Electrical, Cable","Dishwasher, Dryer - Electric, Microwave, Oven - Electric, Refrigerator, Washer, Water Purifier",N/A,N/A,None,Press Realty Inc.,Yes,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","White Hills Run, Hammonds Plai","980 White Hills Run, Hammonds Plains, NS (NOVA SCOTIA)",980 White Hills Run,https://www.viewpoint.ca/cutsheet/202614575/1/980-White-Hills-Run-Hammonds-Plains,202614575,"Welcome to your private oasis in the sought-after White Hills neighborhood! Lovingly maintained & enjoyed by the same family for 20 years, this home sits on a spectacular, park-like, nearly 2-acre lot featuring a fully fenced backyard, perfect for family and pets. Boasting 2,590 sq ft of finished living space over 3 levels, the home offers 3 bedrooms, 4 baths and a spacious double attached garage. Stay comfortable year-round with efficient heat pumps, hot water baseboard heating& a cozy propane fireplace for crisp evenings. The ultimate highlight? An incredible 11x11 screened porch on the rear deck, ideal for bug-free outdoor lounging. Enjoy complete peace of mind with extensive recent upgrades: roof shingles (’24), kitchen appliances (’25), well re-deepening (’26), heat pumps (’22), oil tank (’23), front steps (’25) plus so much more! Your search is over; this is the home you have waiting for!",2026-06-16,724900,980 White Hills Run,Hammonds Plains,B4B 1V4,4,3,[],40835357,Single Family,Detached,2 Level,58.6 x 40.2,23,4,2 / 1,"1,857 sqft","2,590 sqft","80,153 sqft (1.8 acres)","80,153 sqft (1.8 acres)","$647,900 (2026)",N/A,Asphalt Shingle,Vinyl,Poured Concrete,"Full, Fully Developed, Walkout","Laminate, Hardwood","Baseboard, Heat Pump, Hot Water",Yes,N/A,"Electric, Oil",Drilled Well,Septic,"Yes, Attached, Double (attached, double)","Paved, Multiple Driveways",No,N/A,"Air Exchanger, Ensuite Bath, Fireplace(s)","Landscaped, Hardwood Bush","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Microwave Rng Hd Combo, Refrigerator, Stove, Washer",N/A,N/A,None,Royal Lepage Atlantic,Yes,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Ariel Lane, Hammonds Plai","71 Ariel Lane, Halifax, NS (NOVA SCOTIA)",71 Ariel Lane,https://www.viewpoint.ca/cutsheet/202612405/1/71-Ariel-Lane-Halifax,202612405,"Welcome to this modern-designed single-family home in the highly sought-after Kingswood North subdivision with top-choice schools. Nestled on a quiet and private lane, this exceptional property is surrounded by mature trees with a peaceful stream running alongside — a true hidden gem. As you enter the main level, you are greeted by a grand foyer and a dedicated office space, perfect for working from home. Further inside, you’ll find a convenient guest bathroom and a mudroom connected to the double-car garage.The stunning open-to-below living room features oversized windows that fill the home with natural sunlight while showcasing beautiful views of the surrounding nature. The open-concept kitchen offers abundant cabinetry, a large central island, and a spacious pantry — ideal for both everyday living and entertaining. Step outside onto the composite deck and enjoy the peaceful setting.Upstairs, you’ll find a cozy sitting area, a gorgeous primary bedroom complete with a walk-in closet and luxurious 5-piece ensuite bath, along with two additional generously sized bedrooms and another full bathroom. The fully finished basement features a fourth bedroom, a full bathroom, and a bright rec room with large windows and walkout access to a custom sunroom. The backyard is designed for both relaxation and family enjoyment, featuring a children’s playground, beautiful landscaping, and a charming stream flowing through the forested area. The home is equipped with an energy-efficient ducted heat pump system that provides comfortable heating throughout the winter and central air conditioning during the summer months. Spray foam insulations and more.Don’t miss your chance to own this incredible home.",2026-05-28,1089000,71 Ariel Lane,Halifax,B4B 0W7,4,4,[],41421686,Single Family,Detached,2 Level,53x44,10,4,3 / 1,"2,443 sqft","3,243 sqft","219,778 sqft (5.1 acres)","219,778 sqft (5.1 acres)","$936,500 (2026)",N/A,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,Fully Developed,"Engineered Hardwood, Tile, Carpet",Heat Pump,N/A,N/A,Electric,Drilled Well,Septic,"Yes, Attached, Double (attached double.)",Paved (paved),No,N/A,"Air Exchanger, Ensuite Bath","Partial Cleared, Partial Landscaped","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Range, Refrigerator, Washer",All Appliances,N/A,None,Royal Lepage Atlantic,Yes,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Bristolton Avenue, Bedford","72 Bristolton Avenue, Bedford, NS (NOVA SCOTIA)",72 Bristolton Avenue,https://www.viewpoint.ca/cutsheet/202603841/1/72-Bristolton-Avenue-Bedford,202603841,"Welcome to 72 Bristolton Avenue in Brookline Park, located in the highly desirable community of West Bedford. This EnergyStar 2-storey home offers approximately 3,900 sq. ft. of finished living space and sits on an oversized corner lot. The open-concept main level is thoughtfully designed for modern living and entertaining, featuring a spacious living room with fireplace, a bright dining area, and a beautifully appointed kitchen with an oversized island, walk-in pantry with sink, hard surface countertops, and glass backsplash. Engineered hardwood flooring extends throughout the main and upper levels, complemented by stylish light fixtures and quality finishes. Upstairs offers four generously sized bedrooms, including two with ensuite baths, plus an additional full bathroom. The primary suite features a spa-inspired ensuite with floating cabinetry and under-cabinet lighting. A full laundry room with sink and ample storage completes this level. The fully finished lower level provides a spacious rec room, media room, fifth bedroom, full bath, and additional storage space, ideal for extended family or guests. Exterior highlights include an exposed aggregate double driveway, and a composite back deck with glass railing and privacy wall. Heated with a fully ducted heat pump system and integrated HRV for energy-efficient comfort. Nestled near parks, scenic walking trails, schools, and everyday amenities, this home offers an outstanding opportunity to live in one of the area’s most desirable neighbourhoods.",2026-03-04,1199000,72 Bristolton Avenue,Bedford,B4B 1S8,5,5,[],41466202,Single Family,Detached,2 Level,35x44,5,5,4 / 1,"2,814 sqft","3,895 sqft","10,567 sqft","10,567 sqft","$1,142,100 (2026)",N/A,Asphalt Shingle,"Steel, Stone, Vinyl",Poured Concrete,Fully Developed,"Engineered Hardwood, Ceramic, Laminate",Heat Pump,Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Double, Built-in, Heated (double, built-in, heated)","Exposed Aggregate, Double",No,N/A,"Ensuite Bath, Electric Fireplace, HRV (Heat Recovery Ventilation)","Landscaped, Wooded/Treed","Electrical, Natural Gas, High Speed Internet","Cooktop - Gas, Dishwasher, Dryer, Microwave, Oven, Washer",N/A,N/A,None,Royal Lepage Atlantic,Yes,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Elizabeth Doane Drive, Bedford","46 Elizabeth Doane Drive, Bedford, NS (NOVA SCOTIA)",46 Elizabeth Doane Drive,https://www.viewpoint.ca/cutsheet/202616252/1/46-Elizabeth-Doane-Drive-Bedford,202616252,"Welcome to this luxury semi-detached home in the highly sought-after Parks of West Bedford. Offering 2,332 sq. ft. of move-in-ready living space, this property features 4 bedrooms, 3.5 baths, a fully finished walkout basement, and a fully ducted natural gas heat pump for year-round comfort.  The main and upper levels showcase engineered hardwood floors and an open-concept living and dining area. The spacious kitchen includes an island, a walk-in pantry, and natural gas lines for the stove and BBQ, flowing out to an upgraded deck. Outside, a rear green belt with mature trees and natural elevation provides exceptional backyard privacy. The curb appeal is unmatched, featuring a meticulously maintained lawn alongside epoxy coating on the driveway and attached garage floor.  Upstairs offers a primary suite with a walk-in closet and ensuite bath, two additional bedrooms, a main full bath, and a dedicated laundry room. The walkout basement expands your space with a fourth bedroom, a third full bath, and a large recreational room stepping directly out to the backyard.  Enjoy an unbeatable lifestyle where everything is walkable: local plazas (family doctors, pharmacies, clinics, eateries), children's parks, pickleball courts, scenic trails, and even local breweries. Backed by the remainder of a 5-year builder's warranty, this turn-key home blends high-end finishes with incredible community convenience.",2026-07-02,724900,46 Elizabeth Doane Drive,Bedford,B4B 0Z9,4,4,[],41501529,Single Family,Semi-Detached,2 Level,44 x 22,5,4,3 / 1,"1,645 sqft","2,332 sqft",N/A,"4,666 sqft","$675,700 (2026)",N/A,Asphalt Shingle,"Wood Siding, Brick, Vinyl",Poured Concrete,"Full, Fully Developed, Walkout","Engineered Hardwood, Laminate, Porcelain",Heat Pump,N/A,N/A,Electric,Municipal,Municipal,"Yes, Single, Built-in, Heated (single built-in)","Paved, Single (paved)",No,N/A,"Gas Stove(s), Ensuite Bath, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer - Electric, Range - Gas, Refrigerator, Washer",N/A,N/A,None,Innovative Real Estate Ltd - A507,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Elizabeth Doane Drive, Bedford","63 Elizabeth Doane Drive, Bedford, NS (NOVA SCOTIA)",63 Elizabeth Doane Drive,https://www.viewpoint.ca/cutsheet/202608314/1/63-Elizabeth-Doane-Drive-Bedford,202608314,"Welcome to 63 Elizabeth Doane Drive in very popular West Bedford.  This six year old home features four bedrooms and four bathrooms spread over three levels with a total living area of approximately 3000 square feet.  The upper floor features a large Primary bedroom with ensuite and two other bedrooms, a full bath and laundry.  The main floor has a large kitchen, dining and living area with electric fireplace and a two piece bath.  The lower level contains a bedroom, a three piece bath and a large recreation room and a walkout.  The double car garage exits to a paved driveway. This quiet street is a short distance to shopping, schools, restaurants and Highway 102.",2026-04-23,949900,63 Elizabeth Doane Drive,Bedford,B4B 1V1,4,4,[],41478793,Single Family,Detached,2 Level,28 x 50,5,4,3 / 1,"2,104 sqft","3,006 sqft","6,606 sqft","6,604 sqft","$907,400 (2026)",N/A,Asphalt Shingle,"Stone, Brick, Vinyl",Poured Concrete,"Fully Developed, Walkout","Ceramic, Laminate, Hardwood",Heat Pump,Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Double, Built-in (built in double)",Paved,No,N/A,"Ensuite Bath, Electric Fireplace, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer, Range, Refrigerator, Washer",N/A,N/A,None,Verve Realty Group,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Helen Creighton Court, Bedford","13 Helen Creighton Court, Bedford, NS (NOVA SCOTIA)",13 Helen Creighton Court,https://www.viewpoint.ca/cutsheet/202610196/1/13-Helen-Creighton-Court-Bedford,202610196,"Welcome to 13 Helen Creighton Court in the feverishly popular, newest, and highly sought-after Brookline Park community of West Bedford.  This exciting, 6-year-old/young, 2+1-bedroom/3-full-bathroom Modern Bungalow is nearly 3,000 SQ FT on two levels with 9' ceilings - offering a compelling main level in and of itself with the added bonus of an abundant, fully finished basement.  With genuine pride of ownership evident throughout, the home has been exceptionally well cared for since completion and remains in pristine condition.  Shows like new!  The open concept kitchen features gorgeous quartz counters, an enlarged sit-up island, modern slab cabinets to the ceiling, a large walk-in pantry, and an upgraded backsplash.  The primary bedroom features a unique dual-ensuite design with a separated soaker tub and water-closet - something the owners throughout the community swear by!  The main level includes a second bedroom and an additional full bathroom.  Enjoy a mudroom/foyer combo off your attached garage - perfect for sound buffering and adding warmth in the winter.  Speaking of winter and warmth, this home is equipped with a fully ducted energy-efficient heat pump for energy savings and cooling, and the owners added an additional ductless heat pump in the basement for supplementary enjoyment.  The stunning hardwood staircase with step lighting leads down to an enormous lower level that feels like a second home.  The vast rec room, third bedroom, den/office, plus flex space, full bath, and storage will have you thinking media, fitness, extended family, and more!  With a natural gas furnace and a gas hook-up for BBQ, you will be 4-season-set and more comfortable than you could ever imagine.  Enjoy the best amenities of West Bedford, restaurants, walking trails, pickleball courts, and a peaceful retirement in Halifax's favorite suburb.",2026-05-08,759900,13 Helen Creighton Court,Bedford,B4B 0Z6,3,3,[],41491887,Single Family,Townhouse,Bungalow,32 x 56,6,3,3 / 0,"1,490 sqft","2,980 sqft","4,229 sqft","4,227 sqft","$727,000 (2026)",N/A,Asphalt Shingle,"Other, Brick, Vinyl",Poured Concrete,"Full, Fully Developed","Tile, Laminate, Hardwood","Heat Pump, Ducted Cooling",N/A,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Attached, Single, Built-in, Heated (single, attached)",Concrete,No,N/A,"Gas Stove(s), Central Vacuum, Ensuite Bath, Air Jet Tub, Gazebo, HRV (Heat Recovery Ventilation)","Fenced, Partial Landscaped","Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer, Freezer - Stand Up, Refrigerator, Stove - Gas, Washer","Existing Kitchen Appliances, Washer & Dryer and Central Vac, to be cited in APS",N/A,None,Royal Lepage Atlantic,Yes,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Talus Avenue, Bedford","40 Talus Avenue, Bedford, NS (NOVA SCOTIA)",40 Talus Avenue,https://www.viewpoint.ca/cutsheet/202613892/1/40-Talus-Avenue-Bedford,202613892,"Welcome to 40 Talus Avenue, an exceptional four-year-old Cresco-built home located in the highly sought-after community of West Bedford. Offering 3,000 sq.ft. of thoughtfully designed living space, this modern residence combines quality craftsmanship, contemporary finishes, and an unbeatable family-friendly location within one of Halifax’s most desirable school districts. The bright, open-concept main level features gleaming hardwood floors, expansive living and dining spaces, and a stunning chef-inspired kitchen complete with elegant quartz countertops, ample cabinetry, and a functional layout perfect for both everyday living and entertaining. A spacious double-car garage adds convenience and additional storage. Upstairs, the impressive primary suite serves as a private retreat, featuring a luxurious ensuite bath and a generous walk-in closet. Two additional well-sized bedrooms each include their own walk-in closets, providing comfort and practicality for growing families. The fully finished lower level offers outstanding flexibility with a fourth bedroom, a full bathroom, and abundant storage space—ideal for guests, extended family, or a home office setup. Step outside to enjoy the low-maintenance composite deck overlooking the beautifully landscaped backyard, creating the perfect setting for summer gatherings, family activities, or relaxing mornings with coffee. The remaining Atlantic Home Warranty provides added peace of mind. Ideally situated just minutes from top-rated schools, parks, walking trails, shopping, restaurants, and Halifax Transit Express service to downtown Halifax, this move-in-ready home offers the perfect balance of comfort, convenience, and community living.Don't miss the opportunity to make 40 Talus Avenue your next home. Book your private showing today.",2026-06-10,919900,40 Talus Avenue,Bedford,B4B 1L7,4,4,[],41479262,Single Family,Detached,2 Level,28 x 51.5,4,4,3 / 1,"2,207 sqft","3,059 sqft","5,121 sqft","5,119 sqft","$897,400 (2026)",Potential,Asphalt Shingle,"Stone, Aluminium Siding, Vinyl",Poured Concrete,Fully Developed,"Engineered Hardwood, Tile, Laminate","Heat Pump, Fireplace, Ducted Cooling",Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Attached, Double, Built-in (attached,double)","Exposed Aggregate, Double (double,exposed aggregate)",No,N/A,"Air Exchanger, Ensuite Bath, Fireplace(s), HRV (Heat Recovery Ventilation), Central Vac Roughed In",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer, Microwave, Refrigerator, Stove, Washer",Appliances,N/A,None,Royal Lepage Atlantic,Yes,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Talus Avenue, Bedford","246 Talus Avenue, Bedford, NS (NOVA SCOTIA)",246 Talus Avenue,https://www.viewpoint.ca/cutsheet/202613299/1/246-Talus-Avenue-Bedford,202613299,"Welcome to 246 Talus Avenue, a bright and spacious single family detached home located in Brookline Park, one of Bedford’s most popular and family-friendly communities. This well-designed home offers 5 bedrooms, 3.5 bathrooms plus a den, a 1.5-car garage, double driveway, ducted heat pump, and a bright finished basement. The upgraded back patio features glass railing and stairs leading to the ground level, while the backyard is close to the community walking trail, offering a peaceful setting surrounded by nature. With a new school, beautiful trails, a welcoming neighbourhood, and everyday amenities nearby, this home is a wonderful choice for comfortable family living in Bedford.",2026-06-04,988800,246 Talus Avenue,Bedford,B4B 2G3,5,4,[],41504721,Single Family,Detached,2 Level,28 x 45.4,3,5,3 / 1,"2,379 sqft","3,103 sqft","7,850 sqft","7,847 sqft","$892,000 (2026)",N/A,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,Fully Developed,"Engineered Hardwood, Tile, Laminate","Baseboard, Heat Pump, Fireplace",Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Attached, 1.5, Heated (1.5, heated)","Paved, Double (double driveway)",No,N/A,"Gas Stove(s), Air Exchanger, Ensuite Bath, Fireplace(s), HRV (Heat Recovery Ventilation), Walk-in Closet",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer - Electric, Microwave, Range - Gas, Refrigerator, Washer",All appliances and blinds,owner's personal property;furniture;freezer,None,Royal Lepage Atlantic,Yes,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Cairnstone Lane, Bedford","60 Cairnstone Lane, Bedford, NS (NOVA SCOTIA)",60 Cairnstone Lane,https://www.viewpoint.ca/cutsheet/202609211/1/60-Cairnstone-Lane-Bedford,202609211,"Welcome to 60 Cairnstone Lane.  This stunning seven bedroom, six bathroom home will impress you from the moment you walk through the front door.  Located in sought after Bedford West, it is minutes to shopping, schools, restaurants, Highway 102, Bayers Lake and more.  There are many features including two kitchens, automated blinds and a full set of Jennair appliances. On the lower level there are two bedrooms, one with an ensuite bath and the second bathroom is four piece along with a large recreation room. The main floor has an open concept kitchen and dining area.  Also on the main floor is the offfice/den and media room and one bedroom.  The upper floor has four bedrooms, each with its own ensuite and the laundry room.  The back yard has a patio stone area for all of your outdoor activities, along with a play area.",2026-05-01,2149900,60 Cairnstone Lane,Bedford,B4B 2G4,7,6,[],41492729,Single Family,Detached,2.5 Level,51.4 x 61,4,7,6 / 0,"4,300 sqft","6,392 sqft","21,127 sqft","21,119 sqft","$1,848,800 (2026)",Potential,Asphalt Shingle,"Stone, Wood Siding, Vinyl",Poured Concrete,"Full, Fully Developed, Walkout","Ceramic, Laminate","Heat Pump, Fireplace, In Floor",Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Double, Built-in (built in double)",Brick,No,N/A,"Air Exchanger, Alarm System, Secondary Suite, Ensuite Bath, Fireplace(s), HRV (Heat Recovery Ventilation), Walk-in Closet","Landscaped, Fenced","Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer - Electric, Oven, Refrigerator, Stove, Washer",N/A,N/A,None,Verve Realty Group,No,N/A,No,
