subdistrict_name,street_name,property_name,name,url,listing_id,description,date_posted,price,street_address,adress_locality,postal_code,rooms,bathrooms,listing_history,pid,type,style,building_style,building_dimensions,age,beds,bathrooms_f_h,main_living_area,total_living_area,listing_parcel_size,prov_parcel_size,assessed_at,rental_income,roof,exterior,foundation,basement,flooring,heating_cooling,fireplace,pool,fuel_supply,drinking_water,sewer,has_garage,parking,waterfront,water_access_view,property_features,land_features,utilities,appliances_incl,inclusions,exclusions,rental_equipment,listed_by,has_pcds,betterment_charges,bank_owned
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Grandview Court, Hammonds Plai","37 Grandview Court, Hammonds Plai, NS (NOVA SCOTIA)",37 Grandview Court,https://www.viewpoint.ca/cutsheet/202506940/1/37-Grandview-Court,202506940,"Nestled at the end of a quiet cul-de-sac in a sought-after family subdivision, 37 Grandview Court offers bright, spacious living in a prime location. With walking trails directly accessible from the street, this home is perfect for those who love the outdoors.  Inside, natural light fills the open-concept layout. The flexible main-floor space can serve as a dining room, playroom, or home office, adapting to your needs. The kitchen seamlessly connects to the dining area, making mealtime and entertaining effortless. A tucked-away den and cozy living area provide additional space for relaxation.  Upstairs, the primary bedroom offers a peaceful retreat with its own ensuite bathroom, while two additional bedrooms provide comfort for family or guests.  The lower level boasts a bright, walkout basement, extending the living space even further. Step outside to the back deck, where a large, private backyard backs onto mature woods - creating a serene escape. Located in a fantastic neighbourhood with easy access to amenities, 37 Grandview Court is a wonderful place to call home.",2025-04-04,749900,37 Grandview Court,Hammonds Plains,B4B 1K4,3,3,[],40799512,Single Family,Detached,2 Level,28 x 36,27,3,2 / 1,"1,537 sqft","2,290 sqft","84,506 sqft (1.9 acres)","84,506 sqft (1.9 acres)","$589,400 (2025)",Potential,Asphalt Shingle,Vinyl,Poured Concrete,"Fully Developed, Walkout","Engineered Hardwood, Ceramic, Laminate, Vinyl",Baseboard,N/A,N/A,Oil,Drilled Well,Septic,"Yes, Attached, Double (double attached)",Paved,No,N/A,Ensuite Bath,"Year Round road, Landscaped, Wooded/Treed","Electrical, High Speed Internet",N/A,N/A,N/A,Propane Tank,Sotheby's International Realty Canada,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Kara Court, Hammonds Plai","15 Kara Court, Hammonds Plai, NS (NOVA SCOTIA)",15 Kara Court,https://www.viewpoint.ca/cutsheet/202424587/1/15-Kara-Court,202424587,"This spacious home is looking for a new family. A great match for your growing family!  This well-cared for, two-story, 4 bedroom and 3 bath home awaits you!   Close to all amenities, great schools, on municipal water, tucked away on a large private country lot, on a quiet cul de sac, in the sought after, family friendly neighbourhood of Kingswood. This home has the perfect layout for your growing family or extended family. It offers HWBB heating plus 4 new heat pumps, a beautiful kitchen open to the dining nook and family room with a propane fireplace.  The main floor includes the kitchen with an abundance of cabinets, generous counter space, a built-in desk, garden door leading to the deck, a separate living room and dining room with plenty of space for hosting gatherings, laundry room, 2 piece bathroom, inside access to the attached double car garage. Upstairs there is a generous sized master bedroom with ensuite, 3 other bedrooms with double closets and a full bath. The basement level has 3 large rooms with lots of space to create a games room, rec room or just use the space for the kiddies to play! Recent improvements include; kitchen backsplash, interior painting and 4 new ductless heat pumps.",2024-10-11,874000,15 Kara Court,Hammonds Plains,B4B 1L4,4,3,[],40720773,Single Family,Detached,2 Level,58' x 27',28,4,2 / 1,"2,064 sqft","3,166 sqft","51,286 sqft (1.2 acres)","51,286 sqft (1.2 acres)","$743,400 (2025)",Unknown,Asphalt Shingle,"Wood Siding, Brick",Poured Concrete,Fully Developed,"Ceramic, Carpet, Laminate, Linoleum","Baseboard, Other, Hot Water",Yes,N/A,Oil,Municipal,Septic,"Yes, Attached, Double (attached 20' x 19'.8"")",Parking Space(s) (parking for 3-4 cars),No,N/A,"Air Exchanger, Central Vacuum, Ensuite Bath, Propane Fireplace","Wooded/Treed, Partial Cleared, Partial Landscaped","Electrical, Cable, Telephone, High Speed Internet","Central Vacuum, Dishwasher, Dryer, Freezer, Refrigerator, Stove","Fridge, Stove, Dishwasher, Washer, Dryer and Freezer",N/A,None,Royal Lepage Anchor Realty,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Kenwood Avenue, Hammonds Plai","4 Kenwood Avenue, Hammonds Plai, NS (NOVA SCOTIA)",4 Kenwood Avenue,https://www.viewpoint.ca/cutsheet/202505218/1/4-Kenwood-Avenue,202505218,"Nestled in a welcoming community, this beautifully updated 3-bedroom + office, 2-bath home blends character with modern comfort. Sunlight pours into the inviting sunroom, while refinished floors add warmth and charm to the places that needed it the most. The now finished basement offers extra living space, complete with a newly added bedroom, modern bathroom, and laundry/ office room—perfect for guests or family.  Recent upgrades ensure both style and efficiency. The kitchen shines with new countertops, a stylish backsplash, new sink and a dishwasher Comfort is a priority with a 220-amp electrical upgrade, blown-in attic insulation in attic, two new heat pumps, and an electric boiler. And to top it off-  A new shed roof  to store all your valuable belongings. With a refreshed sense of HOME- it truly is a must see.",2025-03-18,499000,4 Kenwood Avenue,Hammonds Plains,B4B 1G4,3,2,[],00420794,Single Family,Detached,Side Split,25x38 + sunroom,63,3,2 / 0,"1,420 sqft","1,420 sqft","10,184 sqft","10,184 sqft","$455,200 (2025)",Yes,Asphalt Shingle,Wood Siding,"Poured Concrete, Block Concrete","Crawl Space, Fully Developed","Tile, Laminate, Hardwood, Vinyl","Furnace, Heat Pump, Hot Water",N/A,N/A,"Electric, Oil",Municipal,Municipal,No,"Paved (double, paved)",No,N/A,N/A,"Cleared, Landscaped","Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer, Microwave, Refrigerator, Stove, Washer",N/A,mirror main hallway,None,Re/max Nova (halifax),No,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Kingswood Drive, Hammonds Plai","226 Kingswood Drive, Hammonds Plai, NS (NOVA SCOTIA)",226 Kingswood Drive,https://www.viewpoint.ca/cutsheet/202501024/1/226-Kingswood-Drive,202501024,"Imagine starting your day with a cup of coffee on the covered front porch or the large private back deck, surrounded by nature. Situated on over an acre of land in the highly sought-after Kingswood Elementary School District, this 3-bedroom, 4-bathroom home is serviced by municipal water and is part of a vibrant community known for its excellent schools.  Inside, this home features a formal living and dining room, perfect for entertaining family and friends. The large kitchen, complete with a breakfast bar, flows into a cozy family room featuring a fireplace, perfect for those cool winter evenings. Convenience is key with a laundry room located on the main floor. Upstairs, you'll find the primary bedroom with an ensuite bathroom and a walk-in closet, along with two additional bedrooms and a full main bathroom. The lower level features a versatile spare room currently used as a bedroom, another full bathroom and a rec-room with a custom bar. Discover the potential for investment with this property, with its large lot offering the opportunity for a backyard suite and a walkout basement that can be easily converted into an in-law suite for extended family or a separate basement apartment. Featuring an above-ground pool, one-owner, tongue and groove construction, large country lot surrounded by mature trees and shrubbery. You’ll be within walking distance trails, Kingswood Market, multiple lakes, while also being close to all amenities including shopping, the Rec Centre & rinks, Glen Arbour Golf Course, and easy access to the highway for quick trips to downtown Halifax or the airport.",2025-01-16,699900,226 Kingswood Drive,Kingswood,B4B 1L2,4,4,[],40652372,Single Family,Detached,2 Level,40 x 26 + JOG,31,4,3 / 1,"2,073 sqft","2,600 sqft","50,573 sqft (1.2 acres)","50,609 sqft (1.2 acres)","$628,800 (2025)",Potential,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,"Full, Fully Developed, Walkout","Tile, Carpet, Laminate, Hardwood","Baseboard, Furnace, Fireplace",Yes,Yes,"Wood, Oil",Municipal,Septic,"Yes, Attached (single)","Paved, Parking Space(s) (parking for multiple cars available.)",No,N/A,"Air Exchanger, Above Ground Pool, Central Vacuum, Ensuite Bath, Fireplace(s)","Landscaped, Level, Partial Cleared","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer",N/A,N/A,None,Sotheby's International Realty Canada,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Kipawa Crescent, Hammonds Plai","20 Kipawa Crescent, Hammonds Plai, NS (NOVA SCOTIA)",20 Kipawa Crescent,https://www.viewpoint.ca/cutsheet/202509416/1/20-Kipawa-Crescent,202509416,"Welcome to your dream retreat...I mean estate...no park...wait, it's all of these!  This gorgeous park-like property in family-friendly Maplewood Estates, Hammonds Plains, is sure to impress! With an abundance of attractive features, this 3+1 bed split-entry home sits on beautifully landscaped grounds and features municipal water, a main-level heat pump for year-round comfort, and a spacious wood kitchen with stainless steel appliances. The primary bedroom includes a 2PC ensuite and there are two more bedrooms and a full bathroom on the main floor.  The living room flows beautifully into a dining room adjacent to the kitchen and with patio doors to the sun deck.  There is a huge rec room with wood stove on the lower level, a den with bar, and the updated the basement (2023/24) offer tons of space to spread out. Enjoy a two-level back deck with hot tub, multiple sheds, a workshop with 2PC bath and walkout, plus newer upgrades: vinyl windows (2007), roof (2021), paved driveway (2016), and four newer appliances. Walk to the lake, great schools, and enjoy everything this welcoming community has to offer!",2025-05-01,649900,20 Kipawa Crescent,Hammonds Plains,B4B 1N2,4,3,[],00392423,Single Family,Detached,Split Entry,44.4 x 28.4,40,4,1 / 2,"1,259 sqft","2,399 sqft","55,136 sqft (1.3 acres)","55,136 sqft (1.3 acres)","$451,500 (2025)",N/A,Asphalt Shingle,Vinyl,Poured Concrete,"Fully Developed, Walkout","Ceramic, Carpet, Laminate","Baseboard, Stove, Heat Pump",N/A,N/A,"Wood, Electric",Municipal,Septic,"No, None","Paved, Double",No,N/A,Wood Stove(s),"Landscaped, Wooded/Treed","Electrical, Cable, Telephone, High Speed Internet, Other","Dishwasher, Dryer, Refrigerator, Stove, Washer",N/A,N/A,None,Royal Lepage Atlantic,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Lake Mist Drive, Hammonds Plai","65 Lake Mist Drive, Hammonds Plai, NS (NOVA SCOTIA)",65 Lake Mist Drive,https://www.viewpoint.ca/cutsheet/202505675/1/65-Lake-Mist-Drive,202505675,"This beautifully maintained 5-bedroom home offers the perfect blend of privacy and retreat, nestled on 2 acres in a natural setting. Located on a quiet cul-de-sac in the desirable Kingswood subdivision, the home and property have been thoughtfully updated throughout. Beautiful landscaping surrounds an outstanding in-ground pool and hot tub, with all-day sunshine providing endless opportunities for entertaining and relaxation. Pride of ownership is evident as you step inside. The main floor flows seamlessly with formal living and dining rooms, along with a spacious yet cozy family room featuring a propane fireplace. The kitchen is designed for function and style, with ample prep and cupboard space, plus an impressive center island with stone surfaces, seating, and a built-in stovetop. A large mudroom and convenient laundry room off the side entrance are ideal for a busy family. Upstairs, you’ll find four generously sized bedrooms, including a primary suite with two large closets and a full ensuite featuring a soaker tub and custom walk-in shower. The lower level includes a home office, large gym and rec room, fifth bedroom, and additional bath. Recent upgrades include an efficient propane heating system, ductless heat pump, new roof shingles, and a new pool liner. Outside, enjoy paved parking for several vehicles, storage sheds for pool and garden tools, and plenty of space for kids or pets to play. This is an exceptional home in a welcoming neighbourhood—truly move-in ready with quick occupancy available. Enjoy peaceful country living just minutes from all the amenities of West Bedford. Book your viewing today!",2025-03-24,1050000,65 Lake Mist Drive,Hammonds Plains,B4B 1X2,5,4,[],40860538,Single Family,Detached,2 Level,51' x 38',23,5,3 / 1,"2,582 sqft","3,482 sqft","84,924 sqft (2.0 acres)","84,924 sqft (2.0 acres)","$780,900 (2025)",N/A,Asphalt Shingle,Vinyl,Poured Concrete,"Full, Fully Developed, Walkout","Ceramic, Laminate, Hardwood, Other","Forced Air, Heat Pump",Yes,Yes,Propane,Drilled Well,Septic,"Yes, Attached, Double, Heated (double attached)",Paved (paved multi),No,N/A,"Air Exchanger, Ensuite Bath, In-Ground Pool, Hot Tub, Propane Fireplace","Partially Fenced, Landscaped, Level","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Microwave Rng Hd Combo, Range, Refrigerator, Washer","Fridge, range, dishwasher, Washer & dryer, pool equipment",N/A,None,Sutton Group Professional Realty,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Lake Mist Drive, Hammonds Plai","87 Lake Mist Drive, Hammonds Plai, NS (NOVA SCOTIA)",87 Lake Mist Drive,https://www.viewpoint.ca/cutsheet/202510432/1/87-Lake-Mist-Drive,202510432,"If your dream home blends a stylish, crowd-ready interior with an exterior that feels  like your own private club, 87 Lake Mist Drive is waiting for you! Set on over 2 acres, this R2000 custom-built beauty has been lovingly cared for by its original owners and is brimming with thoughtful details and high-end touches. The main floor is all about flow and function, with bright, open-concept living, dining, and versatile flex spaces, all seamlessly connect to an absolutely luxe kitchen that's the true heart of the home. The custom propane fireplace adds a dash of drama and keeps things cozy, but let's be real: summertime is where this cream home truly shines. Swing open the doors and step in to your backyard oasis - a fantastic in-ground pool, hot tub, and a sprawling composite deck that's as easy to maintain as it is easy on the eyes. Whether it's BBQs with loved ones or laid back afternoons in the sun, this space was thoughtfully designed for good times and great vibes! Back inside, the home boasts a fully ducted heating and cooling system, keeping you comfortable year round. A double attached garage provides ample storage. Upstairs, the primary suite is a private sanctuary set apart with a generous walk-in closet, relaxing ensuite, and a private balcony that's the ideal serene setting for your morning coffee. Across the hall, a kid-friendly wing offers three more great-sized bedrooms, another full bath, and a large central activity room - giving everyone room to thrive. And when the sun goes down? Head to the lower level for movie nights in your personal theatre room or enjoy evening aperitifs in the stylish rec room bar. This home has it all. It's big-hearted, beautifully built and ready for its next chapter! 87 Lake Mist Drive is where laid-back living meets luxury; where boundless creative energy meets peaceful retreat. This is the kind of home where memories are made and every moment feels just right. Come see for yourself! Book a tour today.",2025-05-09,1399900,87 Lake Mist Drive,Hammonds Plains,B4B 1X2,4,4,[],40860546,Single Family,Detached,2 Level,70' x 22' +/- jogs,14,4,2 / 2,"3,311 sqft","3,787 sqft","90,195 sqft (2.1 acres)","90,195 sqft (2.1 acres)","$963,300 (2025)",N/A,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,Fully Developed,"Tile, Laminate, Hardwood","Heat Pump, Fireplace, Ducted Cooling",Yes,Yes,"Electric, Propane",Drilled Well,Septic,"Yes, Attached, Double (double, attached.)","Paved, Double (double, paved.)",No,N/A,"Ensuite Bath, Balcony, In-Ground Pool, Hot Tub, Propane Fireplace, HRV (Heat Recovery Ventilation)","Landscaped, Fenced, Wooded/Treed, Partial Cleared","Electrical, Cable, Telephone, High Speed Internet","Cooktop, Dishwasher, Dryer, Microwave, Oven, Refrigerator, Washer",N/A,N/A,Propane Tank,Parachute Realty,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Lucasville Road, Hammonds Plai","1415 Lucasville Road, Hammonds Plai, NS (NOVA SCOTIA)",1415 Lucasville Road,https://www.viewpoint.ca/cutsheet/202411986/1/1415-Lucasville-Road,202411986,"Are you looking for a property that will allow you to have your home on site with your business? Welcome to 1415 Lucasville Road in Hammonds Plains! This incredibly unique opportunity includes a beautiful 4 bedroom, 2.5 bath one level executive ranch style home with high end mouldings, in-floor heating, loads of storage, attached garage and so much more.  This property also features a detached 4 car garage with a car hoist with a one bedroom apartment above (2020).  This garage can be used for your business or hobbies and the apartment above could provide additional income, an in-law suite or housing for employees. Additionally, there is a commercial building currently setup as a turn key mechanic shop including a paint booth, sandblaster and Snap-On tools/toolboxes all sitting on MU1 zoning! This property also includes an extensive list of upgrades including new shingles on the house and shop (2024), all new appliances in the house (2023), new heavy duty drainage system installed around property (2023) and much much more as you will see on the upgrade sheet. (Note square footage for the shop is 3375 sq/ft, square footage for garage is 1,292 sq/ft, rental unit is approximately 1000 sq/ft and the home is 2431 sq/ft)",2024-05-29,1375000,1415 Lucasville Road,Hammonds Plains,B4B 1P7,4,3,[],40883712,Single Family,Detached,1 Level,50'x80',18,4,2 / 1,"2,431 sqft","2,431 sqft","62,282 sqft (1.4 acres)","62,282 sqft (1.4 acres)","$1,014,500 (2025)",Potential,Asphalt Shingle,"Brick, Vinyl, Concrete","Slab, Poured Concrete",None,"Engineered Hardwood, Ceramic, Carpet","Heat Pump, In Floor",N/A,N/A,"Electric, Oil",Municipal,Septic,"Yes, Attached, Detached, Double, Other, 1.5, Heated, Wired (attached 1.5 garage + detached double with rental unit (34'x38') + mechanic shop (45'x75'))","Paved, Gravel (gravel multi car parking area)",No,N/A,"Air Exchanger, Ensuite Bath, Air Jet Tub, See Remarks","Partially Fenced, Landscaped, Partial Cleared","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Microwave Rng Hd Combo, Refrigerator, Stove, Washer",N/A,N/A,None,Keller Williams Select Realty,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Lucasville Road, Lucasville","380 Lucasville Road, Lucasville, NS (NOVA SCOTIA)",380 Lucasville Rd.,https://www.viewpoint.ca/cutsheet/202510252/1/380-Lucasville-Rd,202510252,"Peace, Privacy, and Income Potential. Looking for space and privacy without sacrificing convenience? This charming home is tucked away on 2.59 acres of land that offers a country lifestyle in the city —perfect for those craving elbow room and potential rental income. The main level offers bright, airy living with a spacious open-concept layout. Enjoy the large living room filled with natural light, a generous kitchen and dining area, plus three bedrooms and a full bath—ideal for families or entertaining guests. Downstairs, you'll find a self-contained one-bedroom apartment with its own power meter, full kitchen, dining and living areas, and a full bath—great for in-laws, extended family, or supplemental rental income. The apartment is heated with electric baseboard, while the main level benefits from a forced air system. A shared laundry area with separating doors maintains privacy between units. Outside, you’ll love the ample parking, two storage sheds, and the peaceful setting of your own private acreage that is zoned MU-1, hmmm... start a business? Whether you're an investor, multi-generational family, or simply want room to grow, this property checks all the boxes. Properties with this much land and flexibility don’t last long.",2025-05-08,495000,380 Lucasville Rd.,Lucasville,B4B 1R8,4,2,[],40615551,Single Family,Detached,Split Entry,40.4 x 24.4 +JOG,31,4,2 / 0,986 sqft,"1,727 sqft","112,820 sqft (2.6 acres)","112,820 sqft (2.6 acres)","$484,300 (2025)",N/A,Asphalt Shingle,Vinyl,Poured Concrete,"Full, Walkout","Laminate, Vinyl","Baseboard, Forced Air",N/A,N/A,"Electric, Oil",Municipal,Septic,"No, Other","Gravel, Shared, Multiple Driveways (multiple)",No,N/A,N/A,"Hardwood Bush, Sloping/Terraced, Wooded/Treed, Partial Cleared","Electrical, Cable, Telephone, High Speed Internet","Dryer, Microwave, Refrigerator, Stove, Washer","2 fridges, 2 stoves, 1 washer, 1 dryer, 1 microwave",N/A,None,Exp Realty Of Canada Inc.,No,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Magnate Court, Hammonds Plai","56 Magnate Court, Hammonds Plai, NS (NOVA SCOTIA)",56 Magnate Court,https://www.viewpoint.ca/cutsheet/202507738/1/56-Magnate-Court,202507738,"Tucked away on a quiet cul-de-sac in the prestigious Kingswood North subdivision, this EnerGuide-rated, energy-efficient home offers roughly 4,000 sq/ft of thoughtfully designed living space on more than 2 acres of peaceful, private land. Featuring 5 spacious bedrooms with a stunning in-law suite with ground level walkout. Inside, you're greeted by a bright, airy foyer that opens into a warm and inviting family room complete with a propane fireplace, access to the large balcony with private hot tub. The heart of the home is a show-stopping gourmet kitchen featuring high-end finishes, a spacious informal dining area, and a separate formal dining/family room ideal for entertaining. Convenience is key on the main floor, with a stylish powder room, laundry, and direct access to the 510 sq ft double garage—plenty of space for vehicles, storage, or your favorite toys. Upstairs is the luxurious primary suite, boasting two walk-in closets and a spa-inspired ensuite with a whirlpool tub. Three additional generously sized bedrooms and a full five piece bathroom complete the upper level. The bright, finished lower level is the perfect in-law suite or extravagant family room with proper accommodations for guests. Featuring custom built in shelving, an open concept kitchen with stone countertops, high-end appliances under cabinet lighting and more. The expansive fifth bedroom, with ensuite, double walk-in closets, has an oversized full bath with a custom tiled shower, and sleek wet bar. A detached wired garage which was completed in 2024 has an unfinished loft with a private balcony. If you’ve been dreaming of a peaceful retreat that blends elegance, comfort, and space this home is for you.",2025-04-14,1149000,56 Magnate Court,Hammonds Plains,B4B 0B2,5,5,[],41191578,Single Family,Detached,2 Level,48'x 28 +/-Jog,14,5,3 / 2,"2,976 sqft","3,998 sqft","89,932 sqft (2.1 acres)","89,932 sqft (2.1 acres)","$971,200 (2025)",Potential,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,"Partial, Fully Developed","Ceramic, Laminate, Hardwood","Heat Pump, Hot Water, In Floor",Yes,N/A,"Electric, Propane",Drilled Well,Septic,"Yes, Attached, Detached, Double, Heated, Wired (double attached and detached garage)","Paved, Parking Space(s) (multiple)",No,N/A,"Water Jet Tub, Ensuite Bath, Balcony, Hot Tub, Propane Fireplace",Landscaped,"Electrical, Cable, Telephone, Natural Gas","Dishwasher, Dryer - Electric, Microwave, Range, Range - Gas, Refrigerator, Stove - Gas, Washer, Water Softener, Wine Fridge","Appliances, Hot Tub,","Wall mounted TV's, Freezer, Electric Car Charger",None,Domus Realty Limited,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Mccabe Lake Drive, Middle Sackville","455 Mccabe Lake Drive, Middle Sackville, NS (NOVA SCOTIA)",455 Mccabe Lake Drive,https://www.viewpoint.ca/cutsheet/202505498/1/455-Mccabe-Lake-Drive,202505498,"Blending refined rural living with effortless comfort, this beautifully maintained executive home offers the perfect combination of space, style, and functionality for the whole family. Thoughtfully designed with four bedrooms upstairs and a fully finished basement with an additional bedroom and full bath, it provides an ideal layout for a large or growing family. From the moment you arrive, the stately curb appeal, paved driveway, and fully fenced backyard set the stage for a home that’s truly move-in ready. Inside, natural light fills the open-concept living space, where a bright, well-appointed kitchen features neutral cabinetry, warm granite countertops, and an expansive working island—perfect for everything from busy mornings to elegant evenings. The cozy yet refined living room is anchored by a propane fireplace, creating a warm and inviting atmosphere. A main-floor office provides a quiet space to work or study, while the mudroom off the garage keeps day-to-day life organized. Upstairs, the primary suite is a peaceful retreat, complete with a spa-like ensuite featuring a soaker tub, walk-in shower, and generous walk-in closet. The convenient upstairs laundry room adds everyday ease. The fully finished lower level is the ultimate bonus—complete with a home theatre system, additional living space, a den/office and ample storage. Whether you need room for guests, a private escape, or the perfect place to unwind, this level adapts to your lifestyle. Designed with efficiency, reliability, and safety in mind, this home includes a ducted heat pump, GenerLink generator panel, and radon mitigation system. Set in a vibrant, family-friendly community with trails and community access to McCabe Lake, yet offering quick access to the city, this home truly delivers the best of both worlds. This is more than just a house—it’s a lifestyle. Book your private showing today.",2025-03-21,989900,455 Mccabe Lake Drive,Middle Sackville,B4E 0N7,5,4,[],41433053,Single Family,Detached,2 Level,31 x 51,8,5,3 / 1,"2,407 sqft","3,314 sqft","49,953 sqft (1.2 acres)","49,953 sqft (1.2 acres)","$976,000 (2025)",N/A,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,"Full, Fully Developed","Tile, Hardwood","Heat Pump, Fireplace",Yes,N/A,"Electric, Propane",Drilled Well,Septic,"Yes, Attached, Double, Heated (double, attached)","Paved, Double",No,"Access: Lake, Access: Public","Air Exchanger, Ensuite Bath, Propane Fireplace, HRV (Heat Recovery Ventilation), Sump Pump","Cleared, Landscaped, Fenced, Wooded/Treed","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Microwave, Range, Range - Electric, Washer, Water Purifier, Water Softener",Appliances,N/A,Propane Tank,Parachute Realty,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Mccabe Lake Drive, Middle Sackville","480 Mccabe Lake Drive, Middle Sackville, NS (NOVA SCOTIA)",480 Mccabe Lake Drive,https://www.viewpoint.ca/cutsheet/202503035/1/480-Mccabe-Lake-Drive,202503035,"EXECUTIVE LAKEFRONT HOME ON McCABE Sit back, relax, picture yourself & your family living the East Coast dream at your new 1.3 acre lakeside paradise. Located in the sought after Indigo Shores subdivision with 239' of pristine waterfront on McCabe Lake.  Walking thru the front door you’ll notice a bold, bright space that captures the lake views from all vantage points. The main floor has a large, central great room finished with majestic vaulted ceilings, archways, beams, built-ins, brick hearth with propane fireplace & ample room for entertaining your many guests. Adjacent is a super cute sitting room & dining area. The kitchen is stunning with custom cabinetry, quartz counters, side by side fridge/freezer, farmhouse sink, gas stove & that jaw dropping 10’ island. Walk-in pantry offers more storage, open stock cabinets, prep counters, extra sink & bar fridge.  Down one side of the main floor are 3 spacious bedrooms, offering a unique private getaway for the primary located on the opposite end of the house. On that note, the magazine-worthy primary bedroom is decked out with vaulted ceilings, beams, feature wall, lake views, huge walk-in closet & a luxury spa-like ensuite with custom tile shower & soaker tub. Rounding out this floor is a convenient laundry/mudroom with tons of closet space & 2 car attached garage.  Downstairs you’ll find a giant family room with custom millwork, kitchenette, guest quarters, craft room, bonus room, storage rooms, mechanical, office, gaming room & a special play space for the kiddos under the stairs. Also a home gym outfitted with heavy duty rubber flooring & a wall hung water fountain. Outdoor features: triple detached garage with 500 sqft suite roughed in, boat storage, boat launch, floating dock, firepit, & a substantial covered deck area to accommodate you & your guests as you gaze out at the water & enjoy the good life. This section of the lake is known for it's boatability, depth & unobstructed views.  Book your showing today!",2025-02-17,2700000,480 Mccabe Lake Drive,Middle Sackville,B4E 0N6,5,4,[],41432980,Single Family,Detached,2 Level,78x42 - 10x9 jog + 24x12 jog,3,5,3 / 1,"3,100 sqft","5,700 sqft","58,020 sqft (1.3 acres)","57,998 sqft (1.3 acres)","$2,126,900 (2025)",Potential,Asphalt Shingle,"Wood Shingles, Wood Siding",Poured Concrete,Full,"Carpet, Porcelain, Vinyl","Furnace, Forced Air, Heat Pump",Yes,N/A,Propane,Drilled Well,Septic,"Yes, Attached, Detached, Double, Triple, Wired (2 car attached garage and a 3 car detached garage)",Paved (asphalt driveway),Yes,"Access: Boat, Access: Lake, View: Lake","Gas Stove(s), Air Exchanger, Alarm System, Ensuite Bath, Balcony, Propane Fireplace, HRV (Heat Recovery Ventilation)","Cleared, Landscaped, Partial Cleared","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove - Gas, Washer",N/A,N/A,Propane Tank,Royal Lepage Anchor Realty,Yes,N/A,No
