subdistrict_name,street_name,property_name,name,url,listing_id,description,date_posted,price,street_address,adress_locality,postal_code,rooms,bathrooms,listing_history,pid,type,style,building_style,building_dimensions,age,beds,bathrooms_f_h,main_living_area,total_living_area,listing_parcel_size,prov_parcel_size,assessed_at,rental_income,roof,exterior,foundation,basement,flooring,heating_cooling,fireplace,pool,fuel_supply,drinking_water,sewer,has_garage,parking,waterfront,water_access_view,property_features,land_features,utilities,appliances_incl,inclusions,exclusions,rental_equipment,listed_by,has_pcds,betterment_charges,bank_owned,pid_s
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Thompson Run, Hammonds Plai","144 Thompson Run, Hammonds Plains, NS (NOVA SCOTIA)",144 Thompson Run,https://www.viewpoint.ca/cutsheet/202606902/1/144-Thompson-Run-Hammonds-Plains,202606902,"At 144 Thompson Run, grandeur meets serenity in an estate that redefines family living. Set within one of Hammonds Plains’ most desirable golf communities, it balances timeless elegance with modern luxuries across over 6,000 sq.ft. of living space.  On the main level, every room flows effortlessly - family room, dining room, casual dining, sitting room, and a spacious kitchen that extends to a sunlit deck. It’s a home where gatherings feel natural and connection comes easily.  With five bedrooms and four bathrooms, every space has been designed with scale, comfort, and family in mind. The primary suite is a sanctuary of its own, where a glowing fireplace, sweeping natural light, and a spa-like ensuite create the ultimate escape.   Downstairs, the lower level transforms into an entertainer’s dream. A cozy family room sets the stage for leisure, but the showstopper is the custom bar-room and wine cellar, complete with a built-in booth - an unforgettable space for hosting evenings that linger long into the night.  Step outside to the grounds that have been designed for leisure. A private putting green, sparkling in-ground pool, hot tub, and expansive patio space invite endless relaxation and recreation, while the property’s lakefront setting provides a backdrop of pure tranquility.  At 144 Thompson Run, every day feels like a getaway - a spacious, luxurious haven that redefines the idea of everyday luxury.",2026-04-09,1525000,144 Thompson Run,Hammonds Plains,B4B 1T7,5,4,[],40853731,Single Family,Detached,2.5 Level,30 x 52 + jogs,24,5,3 / 1,"4,502 sqft","6,117 sqft","50,800 sqft (1.2 acres)","50,800 sqft (1.2 acres)","$1,641,000 (2026)",No,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,"Fully Developed, Walkout","Tile, Carpet, Laminate, Hardwood, Slate","Baseboard, Hot Water",Yes,Yes,Oil,Drilled Well,Septic,"Yes, Attached, Triple (triple car)",Paved (paved driveway),Yes,"Access: Lake, View: Lake","Air Exchanger, Ensuite Bath, In-Ground Pool, Propane Fireplace","Year Round road, Landscaped, Wooded/Treed","Electrical, High Speed Internet",N/A,N/A,N/A,Propane Tank,Sotheby's International Realty Canada,Yes,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Thompson Run, Hammonds Plai","182 Thompson Run, Hammonds Plains, NS (NOVA SCOTIA)",182 Thompson Run,https://www.viewpoint.ca/cutsheet/202603811/1/182-Thompson-Run-Hammonds-Plains,202603811,"Waterfront. Meticulously maintained executive bungalow in the sought-after Glen Arbour community. The pride of ownership is evident from the moment you arrive.  This welcoming home features a bright and spacious main floor, including a sun-drenched living room, a grand foyer, a formal dining room, and an open-concept great room that combines an updated, beautiful kitchen with a family room. The layout is perfect for both large families and entertaining. The primary suite includes new, elegant bathroom fixtures and a large walk-in closet. High, sought-after ceilings throughout the main floor add to the feeling of luxury. You'll also find a second bedroom, a full main bathroom, and an office on this level. The entrance from the garage leads to a mudroom combined with a laundry room.  The lower level features a large family room with a walkout to a patio, along with two very spacious bedrooms and another full bathroom. Additionally, there are three unfinished rooms currently used for storage, a workshop, and a gym. With its own entrance, this space could easily be finished into a home theater or a secondary suite.  All decks and patios are newer. The fully landscaped backyard boasts 220 feet of waterfront on Beaver Lake, perfect for fishing, kayaking, swimming, and winter skating. Gardeners will appreciate the existing garden bed for planting vegetables. The front and back yards have been meticulously manicured with perennials, shrubs, and trees.  This is a paradise for nature lovers who want to live close to the city and enjoy golfing at the 18-hole Glen Arbour Golf Course. The Deerfield Pub is open year-round, offering dining and entertainment with live music weekly. This community truly represents the best of what Halifax has to offer.  Don't wait – come see it for yourself! This could be the dream home you've always wanted.",2026-03-04,1399000,182 Thompson Run,Hammonds Plains,B4B 1T7,4,3,[],40853764,Single Family,Detached,Bungalow,70 x 40 -jog,26,4,3 / 0,"2,307 sqft","3,444 sqft","54,930 sqft (1.3 acres)","54,930 sqft (1.3 acres)","$940,800 (2026)",N/A,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,"Full, Fully Developed, Walkout","Ceramic, Carpet, Hardwood","Baseboard, Furnace, Heat Pump, Hot Water, Fireplace",Yes,N/A,"Wood, Oil, Propane",Drilled Well,Septic,"Yes, Attached, Double (attached, double)","Paved, Exposed Aggregate, Double",Yes,"Access: Lake, View: Lake","Air Exchanger, Alarm System, Ensuite Bath, Propane Fireplace, Wood Fireplace, HRV (Heat Recovery Ventilation), Central Vac Roughed In","Landscaped, Level, Wooded/Treed","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Freezer - Chest, Freezer - Stand Up, Glass Cooktop, Microwave Rng Hd Combo, Oven - Electric, Refrigerator, Washer, Water Purifier, Water Softener, Wine Fridge",Appliances,N/A,"Alarm System, Propane Tank",Re/max Nova (halifax),Yes,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Virginia Drive, Hammonds Plai","66 Virginia Drive, Kingswood, NS (NOVA SCOTIA)",66 Virginia Drive,https://www.viewpoint.ca/cutsheet/202601150/1/66-Virginia-Drive-Kingswood,202601150,"Are you looking for privacy and modern updates? This one checks all the boxes.  Extensively updated and tucked away on a private lot, this Kingswood home features newly refinished hardwood floors, new engineered hardwood, upgraded lighting and hardware, stone countertops and fresh paint throughout.  Out back, you’ll love the massive deck, fire pit, and peaceful surroundings.  Inside offers 3 bedrooms, 3 bathrooms, a finished walk-out basement, and a sunken family room with a cozy wood stove — perfect for relaxing or entertaining.  Do not hesitate, this one will not last long.",2026-01-20,739900,66 Virginia Drive,Kingswood,B4B 1S5,3,3,[],40730186,Single Family,Detached,2 Level,23 x 32,29,3,2 / 1,"1,620 sqft","2,434 sqft","67,400 sqft (1.6 acres)","67,450 sqft (1.6 acres)","$639,800 (2026)",Potential,Asphalt Shingle,Vinyl,Poured Concrete,Fully Developed,"Engineered Hardwood, Laminate, Hardwood","Baseboard, Hot Water, Fireplace",N/A,N/A,"Wood, Oil",Drilled Well,Septic,"Yes, Attached, Single (single car garage)",Gravel (large gravel driveway),No,N/A,"Air Exchanger, Wood Stove(s)","Landscaped, Level","Electrical, Cable, Telephone, High Speed Internet","Cooktop – Propane, Dishwasher, Microwave, Oven, Refrigerator",Appliances,Staging furniture + accessories,Propane Tank,Royal Lepage Atlantic,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Waterstone Run, Lucasville","579 Waterstone Run, Hammonds Plains, NS (NOVA SCOTIA)",579 Waterstone Run,https://www.viewpoint.ca/cutsheet/202606773/1/579-Waterstone-Run-Hammonds-Plains,202606773,"Welcome to 579 Waterstone Run, where modern updates meet the tranquility of a private, natural setting. From the landscaped front yard to the light-filled interior, this home offers comfort and style at every turn. Inside, the dining room with its grey accent wall sets the stage for gatherings, while the adjoining living room provides a warm retreat with hardwood floors and a propane fireplace. The kitchen flows seamlessly into the space, featuring a large island and ample counters—ideal for both family meals and entertaining. Step outside to a spacious deck overlooking a lush, forested oasis. A gentle stream runs through the property, creating a peaceful backdrop for evenings by the firepit or time spent in the greenhouse. Upstairs, two well-sized bedrooms share a full bath, while the impressive primary suite offers a sunlit retreat with a spa-like ensuite and jacuzzi tub framed by forest views. The lower level adds versatility, perfect for a home office, media room, or secondary suite to suit your needs. A Generac generator provides reliable backup power during outages.Thoughtful updates, flexible living spaces, and a serene natural setting make this property truly special. Come experience all that 579 Waterstone Run has to offer.",2026-04-09,717500,579 Waterstone Run,Hammonds Plains,B4B 1X6,4,4,[],40817447,Single Family,Detached,2 Level,irregular,22,4,3 / 1,"1,772 sqft","2,466 sqft","83,627 sqft (1.9 acres)","83,630 sqft (1.9 acres)","$671,900 (2026)",N/A,Asphalt Shingle,Vinyl,Poured Concrete,Fully Developed,"Tile, Laminate, Hardwood, Vinyl","Baseboard, Furnace, Heat Pump, Hot Water",Yes,N/A,"Electric, Oil",Drilled Well,Septic,"Yes, Detached, Double, Heated, Wired (detached double)",Paved (paved),No,N/A,"Ensuite Bath, Air Jet Tub, Propane Fireplace","Hardwood Bush, Stream/Pond, Softwood Bush, Partial Landscaped","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer","fridge, stove, washer, dryer, dishwasher",N/A,Propane Tank,Royal Lepage Atlantic,Yes,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Bristolton Avenue, Bedford","72 Bristolton Avenue, Bedford, NS (NOVA SCOTIA)",72 Bristolton Avenue,https://www.viewpoint.ca/cutsheet/202603841/1/72-Bristolton-Avenue-Bedford,202603841,"Welcome to 72 Bristolton Avenue in Brookline Park, located in the highly desirable community of West Bedford. This EnergyStar 2-storey home offers approximately 3,900 sq. ft. of finished living space and sits on an oversized corner lot. The open-concept main level is thoughtfully designed for modern living and entertaining, featuring a spacious living room with fireplace, a bright dining area, and a beautifully appointed kitchen with an oversized island, walk-in pantry with sink, hard surface countertops, and glass backsplash. Engineered hardwood flooring extends throughout the main and upper levels, complemented by stylish light fixtures and quality finishes. Upstairs offers four generously sized bedrooms, including two with ensuite baths, plus an additional full bathroom. The primary suite features a spa-inspired ensuite with floating cabinetry and under-cabinet lighting. A full laundry room with sink and ample storage completes this level. The fully finished lower level provides a spacious rec room, media room, fifth bedroom, full bath, and additional storage space, ideal for extended family or guests. Exterior highlights include an exposed aggregate double driveway, and a composite back deck with glass railing and privacy wall. Heated with a fully ducted heat pump system and integrated HRV for energy-efficient comfort. Nestled near parks, scenic walking trails, schools, and everyday amenities, this home offers an outstanding opportunity to live in one of the area’s most desirable neighbourhoods.",2026-03-04,1249000,72 Bristolton Avenue,Bedford,B4B 1S8,5,5,[],41466202,Single Family,Detached,2 Level,35x44,5,5,4 / 1,"2,814 sqft","3,895 sqft","10,567 sqft","10,567 sqft","$1,142,100 (2026)",N/A,Asphalt Shingle,"Steel, Stone, Vinyl",Poured Concrete,Fully Developed,"Engineered Hardwood, Ceramic, Laminate",Heat Pump,Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Double, Built-in, Heated (double, built-in, heated)","Exposed Aggregate, Double",No,N/A,"Ensuite Bath, Electric Fireplace, HRV (Heat Recovery Ventilation)","Landscaped, Wooded/Treed","Electrical, Natural Gas, High Speed Internet","Cooktop - Gas, Dishwasher, Dryer, Microwave, Oven, Washer",N/A,N/A,None,Royal Lepage Atlantic,Yes,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Elizabeth Doane Drive, Bedford","63 Elizabeth Doane Drive, Bedford, NS (NOVA SCOTIA)",63 Elizabeth Doane Drive,https://www.viewpoint.ca/cutsheet/202608314/1/63-Elizabeth-Doane-Drive-Bedford,202608314,"Welcome to 63 Elizabeth Doane Drive in very popular West Bedford.  This six year old home features four bedrooms and four bathrooms spread over three levels with a total living area of approximately 3000 square feet.  The upper floor features a large Primary bedroom with ensuite and two other bedrooms, a full bath and laundry.  The main floor has a large kitchen, dining and living area with electric fireplace and a two piece bath.  The lower level contains a bedroom, a three piece bath and a large recreation room and a walkout.  The double car garage exits to a paved driveway. This quiet street is a short distance to shopping, schools, restaurants and Highway 102.",2026-04-23,949900,63 Elizabeth Doane Drive,Bedford,B4B 1V1,4,4,[],41478793,Single Family,Detached,2 Level,28 x 50,5,4,3 / 1,"2,104 sqft","3,006 sqft","6,606 sqft","6,604 sqft","$907,400 (2026)",N/A,Asphalt Shingle,"Stone, Brick, Vinyl",Poured Concrete,"Fully Developed, Walkout","Ceramic, Laminate, Hardwood",Heat Pump,Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Double, Built-in (built in double)",Paved,No,N/A,"Ensuite Bath, Electric Fireplace, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer, Range, Refrigerator, Washer",N/A,N/A,None,Verve Realty Group,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Talus Avenue, Bedford","149 Talus Avenue, Bedford West, NS (NOVA SCOTIA)",149 Talus Avenue,https://www.viewpoint.ca/cutsheet/202604127/1/149-Talus-Avenue-Bedford-West,202604127,"If you are looking for a home in West Bedford look no further, book a private viewing of this 3100 sqft 2 story 4 bedroom, 4.5 bathroom home today. This unique design is complete with 3 primary bedrooms (yes, each bedroom has its own ensuite!). The main floor is open concept which is ideal for entertaining - and there is also a designated office on the main floor offering the privacy and sunlight. The main floor is completed with the chic powder bath, kitchen offering plenty of space with the cabinets to the ceiling and walk-in pantry, dining room and grand living room including the 60"" fireplace overlooking the treed backyard. You will benefit from the extra space the lower level offering a multi-purpose rec room, 4th bedroom, 4th full bath and storage space. Heated with a high efficiency fully ducted heat pump with natural gas back up and NG hookups to the stove and BBQ. Upgrades included: Cresco’s luxury plumbing package, chimney style chef’s range hood, glass backsplash, Hard surface countertops in kitchen and all baths. Outside upgrades include composite front and back decking, exposed aggregate driveway, and and a 4 zone irrigation system. Come see this property you wont be disapointed.",2026-03-09,999000,149 Talus Avenue,Bedford West,B4B 1T9,4,5,[],41493297,Single Family,Detached,2 Level,44 x 30,4,4,4 / 1,"2,346 sqft","3,107 sqft","6,315 sqft","6,315 sqft","$970,500 (2026)",Potential,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,Fully Developed,"Ceramic, Laminate, Hardwood",Heat Pump,Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, 1.5 (attached)",Double,No,N/A,"Air Exchanger, Ensuite Bath, Electric Fireplace",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer",N/A,N/A,None,Fitzgerald Realty Ltd.,Yes,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Talus Avenue, Bedford","191 TALUS Avenue, Bedford, NS (NOVA SCOTIA)",191 Talus Avenue,https://www.viewpoint.ca/cutsheet/202607026/1/191-Talus-Avenue-Bedford,202607026,"Welcome to 191 Talus Avenue, Bedford, located in one of the most desirable communities in HRM. This beautifully finished 5-bedroom, 3.5-bathroom home offers thoughtfully designed living space across all three levels, blending modern style with everyday functionality.  The main level welcomes you with an inviting living room that flows seamlessly into the open-concept kitchen and dining area, creating an ideal setting for both daily living and entertaining. The kitchen is well appointed with a central island and walk-in pantry, offering both style and practical storage.  Designed to suit today’s lifestyle, the main floor also features a second living area and a dedicated office, providing excellent flexibility for families, remote work, or hosting guests. Large windows fill the home with natural light, while the fireplace adds warmth and charm for cozy evenings.  Step outside to the back deck, perfect for BBQs and entertaining friends and family. Upstairs, the spacious primary bedroom serves as a relaxing retreat, complete with a luxurious 5-piece ensuite featuring double sinks, a custom tile stand-alone shower, and a spa-inspired soaker tub.  Additional highlights include a heat pump with natural gas backup, providing efficient year-round comfort.",2026-04-10,969900,191 Talus Avenue,Bedford,B4B 1T9,5,4,[],41493198,Single Family,Detached,2 Level,28*45.4,4,5,3 / 1,"2,300 sqft","3,094 sqft","6,149 sqft","6,149 sqft","$925,700 (2026)",N/A,Asphalt Shingle,"Wood Siding, Brick, Vinyl",Poured Concrete,Fully Developed,"Engineered Hardwood, Ceramic","Heat Pump, Fireplace",Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Attached, 1.5, Heated (attached)","Paved, Double",No,N/A,"Air Exchanger, Fireplace(s), HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Natural Gas, High Speed Internet","Cooktop - Electric, Dishwasher, Dryer, Oven - Electric, Refrigerator, Washer","Rangehood,Oven, Steamoven, Refrigerator,,Washer,Dryer,Dishwasher",N/A,None,Royal Lepage Atlantic,Yes,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Talus Avenue, Bedford","220 Talus Avenue, Bedford, NS (NOVA SCOTIA)",220 Talus Avenue,https://www.viewpoint.ca/cutsheet/202602653/1/220-Talus-Avenue-Bedford,202602653,"220 Talus is the one you've been waiting for! A truly stunning, 3-year-old Cresco custom build set on one of the most desirable and expansive lots in all of Brookline—at close to 16,000 sq/ft, it’s almost triple the size of the avg lot in the neighbourhood. This rare gem backs onto the protected Blue Mountain Birch Cove Wilderness Area, offering a direct path and truly unmatched backyard access to one of Nova Scotia’s most breathtaking trail systems. Inside, the attention to detail is evident in every corner. Enjoy beautiful engineered hardwood flooring, custom tiled backsplashes and top-of-the-line finishes and black stainless steel appliances. Step outside to your full-length composite back deck, complete with a staircase leading down to the spacious, landscaped backyard—a perfect setup for family gatherings or future outdoor upgrades. Upstairs you’ll love having laundry on the upper level, but you’re really going to love that each bedroom comes with its very own dedicated ensuite! No more sharing sinks or bathrooms! Downstairs, the walkout basement is an entertainer’s dream, featuring a gorgeous custom wet bar and seamless walkout patio doors to the outdoors. The oversized double car garage provides ample space for vehicles and storage. This home is also future-ready, with 400 amp service, roughed-in electrical for a future in-ground pool, solar panel readiness, and two EV charging stations already in place. Truly a one-of-a-kind opportunity in West Bedford. Don’t miss your chance—homes like this don’t come around often!",2026-02-12,1189900,220 Talus Avenue,Bedford,B4B 2G3,4,5,[],41504655,Single Family,Detached,2 Level,32' * 44',3,4,4 / 1,"1,943 sqft","3,116 sqft","15,837 sqft","15,830 sqft","$944,200 (2026)",Potential,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,"Full, Fully Developed, Walkout","Engineered Hardwood, Ceramic, Laminate","Heat Pump, Ducted Cooling",N/A,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Attached, Double, Heated, Wired (attached, double, wired, heated.)","Exposed Aggregate, Double (double, paved.)",No,N/A,"Ensuite Bath, HRV (Heat Recovery Ventilation), Central Vac Roughed In","Landscaped, Level","Electrical, Cable, Telephone, High Speed Internet","Dryer, Range - Gas, Refrigerator, Washer, Wine Fridge","Fridge, range, dishwasher, washer, dryer, bar fridge",N/A,None,Royal Lepage Atlantic,Yes,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Cairnstone Lane, Bedford","89 Cairnstone Lane, Bedford, NS (NOVA SCOTIA)",89 Cairnstone Lane,https://www.viewpoint.ca/cutsheet/202603955/1/89-Cairnstone-Lane-Bedford,202603955,"Welcome to 89 Cairnstone Lane, located in the sought-after serene neighbourhood of West Bedford.  This five bedroom, six bathroom property will impress you the moment you walk in.  This luxury home has outstanding craftsmanship in every detail.  The open-concept living space featuring stunning countertops, beautiful finishes, appliances and quality building materials.  The family room has lots of windows that flood the room with sunshine and warmth and is the central focus for gatherings, or for relaxing.  The property also features a two door garage, a beautiful private deck, spa like bathrooms and is a short drive to Bayers Lake shopping area and Highway 102. The property has ducted forced air heat and cooling fuelled by natural gas.",2026-03-06,1799000,89 Cairnstone Lane,Bedford,B4B 2G5,5,6,[],41492836,Single Family,Detached,2 Level,50 x 54,2,5,4 / 2,"2,716 sqft","4,048 sqft","20,604 sqft","20,596 sqft","$1,703,900 (2026)",Potential,Asphalt Shingle,"Stone, Wood Siding, Vinyl",Poured Concrete,"Fully Developed, Walkout","Tile, Laminate, Hardwood","Heat Pump, Ducted Cooling",Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Double, Built-in (double built in)",Brick,No,N/A,"Air Exchanger, Ensuite Bath, Balcony, Fireplace(s), HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer, Refrigerator, Washer, Wine Fridge",N/A,N/A,None,Verve Realty Group,Yes,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Breaktrail Drive, Bedford","6 BREAKTRAIL Drive, Halifax, NS (NOVA SCOTIA)",6 Breaktrail Drive,https://www.viewpoint.ca/cutsheet/202604953/1/6-Breaktrail-Drive-Halifax,202604953,"Welcome to this quality built, energy efficient home located in the heart of Brookline Park, West Bedford.  2 mins drive to the nearest commercial area. This sleek 3-bedroom, 3.5-bath home is a masterpiece of modern design. The open-concept main floor, centered around a stunning 60-inch fireplace and a gourmet kitchen with quartz countertops, is tailor-made for hosting. Upstairs, the primary retreat features an ensuite with a floating dual vanity and walk-in closet, alongside two additional spacious bedrooms and laundry. The walk-out lower level adds a versatile recreation space and a full bath. Home is heated with high efficiency fully ducted natural gas heat pump with intergrated HRV. HG hookups to the stove and BBQ. The front and back decks are both maintenance-free composite material and the back deck features metal railings and glass panels. You won't miss this one!",2026-03-19,839900,6 Breaktrail Drive,Halifax,B4B 2J7,3,4,[],41504291,Single Family,Detached,2 Level,24x46.5,4,3,3 / 1,"1,594 sqft","2,277 sqft","4,784 sqft","4,782 sqft","$836,300 (2026)",N/A,Asphalt Shingle,"Other, Stone, Vinyl",Poured Concrete,"Fully Developed, Walkout","Ceramic, Laminate, Hardwood",Heat Pump,Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Single, Built-in (single, built-in)",Paved (paved),No,N/A,"Electric Fireplace, HRV (Heat Recovery Ventilation)",Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer",N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Terradore Lane, Bedford","89 Terradore Lane, West Bedford, NS (NOVA SCOTIA)","Unit 30, 89 Terradore Lane",https://www.viewpoint.ca/cutsheet/202602580/1/Unit-30-89-Terradore-Lane-West-Bedford,202602580,"Luxury living on Terradore Lane in Brookline Park. This one-of-a-kind Cresco-built home offers just over 4,300 sq. ft. of thoughtfully designed living space, featuring 5 bedrooms, 4.5 bathrooms, and a double attached garage. A designer-curated finish package, rarely found in a spec build, sets this home apart, and it is one of the last lots available. The bright main level showcases 10 ft ceilings, oversized 8 ft interior doors, and an impressive kitchen designed for entertaining, complete with quartz countertops, extended cabinetry, a freestanding hood fan, and a spacious walk-in pantry. In addition to a dedicated office, the main floor includes a generous mudroom and an open-concept dining and great room. At the rear of the home, a flexible sunroom-style space filled with expansive glass windows adds a unique suburban design element and an abundance of natural light. The upper level features four bedrooms, including a luxurious primary suite and a well-appointed junior suite, ideal for family or guests. The lower level has been thoughtfully planned and includes a fifth bedroom, a full bathroom, a recreation room, an exercise room, and ample storage throughout. Thoughtful upgrades continue across the home with elegant black accents, custom millwork, enhanced lighting, and a spa-inspired ensuite with upgraded tile and quartz finishes. Finished with a striking board and batten front elevation, black-framed windows, and Trex decking, this home seamlessly blends refined craftsmanship, modern comfort, and timeless style in one of West Bedford’s most sought-after communities.",2026-02-11,1450000,"Unit 30, 89 Terradore Lane",West Bedford,B4B 1S7,5,5,[],41520313,Single Family,Detached,2 Level,39.7x60.5,N/A,5,4 / 1,"2,944 sqft","4,309 sqft","12,245 sqft","12,245 sqft","$320,000 (2026)",N/A,Asphalt Shingle,"Stone, Aluminium Siding, Vinyl",Poured Concrete,"Fully Developed, Walkout","Engineered Hardwood, Tile, Ceramic, Laminate","Heat Pump, Ducted Cooling",Yes,N/A,"Natural Gas, Electric",Municipal,Municipal,"Yes, Double, Built-in, Heated, Wired (built-in, double, heated)","Paved, Double",No,N/A,"Ensuite Bath, Electric Fireplace, HRV (Heat Recovery Ventilation)",Partial Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet",None,N/A,N/A,None,Royal Lepage Atlantic,No,N/A,No,
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Terradore Lane, Bedford","134 Terradore Lane, Bedford West, NS (NOVA SCOTIA)",134 Terradore Lane,https://www.viewpoint.ca/cutsheet/202607551/1/134-Terradore-Lane-Bedford-West,202607551,"Welcome to 134 Terradore Lane in the sought-after Brookline community of West Bedford—where modern living meets connection, convenience, and lifestyle. This bright, thoughtfully designed home offers an open-concept main floor that seamlessly connects the kitchen, dining, and living areas—perfect for everyday living and entertaining. The living room serves as a warm central gathering space, while large windows throughout, including in the lower level, fill the home with natural light and create a welcoming atmosphere on every floor. Storage is a standout feature, highlighted by an impressive walk-in pantry large enough to accommodate small appliances, extra dishware, and groceries—keeping your kitchen organized and clutter-free. Additional main-floor storage adds even more functionality. Smart home upgrades enhance daily living, including a smart thermostat and Wi-Fi-enabled LG appliances, allowing remote control and helpful notifications for added peace of mind. Ideal for families, the home offers flexible spaces including a main-floor room with a closet—perfect for a home office or guest space—along with additional room in the bright basement. Set in a safe, family-oriented neighborhood where many residents are new and quickly connected, Brookline offers a strong sense of community. Located near sought-after schools, parks, and a growing list of amenities, everything you need is close at hand. Enjoy an active lifestyle with scenic HRM-maintained trails just across the street, plus nearby parks, playgrounds, pickleball courts, and the popular Brookline pump track. Shops, restaurants, and daily conveniences are all just minutes away. A perfect blend of comfort, function, and community—this is a place to truly feel at home.",2026-04-16,954000,134 Terradore Lane,Bedford West,B4B 2N6,5,4,[],41520321,Single Family,Detached,2 Level,irregular,2,5,3 / 1,"2,150 sqft","2,833 sqft","9,103 sqft","9,103 sqft","$929,300 (2026)",N/A,Asphalt Shingle,"Stone, Vinyl",Poured Concrete,"Full, Fully Developed","Tile, Laminate, Hardwood","Heat Pump, Fireplace",N/A,N/A,Natural Gas,Municipal,Municipal,"Yes, Attached, Single, Heated, Wired (single)",Paved (paved),No,N/A,Ensuite Bath,Landscaped,"Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer, Microwave, Refrigerator, Stove, Washer","fridge, stove,dishwasher, washer and dryer",N/A,None,Royal Lepage Atlantic,Yes,N/A,No,
