subdistrict_name,street_name,property_name,name,url,listing_id,description,date_posted,price,street_address,adress_locality,postal_code,rooms,bathrooms,listing_history,pid,type,style,building_style,building_dimensions,age,beds,bathrooms_f_h,main_living_area,total_living_area,listing_parcel_size,prov_parcel_size,assessed_at,rental_income,roof,exterior,foundation,basement,flooring,heating_cooling,fireplace,pool,fuel_supply,drinking_water,sewer,has_garage,parking,waterfront,water_access_view,property_features,land_features,utilities,appliances_incl,inclusions,exclusions,rental_equipment,listed_by,has_pcds,betterment_charges,bank_owned
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Gleneagles Drive, Hammonds Plai","192 Gleneagles Drive, Hammonds Plai, NS (NOVA SCOTIA)",192 Gleneagles Drive,https://www.viewpoint.ca/cutsheet/202509189/1/192-Gleneagles-Drive,202509189,"Executive 4-Bedroom Home with Expansive Flex Spaces & Walk-Out Basement. This exceptional two-story home is tailored for professionals and families seeking both space and versatility. Featuring 4 bedrooms, 2.5 bathrooms, and a variety of adaptable living areas, it offers comfort, privacy, and endless potential. A spacious rec room—currently used as an art and music studio—alongside a basement den converted into a games room, provides ideal zones for hobbies, entertainment, or multi-generational living. The walk-out basement enhances functionality and access to the outdoors. A newly built triple car garage includes an impressive 850 sq ft loft with a half bath, offering an ideal setup for a home office, entertaining guests, or a creative studio. Need more room? A wired 12 x 16 shed adds valuable storage or workshop options. Set back from the road on a large treed lot, this home offers peace and seclusion while being just a short drive to the 102 highway—providing convenient access to Halifax, the airport, and surrounding areas. A rare opportunity for those who value flexibility, privacy, and room to grow.",2025-04-29,849000,192 Gleneagles Drive,Hammonds Plains,B4B 1V8,4,3,[],40836983,Single Family,Detached,2 Level,"38'3"" x 40""6""",23,4,2 / 1,"1,800 sqft","2,636 sqft","83,400 sqft (1.9 acres)","83,400 sqft (1.9 acres)","$695,600 (2025)",N/A,Asphalt Shingle,Vinyl,Poured Concrete,"Full, Partially Developed, Walkout","Ceramic, Hardwood, Linoleum","Baseboard, Heat Pump, Fireplace",Yes,N/A,"Electric, Propane, Pellet",Drilled Well,Septic,"Yes, Attached, Detached, Single, Triple, Heated, Wired (attached garage is 13'1"" x 19'7"", large triple bay detached garage with loft is 27'2"" x 39'2"")","Paved, Dirt, Parking Space(s) (long driveway with multiple parking)",No,N/A,"Air Exchanger, Alarm System, Ensuite Bath, Air Jet Tub, Propane Fireplace, Sump Pump, Central Vac Roughed In","Cleared, Landscaped, Wooded/Treed","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer, Water Purifier, Water Softener",N/A,Hoist in garage.,None,Royal Lepage Atlantic (new Minas),Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Gleneagles Drive, Hammonds Plai","390 Gleneagles Drive, Hammonds Plai, NS (NOVA SCOTIA)",390 Gleneagles Drive,https://www.viewpoint.ca/cutsheet/202507774/1/390-Gleneagles-Drive,202507774,"Waterfront Property! Welcome to 390 Gleneagles Drive, a breathtaking 5 bedroom, 3 bathroom executive estate where luxury meets nature. Nestled on 2.5 private acres with 195 feet of river frontage leading to McCabe Lake, this exceptional property offers high-end living in a serene, private oasis, just 30 minutes from Halifax. Step inside to experience elegant craftsmanship at every turn. The open-concept main level features rich hardwood floors and expansive windows that flood the space with natural light. The gourmet kitchen is a chef’s dream, with custom cabinetry, a walk-in pantry, sleek leathered granite countertops, and a grand island perfect for entertaining. The spacious living room is anchored by a cozy wood-burning fireplace. A formal dining area sets the stage for elegant gatherings, while the den, easily convertible into a bedroom, adds flexibility. The primary suite is a true retreat, offering a spa-inspired ensuite, walk-in closet, and tranquil views of the lush surroundings. A well-appointed bedroom, a full bath, a laundry room, and a walk-out 500 sq ft deck with covered outdoor living space, complete this level. The lower level is designed for comfort and entertainment, featuring 2 additional bedrooms, a den that can convert,family room with a cozy pellet burning stove, a full bath, and plenty of storage space. Unique features include a private gym and a custom wine-tasting room. Outside your private retreat awaits; a waterview cabana overlooking a lavender field, a scenic wooded path leading directly to the river to enjoy swimming, kayaking, trout and bass fishing right in your backyard. The multiple outdoor living spaces invite you to embrace four-season indoor-outdoor living with river views. New energy efficient heat pumps on both levels (installed in 2025.) This estate strikes the perfect balance of seclusion and convenience, with community-focused amenities top-rated schools,golf course, parks, and downtown Halifax just minutes away.",2025-04-14,1199900,390 Gleneagles Drive,Hammonds Plains,B4B 1V8,5,3,[],40837114,Single Family,Detached,2 Level,irregular,20,5,3 / 0,"1,748 sqft","3,426 sqft","108,900 sqft (2.5 acres)","108,900 sqft (2.5 acres)","$693,100 (2025)",Potential,Asphalt Shingle,Vinyl,Poured Concrete,"Fully Developed, Walkout","Engineered Hardwood, Ceramic, Hardwood, Vinyl","Baseboard, Stove, Heat Pump",N/A,N/A,"Wood, Electric, Pellet",Drilled Well,Septic,"Yes, Attached, Double (double attached)","Gravel, Parking Space(s) (gravel, multiple vehicles)",Yes,N/A,"Air Exchanger, Secondary Suite, Wood Stove(s), Ensuite Bath, Gazebo, HRV (Heat Recovery Ventilation), Central Vac Roughed In","Landscaped, Hardwood Bush, Sloping/Terraced, Wooded/Treed, Softwood Bush, Partial Cleared","Electrical, Cable, Telephone, High Speed Internet","Cooktop - Electric, Dishwasher, Dryer, Microwave, Oven, Refrigerator, Washer, Water Softener, Wine Fridge","Fridge, stove top, dishwasher, microwave, wall oven, washer, dryer, wine fridge, water softener.","Stained glass art piece in office/bedroom, generator",None,"Re/max Nova (halifax), Royal Lepage Atlantic",Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Gleneagles Drive, Hammonds Plai","510 Gleneagles Drive, Hammonds Plai, NS (NOVA SCOTIA)",510 Gleneagles Drive,https://www.viewpoint.ca/cutsheet/202520287/1/510-Gleneagles-Drive,202520287,"Country Oasis with Big City Style - Welcome to 510 Gleneagles Dr in White Hills Subdivision located on McCabe Lake with 115ft of lake frontage. With over 3700 sq ft this stunning home is designed for entertaining and relaxing and brings nature to your doorstep. A covered veranda and screened in porch at the front, perfect to relax and enjoy the afternoon sun. The main floor has an open concept, great room; wall of windows and cathedral ceiling offering natural light throughout the day. Kitchen/dining area separated by a beautiful double sided propane fireplace. Exit out onto a multi-levelled deck; screened in porch and large private backyard for all your social gatherings. The 2 car garage is off the kitchen and the powder room is conveniently located on the main floor for guests. The primary bedroom is a private spa inspired space designed to rejuvenate after a long day with a large ensuite with soaker tub, walk-in closet and additional closet, propane fireplace and exterior door only steps from the inviting hot tub. Three family bdrms with large closets, full bath & laundry room on the third floor. Head downstairs to the lower level to find a large cozy family room with built in day-beds (with storage) for relaxing, a beautiful multi purpose room and a surround sound system with built in speakers and separate volume controls throughout the house for movie nights and social gatherings. A nature path with boardwalks will bring you to the stunning McCabe lake with a private deck/ dock and newly built lake bunkie (with power) Located in an excellent school district, this spotless, beautiful custom built home, is a must see, as it shows the pride of ownership throughout. Home and cottage life all in one spot.",2025-08-11,1199000,510 Gleneagles Drive,Hammonds Plains,B4B 1V9,4,4,[],40837171,Single Family,Detached,2 Level,32x48,22,4,3 / 1,"2,381 sqft","3,643 sqft","81,635 sqft (1.9 acres)","81,635 sqft (1.9 acres)","$939,600 (2025)",N/A,Asphalt Shingle,Vinyl,Poured Concrete,"Fully Developed, Walkout","Ceramic, Carpet, Hardwood","Baseboard, Hot Water, In Floor",Yes,N/A,Oil,Drilled Well,Septic,"Yes, Double, Built-in (double built in)",Paved,Yes,Access: Lake,"Ensuite Bath, Hot Tub, Propane Fireplace",Landscaped,"Electrical, Cable, Telephone, High Speed Internet",N/A,N/A,N/A,Propane Tank,Royal Lepage Atlantic,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Hammonds Plains Road, Hammonds Plai","1703 Hammonds Plains Road, Hammonds Plai, NS (NOVA SCOTIA)",1703 Hammonds Plains Road,https://www.viewpoint.ca/cutsheet/202521377/1/1703-Hammonds-Plains-Road,202521377,"What an opportunity that awaits you at 1703 Hammonds Plains Rd.  A pristinely kept property that houses a beautiful 3 bedroom bungalow on 5.3 acres of land. The updates to the home are endless; here are a few, new bathroom was completed in August 2025, new trim and baseboards completed 2024-2025, new patio door 2025, new hot water heater 2025, steel roof 2024, baseboards heaters and thermostats replaced 2024, new exterior storm doors 2023, engineered hardwood floors were added in 2021.  The lower level is a blank slate.  An unfinished walkout basement that could have a separate lower apartment or an in-law-suite added.  There is a small shed for storage and a large detached garage with a loft, that can house all of your seasonal toys!  A fenced, above ground pool was added in 2022 with a partial surround deck that leads to your backdoor.  The home is also generator ready for our NS weather.  The backyard oasis has a wood shed, a greenhouse, various berry bushes and a mixture of mature hardwood and softwood surround this amazing property.  This 5.3 acre property is MU1 zoned.  It also has deeded access to Gap Rd, off of Hammonds Plains Rd to the property, in two various locations.  This makes the ideas of residential/commercial business ownership endless.",2025-08-22,745000,1703 Hammonds Plains Road,Hammonds Plains,B4B 1P5,3,1,[],40794414,Single Family,Detached,Bungalow,43' x 25.5',32,3,1 / 0,"1,229 sqft","1,229 sqft","230,868 sqft (5.3 acres)","229,997 sqft (5.3 acres)","$415,400 (2025)",Potential,Metal,Vinyl,Poured Concrete,"Undeveloped, Walkout","Engineered Hardwood, Hardwood, Vinyl","Baseboard, Furnace, Heat Pump",Yes,Yes,"Wood, Electric",Drilled Well,Septic,"Yes, Detached, 1.5 (23 x 25, wired.)","Paved, Gravel, Parking Space(s) (multiple parking spots.)",No,N/A,"Alarm System, Above Ground Pool, Wood Stove(s), Wood Fireplace","Cleared, Landscaped, Hardwood Bush, Wooded/Treed, Softwood Bush","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer","All appliances, approx. 3 cords of hardwood logs.",N/A,None,Exit Realty Metro,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Hammonds Plains Road, Hammonds Plai","1909 Hammonds Plains Road, Hammonds Plai, NS (NOVA SCOTIA)",1909 Hammonds Plains Road,https://www.viewpoint.ca/cutsheet/202520315/1/1909-Hammonds-Plains-Road,202520315,"Live, Work & Grow – MU1 Zoned 0.8-Acre Lot on Prime Hammonds Plains Road! Unlock the potential of this rare 0.8-acre property, ideally located on the high-visibility and high-traffic Hammonds Plains Road. Zoned MU1, this property offers incredible flexibility, live in your dream home and operate your business on the same property — from a retail storefront, professional office.. etc. the possibilities are nearly endless.  Whether you're an entrepreneur, investor, or someone looking to escape leasing costs and work where you live, this is more than just a home — it's a smart investment in your future. Don’t miss this chance to create your ideal live/work lifestyle in one of Halifax’s fastest-growing corridors.  1909 Hammonds Plains Road is a well-maintained detached bungalow with a finished basement. The main level features a bright and functional layout, highlighted by a beautiful exposed wood beam in the kitchen, stainless steel appliances, and a cozy wood-burning fireplace in the living room. The finished basement provides additional living space, perfect for a rec room, home office, or guest suite. Enjoy the outdoors in the fully fenced backyard complete with a fire pit, ideal for entertaining or relaxing. A detached garage with wood stove adds practical storage or workshop space, and the paved driveway offers ample parking. Key upgrades and features include:200 amp electrical service, Forced air heating and cooling system ,exterior power connection for a hot tub, water softener system, upgraded pressure tank, chemical-free water treatment system. This property offers a rare combination of privacy, usable land, modern systems, and zoning flexibility—just minutes from amenities. A great opportunity in a growing community.",2025-08-12,794900,1909 Hammonds Plains Road,Hammonds Plains,B4B 1P4,3,2,[],00421032,Single Family,Detached,Bungalow,22.5x52,54,3,1 / 1,"1,189 sqft","1,772 sqft","34,850 sqft","34,850 sqft","$482,000 (2025)",N/A,Asphalt Shingle,Vinyl,Poured Concrete,Partially Developed,"Tile, Carpet, Laminate, Hardwood",Forced Air,Yes,N/A,Electric,Drilled Well,Septic,"Yes, Detached, Heated (detached)","Paved, Shared, Parking Space(s)",No,N/A,"Wood Fireplace, HRV (Heat Recovery Ventilation)",Partial Cleared,"Electrical, Cable","Dishwasher, Dryer, Microwave Rng Hd Combo, Oven, Refrigerator, Stove, Washer, Water Softener",window coverings,N/A,None,Re/max Nova (halifax),No,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Kara Court, Hammonds Plai","15 Kara Court, Hammonds Plai, NS (NOVA SCOTIA)",15 Kara Court,https://www.viewpoint.ca/cutsheet/202424587/1/15-Kara-Court,202424587,"This spacious home is looking for a new family. A great match for your growing family!  This well-cared for, two-story, 4 bedroom and 3 bath home awaits you!   Close to all amenities, great schools, on municipal water, tucked away on a large private country lot, on a quiet cul de sac, in the sought after, family friendly neighbourhood of Kingswood. This home has the perfect layout for your growing family or extended family. It offers HWBB heating plus 4 new heat pumps, a beautiful kitchen open to the dining nook and family room with a propane fireplace.  The main floor includes the kitchen with an abundance of cabinets, generous counter space, a built-in desk, garden door leading to the deck, a separate living room and dining room with plenty of space for hosting gatherings, laundry room, 2 piece bathroom, inside access to the attached double car garage. Upstairs there is a generous sized master bedroom with ensuite, 3 other bedrooms with double closets and a full bath. The basement level has 3 large rooms with lots of space to create a games room, rec room or just use the space for the kiddies to play! Recent improvements include; kitchen backsplash, interior painting and 4 new ductless heat pumps.",2024-10-11,869000,15 Kara Court,Hammonds Plains,B4B 1L4,4,3,[],40720773,Single Family,Detached,2 Level,58' x 27',28,4,2 / 1,"2,064 sqft","3,166 sqft","51,286 sqft (1.2 acres)","51,286 sqft (1.2 acres)","$743,400 (2025)",Unknown,Asphalt Shingle,"Wood Siding, Brick",Poured Concrete,Fully Developed,"Ceramic, Carpet, Laminate, Linoleum","Baseboard, Other, Hot Water",Yes,N/A,Oil,Municipal,Septic,"Yes, Attached, Double (attached 20' x 19'.8"")",Parking Space(s) (parking for 3-4 cars),No,N/A,"Air Exchanger, Central Vacuum, Ensuite Bath, Propane Fireplace","Wooded/Treed, Partial Cleared, Partial Landscaped","Electrical, Cable, Telephone, High Speed Internet","Central Vacuum, Dishwasher, Dryer, Freezer, Refrigerator, Stove","Fridge, Stove, Dishwasher, Washer, Dryer and Freezer",N/A,None,Royal Lepage Anchor Realty,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Long Lake Drive, Hammonds Plai","21 Long Lake Drive, Hammonds Plai, NS (NOVA SCOTIA)",21 Long Lake Drive,https://www.viewpoint.ca/cutsheet/202514426/1/21-Long-Lake-Drive,202514426,"Welcome home to your own private lakefront retreat with over 7,000 sq ft of luxury living on beautiful Long Lake in Kingswood! This one-owner home has been loved and meticulously cared for by the same owners for 23 years. This spacious family home is designed for gathering, relaxing, working and enjoying nature all around. The main floor offers a gracious foyer entry, lovely south facing living room with 2 sided fireplace, and well-appointed lakeview kitchen & dining rm. A bonus sunroom, home office, 3 car garage, mud room & full bath complete this level. Upstairs offers a thoughtful layout for family life with an amazing primary suite w/ propane fireplace, 5 pce ensuite & private, lakeview deck plus two large bedrooms, main bath, laundry and an enormous loft. The walkout lower level offers amazing possibility for multi-generational living with two additional bedrooms, full bath, family room, wet bar, & awesome home theatre! Utility and storage space is abundant & on municipal water. 151’ of pristine waterfront on beautiful Long Lake! Make your family’s memories here: enjoying the private 1.4 acre landscaped lot, skating, kayaking, swimming, fishing, and motorized boating activities await!",2025-06-12,1799000,21 Long Lake Drive,Hammonds Plains,B4B 1K6,5,4,[],40627952,Single Family,Detached,2 Level,Irregular,23,5,4 / 0,"4,862 sqft","7,104 sqft","61,184 sqft (1.4 acres)","61,184 sqft (1.4 acres)","$1,525,900 (2025)",Potential,Asphalt Shingle,"Brick, Vinyl",Insulated Concrete,"Full, Fully Developed, Walkout","Tile, Carpet, Laminate, Hardwood","Radiant, Forced Air, Heat Pump, Fireplace, In Floor",Yes,N/A,"Wood, Electric, Propane",Municipal,Septic,"Yes, Attached, Triple, Wired (triple, attached)","Interlocking, Circular, Multiple Driveways (paved, multi vehicle)",Yes,"Access: Lake, View: Lake","Air Exchanger, Alarm System, Secondary Suite, Wheelchair Access, Water Jet Tub, Central Vacuum, Ensuite Bath, Propane Fireplace, Wood Fireplace, Gazebo","Landscaped, Wooded/Treed","Electrical, Cable, Telephone, High Speed Internet","Barbeque, Central Vacuum, Dishwasher, Dryer, Microwave, Refrigerator, Stove, Washer",N/A,N/A,Propane Tank,Royal Lepage Atlantic,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Mccabe Lake Drive, Middle Sackville","41 Mccabe Lake Drive, Middle Sackville, NS (NOVA SCOTIA)",41 Mccabe Lake Drive,https://www.viewpoint.ca/cutsheet/202520240/1/41-Mccabe-Lake-Drive,202520240,"Welcome to 41 McCabe Lake Drive, a custom-built home in the sought-after Indigo Shores community of Middle Sackville. Set on over an acre of wooded property, this 2-storey home offers over 2,500 sq. ft. of living space with 5 bedrooms and 3.5 bathrooms. The open-concept main level features 10-foot ceilings, a fireplace, and a stylish kitchen with a walk-in pantry. Upstairs, you’ll find three bedrooms, including a primary suite with a spa-like ensuite featuring a soaker tub and walk-in closet. The fully finished basement adds two additional bedrooms, and another full bathroom. A standout feature is the 262 sq. ft. loft above the detached double garage, perfect as a private retreat for extended family or a teenager’s space, with the potential to be transformed into an extra living area with the addition of a kitchen and bathroom. Enjoy a fully landscaped yard with a paved driveway, back deck, and patio with fire pit. 2 garages - 1.5 attached and detached double.",2025-08-11,939900,41 Mccabe Lake Drive,Middle Sackville,B4E 0M9,5,4,[],41424623,Single Family,Detached,2 Level,30 x 42,7,5,3 / 1,"1,896 sqft","2,564 sqft","50,848 sqft (1.2 acres)","50,849 sqft (1.2 acres)","$902,000 (2025)",Potential,Asphalt Shingle,"Other, Vinyl",Poured Concrete,"Full, Fully Developed","Tile, Laminate, Hardwood","Baseboard, Heat Pump",Yes,N/A,Electric,Drilled Well,Septic,"Yes, Attached, Detached, Double, 1.5, Heated, Wired (attached, 1.5, detached, double, heated, wired)","Paved, Multiple Driveways (multi spaces)",No,N/A,"Air Exchanger, Ensuite Bath, Electric Fireplace, Sump Pump, Central Vac Roughed In","Landscaped, Partial Cleared","Electrical, Cable, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer","Bathroom mirrors, all window treatments, kitchen stools (3), garage door remotes","Upright/chest freezer, Dyson vacuum, gym equipment",None,Royal Lepage Atlantic,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Mccabe Lake Drive, Middle Sackville","480 Mccabe Lake Drive, Middle Sackville, NS (NOVA SCOTIA)",480 Mccabe Lake Drive,https://www.viewpoint.ca/cutsheet/202503035/1/480-Mccabe-Lake-Drive,202503035,"EXECUTIVE LAKEFRONT HOME ON McCABE LAKE! Sit back, relax, and picture yourself living the East Coast dream at your stunning 1.3-acre lakeside paradise. Nestled in the highly sought-after Indigo Shores subdivision, this executive home offers 239 feet of pristine, private waterfront on the crystal-clear waters of McCabe Lake. As you step through the front door, you’re welcomed by a bold, bright space that captures lake views from nearly every vantage point. The main floor features a spacious, central great room with majestic vaulted ceilings, elegant archways, exposed beams, built-ins, and a beautiful brick hearth with propane fireplace—ideal for entertaining or cozy family nights. Just off the great room is a stylish sitting area and dining space perfect for hosting guests. The kitchen is a true showpiece, featuring custom cabinetry, quartz countertops, side-by-side fridge/freezer, farmhouse sink, gas stove, and a jaw-dropping 10’ island. The oversized walk-in pantry includes open shelving, prep counters, bar fridge, and an extra sink. Three generous bedrooms are located on one side of the main floor, while the luxurious primary suite is privately tucked away on the opposite end. Vaulted ceilings, wood beams, lake views, a feature wall, massive walk-in closet, and a spa-like ensuite with soaker tub and custom tile shower complete this retreat. A large laundry/mudroom with extensive storage connects to the attached double garage. Downstairs is a massive family room with custom millwork, kitchenette, guest suite, craft room, office, bonus room, storage, gaming room, and a whimsical kids' play space under the stairs. A gym with rubber flooring and wall-hung water fountain completes the space. Outside: a triple detached garage with 500 sqft roughed-in suite, boat storage, boat launch, floating dock, firepit, and a covered deck with incredible lake views. This section of McCabe is known for depth, boatability & serenity. Book your showing today!",2025-02-17,2599900,480 Mccabe Lake Drive,Middle Sackville,B4E 0N6,5,4,[],41432980,Single Family,Detached,2 Level,78x42 - 10x9 jog + 24x12 jog,3,5,3 / 1,"3,100 sqft","5,700 sqft","58,020 sqft (1.3 acres)","57,998 sqft (1.3 acres)","$2,126,900 (2025)",Potential,Asphalt Shingle,"Wood Shingles, Wood Siding",Poured Concrete,Full,"Carpet, Porcelain, Vinyl","Furnace, Forced Air, Heat Pump",Yes,N/A,Propane,Drilled Well,Septic,"Yes, Attached, Detached, Double, Triple, Wired (2 car attached garage and a 3 car detached garage)",Paved (asphalt driveway),Yes,"Access: Boat, Access: Lake, View: Lake","Gas Stove(s), Air Exchanger, Alarm System, Ensuite Bath, Balcony, Propane Fireplace, HRV (Heat Recovery Ventilation)","Cleared, Landscaped, Partial Cleared","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove - Gas, Washer",N/A,N/A,Propane Tank,Royal Lepage Anchor Realty,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Mccabe Lake Drive, Middle Sackville","1006 Mccabe Lake Drive, Middle Sackville, NS (NOVA SCOTIA)",1006 Mccabe Lake Drive,https://www.viewpoint.ca/cutsheet/202522016/1/1006-Mccabe-Lake-Drive,202522016,"Welcome to this stunning  home nestled in the prestigious community of Indigo Shores. This expansive property seamlessly blends luxury and functionality, offering an open-concept design that maximizes both space and natural light. The south-facing private backyard provides breathtaking, unobstructed views of the serene lake, creating a picturesque backdrop visible from the comfort of your great room, pool deck, and even while swimming in the inground heated pool.The thoughtfully designed outdoor space includes a dock perfect for fishing or relaxing by the water, as well as a generous (90x50) fenced area that ensures safety for children and pets. A convenient dog door offers direct access to this secure space. The beautifully landscaped property is enhanced by built-in yard lighting, highlighting the tree-lined driveway, garden beds, and house sign. An underground sprinkler system keeps the grounds lush and vibrant year-round. Built just six years ago, this home is equipped with state-of-the-art geothermal heating and cooling for energy efficiency. The durable metal roof and extra-wide eaves troughs add to the home’s low-maintenance appeal. The electric-heated 3-door garage, featuring epoxy flooring and a rear door for lawn equipment, provides ample storage and functionality. The basement level, constructed with ICF for superior insulation, includes a walk-out patio with stairs leading to the pool deck and a sunken garden visible from the basement bedroom. The open-concept living area connects seamlessly to the kitchen, showcasing 10ft ceilings with elegant faux white beams and a cozy fireplace. Luxurious bathrooms feature double vanities, walk-in tiled showers with rain heads and handhelds, as well as freestanding tubs with spray nozzles. This exceptional home is the perfect blend of comfort, style, and outdoor living, offering an unparalleled lakeside lifestyle in Indigo Shores.",2025-08-31,2840000,1006 Mccabe Lake Drive,Middle Sackville,B4E 0P4,4,5,[],41443839,Single Family,Detached,2 Level,irregular,6,4,3 / 2,"5,117 sqft","6,062 sqft","80,626 sqft (1.9 acres)","80,595 sqft (1.9 acres)","$3,248,800 (2025)",No,Metal,Other,Insulated Concrete,"Fully Developed, Walkout","Engineered Hardwood, Ceramic, Porcelain","Baseboard, Furnace, Forced Air",Yes,Yes,"Electric, Geo Thermal",Drilled Well,Septic,"Yes, Attached, Double, Heated (double attached)","Paved, Double (double)",Yes,Access: Lake,"Alarm System, Ensuite Bath, Balcony, In-Ground Pool, Propane Fireplace, HRV (Heat Recovery Ventilation), Central Vac Roughed In","Partially Fenced, Cleared, Landscaped, Wooded/Treed","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Freezer - Stand Up, Oven - Electric, Range - Gas, Refrigerator, Washer, Water Softener",N/A,N/A,Propane Tank,Royal Lepage Atlantic,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Norman Boulevard, Hammonds Plai","6 Norman Boulevard, Hammonds Plai, NS (NOVA SCOTIA)",6 Norman Boulevard,https://www.viewpoint.ca/cutsheet/202519156/1/6-Norman-Boulevard,202519156,"Welcome to 6 Norman Boulevard — the kind of place where life’s little moments become lasting memories. Tucked into the heart of Hammonds Plains, just 20 minutes from the city, this four-bedroom, two-bathroom home is equal parts cozy and functional. From the moment you pull in, you’ll feel the calm of this peaceful lot — mature trees, a double detached garage (hello, dream workshop!), and a backyard that begs for bonfires, birthday parties, and camping adventures. Inside, the main floor is open and bright, with a welcoming open concept main living space complete with a wood stove and a kitchen ready for morning coffee and post-school snack chats. Two bedrooms and a full bath complete the upper level, tucked away just enough for privacy. Head downstairs and you’ll find the kind of layout that grows with you — two more bedrooms, a second full bath, a quiet home office (or future Lego HQ), and a large mudroom/laundry combo that handles life’s messes with ease. This isn’t just a listing. This is your next chapter. This... is home.",2025-07-30,599900,6 Norman Boulevard,Hammonds Plains,B4B 1N5,4,2,[],40540858,Single Family,Detached,Split Entry,36 x 26 + jog,31,4,2 / 0,966 sqft,"1,856 sqft","30,000 sqft","30,000 sqft","$493,800 (2025)",N/A,Asphalt Shingle,Vinyl,Poured Concrete,Undeveloped,"Ceramic, Laminate","Forced Air, Heat Pump",N/A,N/A,"Electric, Oil",Drilled Well,Septic,"Yes, Detached, Double (double detached)","Gravel, Multiple Driveways (two gravel driveways)",No,N/A,"Wood Stove(s), Sump Pump","Landscaped, Level","Electrical, Cable, Telephone, High Speed Internet","Dishwasher, Dryer, Microwave Rng Hd Combo, Refrigerator, Stove, Washer",Appliances,See realtor notes,None,Royal Lepage Anchor Realty,Yes,N/A,No
"Subdistrict A (Kingswood, Haliburton Hills, Hammonds Plains)","Roupen Court, Hammonds Plai","28 Roupen Court, Hammonds Plai, NS (NOVA SCOTIA)",28 Roupen Court,https://www.viewpoint.ca/cutsheet/202515064/1/28-Roupen-Court,202515064,"Welcome to 28 Roupen Court—an immaculate split-entry home nestled at the end of a quiet cul-de-sac in the desirable Kingswood neighbourhood. Surrounded by nature and offering exceptional privacy, this property combines modern comfort with serene living. The main level features an open-concept kitchen, dining, and living area, perfect for entertaining. The kitchen is a chef’s dream, complete with granite countertops, a unique stone backsplash, gas cooktop, and stainless-steel appliances. The spacious primary bedroom includes a walk-in closet and a luxurious 5-piece ensuite with a soaker tub and custom shower. A second bedroom and full bathroom  complete the upper level. Heating and cooling are handled efficiently with a ductless heat pump and electric baseboards. The lower level offers great flexibility with a third bedroom, full bath, laundry room, cozy rec room with a fireplace, and a large storage closet. An attached garage with interior access adds convenience. Step outside to your peaceful backyard oasis—ideal for relaxing, entertaining, or simply watching deer wander by. All of this is just minutes from local amenities on Hammonds Plains Road and less than 30 minutes from Downtown Halifax. A rare blend of tranquility and accessibility—this home is a must-see.",2025-06-19,675000,28 Roupen Court,Hammonds Plains,B4B 1L2,3,3,[],40652240,Single Family,Detached,"Split Entry, 2 Level",44x30+Jog,30,3,3 / 0,"1,169 sqft","1,969 sqft","58,447 sqft (1.3 acres)","58,447 sqft (1.3 acres)","$690,800 (2025)",N/A,Asphalt Shingle,"Brick, Vinyl",Poured Concrete,Fully Developed,"Ceramic, Laminate, Hardwood","Baseboard, Heat Pump, Fireplace",Yes,N/A,Electric,Municipal,Septic,"Yes, Attached, Single (single)",Paved,No,View: Lake,"Alarm System, Central Vacuum, Wood Fireplace","Sloping/Terraced, Partial Cleared","Electrical, Cable, Telephone, Natural Gas, High Speed Internet","Dishwasher, Dryer, Refrigerator, Stove, Washer","fridge, stove, microwave, dishwasher, dryer",N/A,Propane Tank,Royal Lepage Atlantic,Yes,N/A,No
